Date,thermD,MLD,SW,AirT,Prec(mm),relhum,Wdir,Wspeed(m/s),CC,Inflow,W,delT,Ice_d,day_from_iceoff
2004-12-20,-36.8,-7.067397552789833,14.95191288,-4.6625000000000005,0.0,70.30824291457898,309.0,2.05,0.0,16.8917,2.0660490216694565,6.275452613830566,71,203.0
2004-12-21,-36.8,-3.849816307029244,12.06504822,-5.675,0.0,87.4276403731446,281.0,1.8583333333333336,46.0,16.0974,2.0282824642067494,6.533655166625977,71,204.0
2004-12-22,-36.8,-7.165827198580369,5.489674091,1.0541666666666667,10.8,93.4013704691087,205.0,4.466666666666667,100.0,15.3336,3.506441374071121,6.272826194763184,71,205.0
2004-12-23,-36.8,-2.158024578377681,8.172062874,0.5826086956521739,2.3,93.80690820518372,257.0,2.8000000000000003,100.0,22.9352,0.16610998826316092,6.98167610168457,71,206.0
2004-12-24,-36.8,-8.875324292009637,15.41029549,-2.45,0.0,71.81756875649099,237.0,2.2125,58.66666666666666,24.6392,0.9474719380872276,6.348289489746094,71,207.0
2004-12-25,-36.8,-5.701413285080837,7.432439327,-1.9541666666666675,3.1,94.8110477765116,93.0,2.0249999999999995,96.0,24.2286,1.2305510314791226,6.469110488891602,71,208.0
2004-12-26,-36.8,-11.379925567941989,10.57964516,-2.6041666666666665,0.0,99.0163437682022,247.0,1.8583333333333327,71.0,23.4103,1.4170424766889471,5.974055290222168,71,209.0
2004-12-27,-36.8,-8.833759494379004,13.85470104,-3.4791666666666674,0.1,99.00917878655642,243.0,2.0125,104.33333333333331,22.4417,4.908718796920667,6.025801658630371,71,210.0
2004-12-28,-14.3886,-8.429053993626281,10.64519215,-2.069565217391305,0.0,95.84493136367465,209.0,2.1043478260869564,96.0,21.4354,0.8081495392938965,6.146049499511719,71,211.0
2004-12-29,-14.6475,-7.644833419895315,12.33254623,-2.170833333333333,0.8,93.63478827705556,0.0,1.7374999999999998,67.0,20.4401,0.6803168092202645,6.273127555847168,71,212.0
2004-12-30,-15.5027,-11.765671994368843,3.381974697,3.525,0.1,97.41710670348832,238.0,3.9583333333333335,100.0,19.4758,0.9399378305972763,5.615846633911133,71,213.0
2004-12-31,-26.0064,-12.145780830084622,15.88358688,0.4541666666666664,0.0,89.55977267599489,0.0,1.8625,4.333333333333333,22.02,2.5172564858993365,5.110515594482422,71,214.0
2005-01-01,-26.0841,-13.263177369437821,10.25099373,-0.3833333333333331,0.4,98.82401844189344,232.0,2.816666666666667,62.66666666666666,21.1934,1.2524454203661441,4.64320182800293,87,-150.0
2005-01-02,-27.5913,-13.00358784643492,7.46959734,2.7374999999999994,3.4,84.36138135540064,192.0,5.033333333333333,91.66666666666669,20.2804,5.39722970122741,4.33243465423584,87,-149.0
2005-01-03,-32.5629,-8.619028404824947,14.46749973,0.5416666666666666,0.0,65.8419275175498,260.0,3.466666666666667,71.0,22.483,0.3435101976902397,4.3555450439453125,87,-148.0
2005-01-04,-36.8,-7.477133284567344,15.12193871,-0.7791666666666667,4.0,75.0668965395246,273.0,2.0708333333333333,54.333333333333336,21.61,0.124594027905283,4.374759674072266,87,-147.0
2005-01-05,-36.8,-15.592785262655209,16.89364433,1.2875,0.0,85.4300271593011,273.0,3.245833333333333,29.666666666666668,20.6662,0.3085993850001999,4.202728271484375,87,-146.0
2005-01-06,-36.8,-19.171582763183682,12.99170494,2.7416666666666667,1.0,89.90469165818617,253.0,2.970833333333333,92.0,20.8732,0.38285763465273615,3.4814443588256836,87,-145.0
2005-01-07,-36.8,-17.184240798460927,6.627799034,7.108333333333332,0.1,85.63007635420176,248.0,4.495833333333334,71.0,22.8246,1.3394529924343885,3.367629051208496,87,-144.0
2005-01-08,-36.8,-21.08061776492149,3.562434673,5.579166666666667,16.5,93.52315218302888,198.0,3.6375000000000006,79.33333333333333,21.9915,0.9655244535458057,2.8782691955566406,87,-143.0
2005-01-09,-36.8,-36.8,15.84143448,2.7625,0.3,74.24856672460099,280.0,4.720833333333334,62.66666666666666,34.2795,0.2208488591508794,1.2050361633300781,87,-142.0
2005-01-10,-36.8,-33.262727457499565,4.554928303,5.541666666666667,5.7,90.99303638828296,251.0,4.004166666666667,96.0,34.272,0.01437992419389367,0.8834285736083984,87,-141.0
2005-01-11,-36.8,-33.958649401080876,18.02589607,5.6000000000000005,0.5,80.47696916024032,260.0,3.565217391304348,50.333333333333336,37.8271,0.05656839950051122,0.46259498596191406,87,-140.0
2005-01-12,-36.8,-34.88564942353051,17.06074524,5.729166666666667,0.0,74.89056673922022,226.0,4.279166666666667,87.66666666666667,37.0565,0.031462868455640135,0.2068500518798828,87,-139.0
2005-01-13,-36.8,-1.0781566479906564,13.73603535,4.545833333333333,0.3,74.14370548431512,240.0,4.4750000000000005,62.66666666666666,35.6435,0.0007384095680565935,1.0686168670654297,87,-138.0
2005-01-14,-36.8,-1.0837540592949397,20.95230293,1.3500000000000003,0.0,64.83645304597998,334.0,2.3750000000000004,42.0,34.1735,0.001462273374737509,1.6026496887207031,87,-137.0
2005-01-15,-36.8,-5.3124757906085724,21.34105492,-2.4708333333333337,1.6,76.08131710071159,254.0,1.7999999999999998,63.0,32.5825,0.08074747171716341,1.0704975128173828,87,-136.0
2005-01-16,-36.8,-8.54121086852664,15.23678398,2.641666666666667,0.0,86.58857522529225,240.0,4.129166666666666,96.0,31.0436,0.11581893991873603,0.5928030014038086,87,-135.0
2005-01-17,-36.8,-36.8,19.84684753,3.408333333333333,0.0,81.8447375979716,203.0,3.337499999999999,75.0,30.6474,0.060882624619803496,-0.053925514221191406,87,-134.0
2005-01-18,-36.8,-36.8,6.876814365,3.2708333333333326,6.8,95.8138911439621,187.0,3.970833333333333,100.0,29.2031,0.020892524803472264,0.0039520263671875,87,-133.0
2005-01-19,-36.8,-36.8,17.41426468,0.9416666666666664,0.4,98.74769957577804,225.0,1.3583333333333334,87.66666666666667,32.8246,0.07092244374341836,0.0128631591796875,87,-132.0
2005-01-20,-36.8,-3.157026116633868,11.91291809,0.4583333333333333,1.0,98.86188393818443,123.0,2.375,92.0,32.1739,0.0030214473845052454,0.32251644134521484,87,-131.0
2005-01-21,-36.8,-36.8,17.17577744,-0.1478260869565217,0.1,89.59172463445101,58.0,3.4434782608695653,100.0,31.6162,0.0568580880692007,0.15531158447265625,87,-130.0
2005-01-22,-36.8,-14.251830559621826,24.30294037,-3.016666666666667,0.0,81.0060451506476,357.0,2.7291666666666674,46.0,30.3369,0.05297080159931017,0.5290241241455078,87,-129.0
2005-01-23,-36.8,-2.9923290915141254,22.1622467,-2.130434782608696,0.6,86.59249388239935,321.0,2.139130434782609,71.0,28.9893,0.005219272142698004,0.8550500869750977,87,-128.0
2005-01-24,-36.8,-2.598042461840314,23.4028492,-2.975,2.4,85.05442954872998,357.0,3.141666666666666,100.0,27.6487,0.0033358223511600273,1.025101661682129,87,-127.0
2005-01-25,-36.8,-1.7402519287558433,23.05702019,-3.0125,0.3,93.6206680121609,359.0,1.933333333333333,96.0,26.3468,0.008974514242960798,1.2336997985839844,87,-126.0
2005-01-26,-36.8,-2.1706756302328754,22.23684692,-5.347619047619048,0.2,94.47412561254215,285.0,1.35,100.0,25.0959,0.012826536280444905,1.3410987854003906,87,-125.0
2005-01-27,-36.8,-2.1655367041273275,33.74663544,-4.8,0.1,93.91348308503729,0.0,0.6916666666666665,54.333333333333336,23.8999,0.012631098000084945,1.4002933502197266,87,-124.0
2005-01-28,-36.8,-5.7129979627639775,24.24917603,-5.604166666666667,0.0,85.51514168547705,0.0,1.754166666666667,79.33333333333333,22.7587,0.038050502917205735,1.2929811477661133,87,-123.0
2005-01-29,-36.8,-3.041112591080115,28.20516205,-5.291666666666666,0.1,82.09624101617095,204.0,1.6083333333333334,87.66666666666667,21.6712,0.016766353355168212,1.3755483627319336,87,-122.0
2005-01-30,-36.8,-4.510197940938124,19.47764206,-0.3541666666666665,2.0,97.2166458271904,239.0,3.358333333333333,96.0,20.6353,0.019589690823182907,1.297780990600586,87,-121.0
2005-01-31,-36.8,-11.57014092497737,39.98836899,0.8500000000000001,0.0,73.212819236093,309.0,2.4,21.33333333333333,19.6487,0.2791815139469745,0.8367834091186523,87,-120.0
2005-02-01,-36.8,-11.710472433086428,32.73971176,1.6083333333333334,0.0,62.57708769917903,323.0,2.3833333333333333,79.33333333333333,19.3731,0.1478707177402476,0.7505502700805664,87,-119.0
2005-02-02,-36.8,-14.324584708905375,36.32301712,-0.4083333333333334,0.0,83.44215122721604,0.0,1.15,63.0,20.1697,0.5208461889185524,0.4539175033569336,87,-118.0
2005-02-03,-36.8,-13.682239347498678,28.21059036,-0.8958333333333331,0.7,92.3294185009968,211.0,1.6416666666666666,92.0,19.3282,4.557650993652478,0.3858156204223633,87,-117.0
2005-02-04,-36.8,-15.546855628037225,20.67975235,0.7624999999999998,0.2,89.96686803390456,204.0,3.304166666666667,96.0,18.4584,1.746915331914738,0.29337501525878906,87,-116.0
2005-02-05,-36.8,-36.8,28.75798798,3.5217391304347827,0.0,88.96826325185572,233.0,3.247826086956522,100.0,18.2206,0.1462437299379125,0.11130905151367188,87,-115.0
2005-02-06,-36.8,-36.8,39.48394394,1.2208333333333337,0.0,89.35078139617497,238.0,2.083333333333333,75.0,19.4797,0.018130036887267376,-0.023283958435058594,87,-114.0
2005-02-07,-36.8,-36.8,51.21419144,-3.4625,0.0,97.326930484209,203.0,1.4125,29.666666666666668,18.6888,0.0012738638237232793,-0.002613067626953125,87,-113.0
2005-02-08,-36.8,-36.8,58.21505356,-3.2625,0.0,90.6352409929749,193.0,1.7541666666666662,21.0,17.8575,0.016599538833768742,0.029140472412109375,87,-112.0
2005-02-09,-36.8,-36.8,57.62568665,-1.683333333333333,0.0,84.4872542264199,213.0,2.420833333333334,46.0,17.0312,0.06252367720108594,-0.039646148681640625,87,-111.0
2005-02-10,-36.8,-36.8,9.722549438,1.2875,6.1,89.03208707520183,193.0,4.616666666666665,96.0,16.229,0.08665059163154346,-0.01620006561279297,87,-110.0
2005-02-11,-36.8,-36.8,65.14182281,0.4708333333333331,0.0,69.94381660628467,250.0,2.6083333333333334,33.666666666666664,19.8319,0.033963621665509224,-0.007563591003417969,87,-109.0
2005-02-12,-36.8,-36.8,51.56432724,-0.4782608695652173,0.0,86.06736986776214,221.0,2.443478260869565,96.0,19.4856,0.009271024849778717,-0.0031919479370117188,87,-108.0
2005-02-13,-36.8,-36.8,5.765506744,-0.7749999999999999,9.5,93.44766694792833,61.0,4.35,104.33333333333331,18.8208,0.017198719855301508,-0.027342796325683594,87,-107.0
2005-02-14,-36.8,-36.8,14.2709322,-2.483333333333334,0.8,92.14558958902369,63.0,3.9375,100.0,18.0391,0.0,-0.023683547973632812,87,-106.0
2005-02-15,-36.8,-36.8,36.06935883,-3.2833333333333328,0.3,83.20839410434407,41.0,3.4833333333333343,100.0,17.229,0.0058824275932721415,0.0012569427490234375,87,-105.0
2005-02-16,-36.8,-36.8,50.69759369,-3.9,0.2,81.57957170330799,62.0,1.7458333333333336,100.0,16.4283,0.007363445170607835,-0.009550094604492188,87,-104.0
2005-02-17,-36.8,-36.8,63.58802414,-5.650000000000001,0.0,84.96044308520094,0.0,1.3541666666666663,96.0,15.6531,0.008526076165129237,-0.010105133056640625,87,-103.0
2005-02-18,-36.8,-36.8,26.51275253,-1.2954545454545452,3.8,97.985866348524,203.0,2.595454545454545,96.0,14.9091,0.009643763585609082,-0.013585090637207031,87,-102.0
2005-02-19,-36.8,-36.8,41.16404343,0.7833333333333335,2.5,99.04336336475257,213.0,1.8375000000000004,100.0,14.1982,0.0021340738409835404,-0.0048580169677734375,87,-101.0
2005-02-20,-36.8,-36.8,49.54705811,0.4916666666666667,0.3,98.03116814448528,0.0,1.0125,75.33333333333333,16.0578,0.002691263852460232,-0.004488945007324219,87,-100.0
2005-02-21,-36.8,-36.8,47.3377533,-1.195833333333333,0.5,90.11746298655136,37.0,2.4916666666666663,100.0,15.93,0.004930739448916671,-0.0037975311279296875,87,-99.0
2005-02-22,-36.8,-36.8,38.40076447,-6.537499999999999,0.5,83.02648999725902,69.0,2.7875,96.0,15.2104,0.000831844049229672,-0.0020322799682617188,87,-98.0
2005-02-23,-36.8,-36.8,58.09296799,-7.070833333333334,0.0,80.4924996755328,61.0,3.025,100.0,14.5017,0.0010272245978232045,-0.0024871826171875,87,-97.0
2005-02-24,-36.8,-36.8,69.4246521,-6.166666666666668,0.0,83.72462047712789,64.0,2.191666666666667,79.33333333333333,13.8166,0.004401363519450087,-0.0097198486328125,87,-96.0
2005-02-25,-36.8,-36.8,72.328125,-6.829166666666667,0.0,89.9553258976187,34.0,1.3583333333333332,71.33333333333333,13.1595,0.01748264185722795,-0.09126949310302734,87,-95.0
2005-02-26,-36.8,-36.8,76.54402924,-5.091666666666667,13.5,86.0406755799619,6.0,2.6500000000000004,88.0,12.5319,0.013640403430016546,-0.033788204193115234,87,-94.0
2005-02-27,-36.8,-36.8,84.45010376,-7.683333333333333,6.0,92.46768301891628,353.0,2.6041666666666665,87.66666666666667,11.9333,0.00045322044505788,-0.014080524444580078,87,-93.0
2005-02-28,-36.8,-36.8,87.37787628,-10.041666666666666,1.5,84.31970209361204,303.0,1.5000000000000002,17.0,11.363,0.00102406626988784,-0.04088544845581055,87,-92.0
2005-03-01,-36.8,-36.8,84.01867676,-14.766666666666667,0.0,80.02303878578869,0.0,0.5833333333333333,17.0,10.8198,0.0021905031204747026,-0.04644966125488281,87,-91.0
2005-03-02,-36.8,-36.8,95.17580414,-14.133333333333336,0.0,71.69010445013507,0.0,1.3208333333333335,37.66666666666666,10.3025,0.007166742050311777,-0.021627187728881836,87,-90.0
2005-03-03,-36.8,-36.8,100.4295731,-9.166666666666666,0.0,65.084857628969,237.0,2.5541666666666667,8.666666666666666,9.80984,0.002651928801469681,-0.04861116409301758,87,-89.0
2005-03-04,-36.8,-36.8,97.49285126,-6.583333333333333,0.0,79.51761289740918,233.0,2.3375000000000004,38.0,9.34075,0.0011034908981937754,-0.08236324787139893,87,-88.0
2005-03-05,-36.8,-36.8,97.92683411,-9.0375,0.0,81.79005416937144,0.0,0.5000000000000001,67.0,8.89409,0.002497963754254019,0.011825382709503174,87,-87.0
2005-03-06,-36.8,-36.8,104.5390701,-8.341666666666667,0.0,72.77506158592294,0.0,0.6416666666666666,29.666666666666668,8.46878,0.003711444296726817,0.006469249725341797,87,-86.0
2005-03-07,-36.8,-36.8,63.70179367,0.8416666666666667,0.0,76.15246191199493,2.0,2.045833333333333,96.0,8.06381,0.002199212515045719,0.004182159900665283,87,-85.0
2005-03-08,-36.8,-36.8,99.08604431,-1.6666666666666667,0.8,63.28355628589938,18.0,3.691666666666666,46.0,8.42412,0.002439822215054747,0.0027323439717292786,87,-84.0
2005-03-09,-36.8,-36.8,103.7538986,-4.741666666666666,0.0,72.4332098324878,11.0,1.6125,54.333333333333336,8.01707,0.0,0.0018134228885173798,87,-83.0
2005-03-10,-36.8,-36.8,68.33772278,-0.5750000000000001,0.0,63.486720291013455,204.0,1.5708333333333335,88.0,7.63182,0.00025813132738610546,0.0012211240828037262,87,-82.0
2005-03-11,-36.8,-36.8,11.37471294,-0.6708333333333334,2.2,85.87233960279502,104.0,3.9791666666666665,100.0,7.26605,0.0019971280132688577,0.0008451235480606556,87,-81.0
2005-03-12,-36.8,-36.8,49.97313309,-6.654166666666669,1.0,79.74130951562024,22.0,2.3291666666666666,66.66666666666667,6.91822,0.0013522144672575508,0.0005881202814634889,87,-80.0
2005-03-13,-36.8,-36.8,89.1270752,-7.925,0.6,85.10896983155989,0.0,0.9958333333333332,58.66666666666666,6.58723,0.0012421066201325224,0.00040042190812528133,87,-79.0
2005-03-14,-36.8,-36.8,41.06198883,-7.933333333333334,0.3,83.0331501783603,0.0,1.2583333333333333,87.66666666666667,6.27216,0.0004121049130596441,0.00032471446320414543,87,-78.0
2005-03-15,-36.8,-36.8,121.1948471,-8.958333333333334,0.0,67.96648652860482,0.0,0.7458333333333332,21.33333333333333,5.9722,0.0036371768740604024,0.0002938206307590008,87,-77.0
2005-03-16,-36.8,-36.8,14.46813297,-1.5521739130434782,7.5,89.65033930032882,129.0,2.4521739130434783,100.0,5.6866,0.0018816368795498803,0.00015821680426597595,87,-76.0
2005-03-17,-36.8,-36.8,20.74277878,-0.3913043478260868,0.1,93.28168279769405,205.0,2.234782608695652,96.0,5.41467,0.0006183902123118139,0.00012011080980300903,87,-75.0
2005-03-18,-36.8,-36.8,114.3482971,-5.320833333333333,0.0,78.8898838396782,348.0,3.6916666666666655,62.66666666666666,5.21359,0.0,0.00011113006621599197,87,-74.0
2005-03-19,-36.8,-36.8,145.2133026,-6.712500000000001,0.0,67.94723375366615,4.0,2.2875,4.333333333333333,4.94285,0.0018558083010331973,0.0001100730150938034,87,-73.0
2005-03-20,-36.8,-36.8,151.1753998,-6.341666666666666,0.0,60.741167823088574,319.0,1.8083333333333336,25.33333333333333,4.69699,0.0009474334578391423,0.0002078348770737648,87,-72.0
2005-03-21,-36.8,-36.8,145.646225,-3.3375,0.0,64.622734250834,0.0,1.5458333333333334,54.333333333333336,4.46817,0.0007296182071520028,0.00021704938262701035,87,-71.0
2005-03-22,-36.8,-36.8,112.7404099,3.0565217391304342,0.0,70.3947978174155,233.0,1.4869565217391305,92.0,4.25264,0.0005270926938662856,0.00010455865412950516,87,-70.0
2005-03-23,-36.8,-36.8,137.2140198,4.095833333333334,0.0,50.0746431997482,243.0,2.1166666666666667,54.66666666666666,6.84092,0.0,4.471372812986374e-05,87,-69.0
2005-03-24,-36.8,-36.8,149.0655365,6.825000000000002,0.0,60.45898203120532,261.0,1.8458333333333328,50.333333333333336,10.6714,0.0,6.211735308170319e-05,87,-68.0
2005-03-25,-36.8,-36.8,150.3304443,6.433333333333334,0.0,62.3344529846182,0.0,0.9250000000000002,33.666666666666664,17.7154,0.0009386954553040545,6.955955177545547e-05,87,-67.0
2005-03-26,-36.8,-36.8,153.3794708,2.5083333333333333,0.0,71.80606242648906,0.0,1.1208333333333331,21.33333333333333,23.112,0.0009770457433844672,-0.0009655896574258804,87,-66.0
2005-03-27,-36.8,-36.8,153.08255,1.875,0.0,68.8319258626975,0.0,1.2875,37.66666666666666,24.8779,0.004580149521275535,-0.009084666147828102,87,-65.0
2005-03-28,-36.8,-36.8,90.84965515,3.404166666666667,0.0,65.69400784573341,0.0,1.0666666666666669,88.0,26.0152,0.000613390576791173,-0.004238206893205643,87,-64.0
2005-03-29,-36.8,-36.8,141.0087585,1.616666666666667,0.0,81.50310227579742,17.0,1.625,91.66666666666669,28.6639,0.00014505962630281138,-0.0003959238529205322,87,-63.0
2005-03-30,-36.8,-36.8,173.6586761,1.8041666666666665,0.0,72.46952692127189,0.0,1.4375,17.0,29.3043,0.0,0.0002379920333623886,87,-62.0
2005-03-31,-36.8,-36.8,177.9143829,4.0125,0.0,61.95902625769758,231.0,1.2333333333333334,13.0,29.9584,0.0010030582883573463,9.582936763763428e-05,87,-61.0
2005-04-01,-36.8,-36.8,190.0818481,6.891666666666667,0.0,53.107552175109895,245.0,2.079166666666666,12.666666666666666,32.1478,0.0003935690209741548,1.637544482946396e-05,87,-60.0
2005-04-02,-36.8,-36.8,183.2957764,7.641666666666666,0.0,47.642011640705626,244.0,3.516666666666667,46.0,30.7241,0.00017282472003738217,-4.60892915725708e-05,87,-59.0
2005-04-03,-36.8,-36.8,193.8939209,8.104166666666666,0.0,51.78723336855491,265.0,1.6875000000000002,29.33333333333333,29.3053,0.0001987586196190756,-0.00011358596384525299,87,-58.0
2005-04-04,-36.8,-36.8,199.8070068,9.845833333333337,0.0,43.95460397474879,233.0,2.683333333333333,21.0,27.9262,0.0,-0.00016494747251272202,87,-57.0
2005-04-05,-36.8,-36.8,141.6665649,7.908333333333332,0.0,54.48459290049612,248.0,4.333333333333333,62.66666666666666,26.6007,0.0,-0.00017018616199493408,87,-56.0
2005-04-06,-36.8,-36.8,204.2577209,6.754166666666667,2.1,54.80851702909367,241.0,3.016666666666666,38.0,25.3331,0.0,-0.00017602648586034775,87,-55.0
2005-04-07,-36.8,-36.8,136.2102661,5.360869565217391,4.5,92.05378094623782,199.0,3.0869565217391304,100.0,24.6502,0.0,-0.00013629253953695297,87,-54.0
2005-04-08,-36.8,-36.8,153.276825,4.9625,1.2,85.14641711424079,201.0,2.954166666666667,83.33333333333333,24.4452,0.0,-2.8985552489757538e-05,87,-53.0
2005-04-09,-36.8,-36.8,172.0066681,2.725,0.1,94.63558415408716,0.0,1.1,75.33333333333333,23.0641,0.0,2.7210451662540436e-05,87,-52.0
2005-04-10,-36.8,-36.8,210.0414886,4.354166666666667,0.0,75.5072870694093,240.0,2.8666666666666667,38.0,21.6494,0.0,9.766500443220139e-05,87,-51.0
2005-04-11,-36.8,-36.8,169.4978943,9.979166666666666,0.0,56.77027094849427,282.0,3.7000000000000006,50.333333333333336,20.4557,0.00035799862913837865,-0.002307080663740635,87,-50.0
2005-04-12,-36.8,-36.8,169.2532806,9.095833333333331,0.0,76.0431713809431,245.0,4.395833333333333,92.0,19.4073,0.0032821383443552904,-0.009225764777511358,87,-49.0
2005-04-13,-36.8,-36.8,173.6690369,7.270833333333333,0.0,61.86057054035139,245.0,2.9791666666666665,71.33333333333333,18.4481,0.007555634970986491,0.06872866302728653,87,-48.0
2005-04-14,-36.8,-36.8,79.09393311,5.7625,1.7,82.08324909795279,115.0,1.4041666666666666,91.66666666666669,17.5521,0.0019126338090217447,-0.0079575777053833,87,-47.0
2005-04-15,-36.8,-36.8,137.5915833,7.270833333333335,0.0,86.34546448768424,77.0,1.2541666666666669,100.0,17.1329,0.00847982916255721,-0.02219429612159729,87,-46.0
2005-04-16,-36.8,-1.3104015359141716,184.7682343,6.179166666666667,0.0,71.5868323104157,62.0,2.225,54.66666666666666,16.156,6.725910017263264e-05,-0.27562546264380217,87,-45.0
2005-04-17,-36.8,-1.9308094586791427,231.2434082,6.120833333333333,0.0,55.58644335870239,68.0,3.1291666666666664,17.0,15.3135,7.799567363520448e-05,-0.2317306213080883,87,-44.0
2005-04-18,-36.8,-36.8,223.4323578,3.6916666666666655,0.0,62.903715906199565,37.0,3.1666666666666674,16.666666666666668,14.5502,0.02112762097496053,-0.03666087985038757,87,-43.0
2005-04-19,-36.8,-36.8,239.4649353,1.31304347826087,0.0,60.98452578436566,56.0,2.417391304347826,33.333333333333336,13.8407,0.043229110268603266,-0.04056462645530701,87,-42.0
2005-04-20,-36.8,-36.8,230.9771881,0.5708333333333332,0.0,52.76833836449043,43.0,2.170833333333333,33.666666666666664,13.1728,0.027358336705334257,-0.04388321936130524,87,-41.0
2005-04-21,-36.8,-36.8,154.8023987,3.016666666666667,0.3,63.11304180398667,274.0,2.5500000000000003,67.0,12.5402,0.017023959024270424,-0.04666067659854889,87,-40.0
2005-04-22,-36.8,-36.8,235.9851227,2.6750000000000007,0.0,58.49113110552543,0.0,1.7666666666666655,54.333333333333336,12.0145,0.034076516429652745,-0.04894383251667023,87,-39.0
2005-04-23,-36.8,-36.8,245.8644409,3.8875,0.0,53.81061595013156,0.0,1.1958333333333335,17.0,11.4121,0.036483284012833225,-0.050778552889823914,87,-38.0
2005-04-24,-36.8,-36.8,239.1667633,5.3,0.0,53.79463569715558,80.0,1.4833333333333334,17.0,10.854,0.011819246360328661,-0.052219733595848083,87,-37.0
2005-04-25,-36.8,-1.719355263783485,245.0463867,6.820833333333333,0.0,49.1599986424338,0.0,1.5916666666666666,33.666666666666664,10.3295,0.00043334373365040403,-0.3593142107129097,87,-36.0
2005-04-26,-36.8,-36.8,261.3995972,6.541666666666668,0.0,49.50905850593842,0.0,1.15,33.666666666666664,9.83316,0.017183816066125884,-0.0556575208902359,87,-35.0
2005-04-27,-36.8,-36.8,262.0858154,6.875,0.0,46.48461487430168,0.0,1.5416666666666667,25.33333333333333,9.36187,0.04927413791035077,-0.05543778836727142,87,-34.0
2005-04-28,-36.8,-36.8,265.6186829,8.608333333333334,0.0,41.61844493149049,0.0,0.8458333333333332,50.0,8.91371,0.02261457669161099,-0.05544060468673706,87,-33.0
2005-04-29,-1.0144,-36.8,260.8699951,9.7625,0.0,41.08823451088839,0.0,1.1916666666666669,75.33333333333333,8.48725,0.017846633229744863,-0.05165722966194153,87,-32.0
2005-04-30,-1.2009,-2.104269431110613,126.3964462,7.895833333333333,0.0,62.60754898718541,0.0,1.3708333333333331,92.0,8.08131,0.0009022849121093309,-0.28584378957748413,87,-31.0
2005-05-01,-2.0726,-36.8,231.1331177,9.0375,0.0,65.9611554997791,0.0,1.1291666666666669,79.66666666666667,7.69482,0.04011793384897099,-0.05454324185848236,87,-30.0
2005-05-02,-2.7894,-36.8,167.7484131,8.154166666666667,18.4,70.72793480989326,201.0,2.5166666666666666,96.0,7.32684,0.0003666043571822063,0.027647480368614197,87,-29.0
2005-05-03,-6.5168,-36.8,102.707634,7.312500000000001,0.7,97.41023800399144,113.0,1.4791666666666667,100.0,12.7069,0.002964367451490676,-0.005624115467071533,87,-28.0
2005-05-04,-6.1616,-36.8,174.781189,8.72608695652174,3.2,95.58113409597476,150.0,2.082608695652174,96.0,10.0258,0.0,0.002773463726043701,87,-27.0
2005-05-05,-3.9435,-36.8,232.976059,9.058333333333332,0.0,57.2307489910017,273.0,2.083333333333333,46.0,9.30519,0.0016152567754545361,0.008568108081817627,87,-26.0
2005-05-06,-2.4284,-36.8,189.6557007,10.0875,3.5,73.65993173544037,0.0,1.6375,83.66666666666667,8.08932,0.003706743674044807,-0.012367546558380127,87,-25.0
2005-05-07,-3.2198,-36.8,208.5819397,7.129166666666667,7.8,89.69348279076425,0.0,1.4249999999999998,71.0,8.27042,0.00047569826553075926,-0.0036502480506896973,87,-24.0
2005-05-08,-3.6297,-36.8,256.750946,8.095833333333333,0.0,70.07319906880478,201.0,1.6,29.33333333333333,9.67105,0.011328201284836924,-0.026129543781280518,87,-23.0
2005-05-09,-3.6724,-36.8,242.7559509,5.556521739130434,4.7,88.46026153546119,73.0,1.5739130434782609,88.0,8.11412,0.0006401888179200603,-0.00583958625793457,87,-22.0
2005-05-10,-3.6219,-36.8,225.561203,7.3166666666666655,0.0,63.054637230484566,54.0,1.7541666666666669,79.33333333333333,8.48223,0.0027522161786506924,-0.008360505104064941,87,-21.0
2005-05-11,-3.6712,-36.8,221.7941589,10.683333333333335,0.0,52.01010526172176,240.0,2.066666666666667,92.0,7.40091,0.004186278518883308,-0.019839167594909668,87,-20.0
2005-05-12,-3.6724,-36.8,248.2211151,11.070833333333333,0.5,60.348325348966455,0.0,1.5625,62.66666666666666,6.74743,0.00032678740453951147,0.007011294364929199,87,-19.0
2005-05-13,-3.6125,-36.8,299.5515137,9.670833333333333,0.0,47.19154670730176,29.0,2.5499999999999994,17.0,6.41733,0.0031548055580379324,-0.009075343608856201,87,-18.0
2005-05-14,-4.5677,-36.8,293.0310669,10.779166666666669,0.0,43.82472707744861,0.0,1.9958333333333336,37.66666666666666,6.006,0.001097805429721236,-0.04286748170852661,87,-17.0
2005-05-15,-4.6172,-36.8,205.8829193,13.608333333333334,0.0,40.76088139806026,201.0,3.675,46.333333333333336,5.67248,0.0008432475441478295,-0.0026205778121948242,87,-16.0
2005-05-16,-5.5517,-36.8,140.0256958,10.15,0.3,59.64543186611883,196.0,2.404166666666667,96.0,5.3807,0.0,0.003644704818725586,87,-15.0
2005-05-17,-5.7171,-36.8,265.7113342,8.447826086956523,0.1,56.42788348593542,267.0,3.0565217391304342,54.333333333333336,5.18951,0.0011824115209104025,0.01384061574935913,87,-14.0
2005-05-18,-6.4284,-36.8,262.8887329,7.933333333333334,0.3,68.26144713374316,227.0,2.470833333333333,54.333333333333336,4.93504,0.002383748222943311,-0.012188643217086792,87,-13.0
