Date	thermD	MLD	SW	AirT	Prec(mm)	relhum	Wdir	Wspeed(m/s)	CC	Inflow	W	delT	Ice_d	day_from_iceoff	MM	NH4-N	NOX	O2	Tot-P	PO4-P	Si	Water temp	Chl
2007-09-17	-18.7278	-36.8	137.0019684	13.58333333333333	0.0	77.52907189223684	241.0	2.9166666666666674	58.66666666666666	6.50798	0.0943276961881928	0.1419129371643066	83	109.0	9	11.0	1081.0	9.37	18.0	17.0	2.94	14.3	3.7
2007-10-04	-26.251	-13.408248608944335	81.12082672	7.9875	0.0	88.37611389		1.681371331	17.0	2.5989	0.4879348631236827	3.2589006423950195	83	126.0	10							12.6	
2008-03-17	-36.8	-36.8	33.21684647	0.8624999999999998	1.1	99.341863449407	0.0	1.995833333333333	100.0	24.8832	0.0025440888973136	-0.0109831094741821	70	-75.0	3	14.0	1476.0	12.71	52.0	45.0	6.22	2.0	0.8
2008-04-23	-36.8	-36.8	249.9968262	9.258333333333336	0.0	47.652136124478005	0.0	2.1499999999999995	4.333333333333333	17.753	0.2988223986049548	-0.1439435184001922	70	-38.0	4	12.0	1355.0	11.86	70.0	45.0	6.86	4.4	1.3
2008-05-21	-8.4069	-36.8	257.9381409	8.142857142857144	0.0	85.72455106029454	0.0	0.7750000000000001	33.666666666666664	6.10203	0.0272791757858422	-0.0774934142827987	70	-10.0	5	12.0	1416.0	11.55	52.0	20.0	6.3	9.9	14.7
2008-07-08	-7.6313	-36.8	127.0524902	13.283333333333331	0.0	75.40302958671091	0.0	1.0333333333333334	91.66666666666669	7.22709	0.0124045849480287	-0.0040720971301198	70	38.0	7	20.0	988.0	8.78	16.0	4.0	2.46	16.4	10.3
2008-07-29	-2.6379	-36.8	256.2194214	19.85833333333333	0.0	56.00207906208755	0.0	0.9708333333333335	50.0	2.5515	0.0011911797479377	0.0002020057290792	70	59.0	7							21.2	
2008-08-12	-9.1296	-36.8	213.0719604	18.05	8.6	80.88265901437919	0.0	1.741666666666667	58.333333333333336	8.7083	0.0005612839602907	0.0001338869333267	70	73.0	8	16.0	911.0	8.05	17.0	6.0	2.09	18.5	5.3
2008-09-15	-15.9626	-1.5598344223616112	79.20500183	8.487499999999999	0.0	82.0317212036675	0.0	0.6041666666666667	100.0	2.83653	0.0004343589544354	1.9353318214416504	70	107.0	9	6.0	923.0	9.04	21.0	13.0	2.59	14.7	2.7
2008-10-06	-27.3963	-8.692317980070715	116.8627472	7.462499999999999	0.0	87.95079281708706	253.0	2.278260869565217	0.0	12.2709	0.3365378818604299	4.787412166595459	70	128.0	10							12.6	
2009-04-22	-36.8	-36.8	178.5347595	6.156521739130435	0.0	72.46763455683184	0.0	0.7391304347826086	91.66666666666669	7.23942	0.0004462322568346	-2.4106120690703392e-05	96	-39.0	4	20.0	1342.0	10.25	68.0	41.0		4.1	2.4
2009-05-26	-3.5725	-36.8	309.2140198	16.366666666666664	0.0	58.5134349408969	190.0	2.9166666666666665	79.33333333333333	2.39726	0.0108247855344349	-1.676660031080246e-05	96	-5.0	5	14.0	899.0	11.98	70.0	15.0	4.3	13.1	22.4
2009-07-14	-8.5753	-36.8	243.2102661	17.491666666666667	0.0	81.22377595286439	0.0	0.9583333333333334	63.0	5.58089	0.1863663286130402	-0.0704978704452514	96	44.0	7	8.0	772.0	9.3	49.0	6.0	2.96	17.5	22.4
2009-07-24	-8.7683	-36.8	254.3112335	18.15833333333333	0.3	92.22178375885154	240.0	2.083333333333333	75.33333333333333	9.43725	0.0049660347777906	0.0727795362472534	96	54.0	7							19.2	
2009-08-19	-9.7805	-36.8	263.8244934	13.070833333333333	0.0	71.93903006966893	320.0	1.5	29.33333333333333	8.93633	0.0	0.0060421228408813	96	80.0	8	14.0	710.0	7.79	31.0	12.0	3.34	18.4	9.2
2009-08-25	-11.1895	-36.8	218.534256	17.125000000000004	2.0	73.46294590004568	0.0	1.75	50.333333333333336	5.29785	0.0006158346604826	0.0077826976776123	96	86.0	8	10.0	801.0		33.0	12.0	2.89	19.1	11.3
2009-09-07	-14.5815	-36.8	165.0360718	14.804166666666667	0.0	85.97064944157322	230.0	2.5416666666666665	92.0	4.70872	0.0072753218546664	0.0147759914398193	96	99.0	9	12.0	638.0	8.36	35.0	19.0	3.41	17.1	3.5
2009-09-29	-20.5931	-8.692442319362302	117.1442719	6.141666666666666	0.0	67.96374617569417	310.0	2.5416666666666665	33.666666666666664	3.12876	0.0202472498917966	4.559824466705322	96	121.0	9							13.0	
2010-03-05	-36.8	-36.8	110.3167496	-7.679166666666667	0.0	59.9620128033248	350.0	1.375	41.66666666666666	5.40608	0.0	-0.0085518360137939	67	-87.0	3	10.0	1088.0	11.58	60.0	45.0	5.66	1.0	0.3
2010-04-27	-36.8	-36.8	166.1371765	9.729166666666668	0.0	55.69850727057592	210.0	2.458333333333333	71.0	44.4353	0.0032527190503917	0.0407302379608154	67	-34.0	4	15.0	1461.0	10.57	67.0	44.0	7.18	4.8	1.3
2010-05-25	-3.1227	-36.8	120.4189835	9.4125	0.0	70.62347629854888	0.0	1.5833333333333333	100.0	13.4717	0.0007239421763756	-0.0001970306038856	67	-6.0	5	12.0	1356.0	10.12	52.0	28.0	5.88	12.3	21.2
2010-07-13	-4.2751	-36.8	295.3490295	26.22083333333333	0.0	57.64174482385365	190.0	3.25	21.33333333333333	1.95051	0.0024719504475094	0.0119460821151733	67	43.0	7	24.0	732.0	9.45	26.0	4.0	2.12	23.9	12.8
2010-07-31	-8.6697	-36.8	195.4409485	17.09166666666667	0.0	81.61163621972455	220.0	3.25	66.66666666666667	5.67776	0.0011847586681353	0.0103200674057006	67	61.0	7							19.5	
2010-08-17	-7.5177	-36.8	110.2949677	17.783333333333335	0.8	96.1116261010649	60.0	1.8	100.0	5.15062	0.0085530305784685	-0.0144643783569335	67	78.0	8	14.0	638.0	8.37	19.0	5.0	3.32	19.5	11.7
2010-09-13	-13.4844	-36.8	43.47729492	13.804166666666667	2.3	100.0	200.0	1.5833333333333333	100.0	2.57414	0.0143697554503904	0.3621835708618164	67	105.0	9	8.0	844.0	8.56	26.0	12.0	3.1	15.5	4.2
2010-09-30	-20.5149	-13.713161698525536	121.6385803	5.691666666666667	0.0	86.0317923585067	0.0	0.3333333333333333	46.333333333333336	3.17752	0.3061422714610682	3.701807022094727	67	122.0	9							12.4	
2011-03-03	-36.8	-36.8	94.14316559	0.6541666666666667	0.0	65.86763366618099	260.0	2.6956521739130435	54.333333333333336	6.98716	0.0026033292153585	-0.0184381008148193	91	-89.0	3	5.0	1227.0	12.07	48.0	37.0	4.77	0.6	1.1
2011-04-27	-36.8	-36.8	205.0644684	10.045833333333333	0.0	46.96940427862982	60.0	2.083333333333333	33.666666666666664	29.0157	0.0011347686033427	-5.190656520426273e-05	91	-34.0	4	12.0	1681.0	10.2	56.0	41.0	5.69	6.9	2.8
2011-05-30	-10.5205	-36.8	326.6083679	14.641666666666667	0.7	54.79400513918263	240.0	3.5416666666666665	54.333333333333336	7.05319	0.0007078342284558	-5.499320104718208e-05	91	-1.0	5	31.0	1310.0	10.16	36.0	10.0	4.26	12.1	12.6
2011-07-12	-6.3276	-36.8	271.7315369	16.983333333333334	3.8	69.35668852434694	260.0	2.0416666666666665	54.333333333333336	2.14319	0.0025142508970735	-1.5903031453490257e-05	91	42.0	7	18.0	853.0	10.0	27.0	2.0	1.7	21.8	12.6
2011-07-31	-8.1322	-36.8	253.2207794	17.3875	0.0	75.19202052453369	0.0	0.0	75.0	1.44142	0.0	-1.7480459064245224e-05	91	61.0	7							20.2	
2011-08-16	-9.6345	-36.8	213.0653381	17.27916666666667	0.0	83.10141038256677	250.0	1.75	75.33333333333333	4.74888	0.0091898359389129	-0.0332904607057571	91	77.0	8	19.0	811.0	8.25	22.0	7.0	1.92	19.2	5.1
2011-09-12	-12.7922	-1.182142565441178	75.18101501	15.754166666666668	17.3	97.57452170036665	240.0	1.6666666666666667	79.33333333333333	6.66334	0.0004235072055345	2.3859786987304688	91	104.0	9	12.0	770.0	8.82	25.0	4.0	2.05	17.6	10.3
2011-10-05	-21.4473	-4.043325251263134	91.42307281	11.377272727272729	0.3	75.74471751216566	260.0	3.142857142857143	21.33333333333333	12.737	0.0907171953700171	7.089334487915039	91	127.0	10							14.0	
2012-04-19	-36.8	-36.8	181.6114197	5.140909090909091	0.5	65.1024010626939	120.0	2.761904761904762	83.66666666666667	16.9226	0.0002573763450264	0.0002294429577887	100	-42.0	4	5.0	1400.0	11.9	45.0	34.0	5.0	3.6	1.2
2012-04-19	-36.8	-36.8	181.6114197	5.140909090909091	0.5	65.1024010626939	120.0	2.761904761904762	83.66666666666667	16.9226	0.0002573763450264	0.0002294429577887	100	-42.0	4								1.4
2012-04-25	-36.8	-36.8	199.5495453	8.558333333333334	3.5	73.27620909886761	0.0	2.7916666666666665	71.0	19.9023	0.0073535930190809	0.0864033102989196	100	-36.0	4	11.0	1427.0	12.0	55.0	36.0	5.68	4.6	3.6
2012-05-15	-15.9743	-36.8	207.0712585	12.133333333333333	0.0	59.85249969896904	190.0	3.2916666666666665	37.66666666666666	11.1256	0.0006331952034159	0.0064831376075744	100	-16.0	5								6.0
2012-05-15	-15.9743	-36.8	207.0712585	12.133333333333333	0.0	59.85249969896904	190.0	3.2916666666666665	37.66666666666666	11.1256	0.0006331952034159	0.0064831376075744	100	-16.0	5	10.0	1200.0	11.2	45.0	20.0	4.8	9.4	6.2
2012-05-22	-6.681	-36.8	289.8970032	14.258333333333333	0.0	58.15824804616908	360.0	2.2916666666666665	46.0	7.71527	0.0004391248493139	0.0003511379472911	100	-9.0	5	14.0	1337.0	10.98	48.0	29.0	5.07	10.5	4.3
2012-07-05	-8.1783	-36.8	299.2297363	18.304166666666667	0.0	70.53337414002637	360.0	1.4583333333333333	63.0	4.71761	0.0027219492899038	-0.0042606256902217	100	35.0	7								20.0
2012-07-05	-8.1783	-36.8	299.2297363	18.304166666666667	0.0	70.53337414002637	360.0	1.4583333333333333	63.0	4.71761	0.0027219492899038	-0.0042606256902217	100	35.0	7	5.0	1000.0	9.8	18.0	2.0	3.2	17.6	20.0
2012-07-11	-7.5694	-36.8	206.1458893	15.2125	0.9	89.9248010395906	0.0	1.5217391304347827	75.33333333333333	5.22928	0.0009127001146953	-0.001982569694519	100	41.0	7	27.0	926.0	9.27	23.0	5.0	3.07	18.1	14.2
2012-08-03	-8.4221	-36.8	203.6060181	19.429166666666667	3.2	94.58864236477204	220.0	1.9166666666666667	63.0	2.87111	0.0059980910631326	-0.0274875164031982	100	64.0	8			8.9				19.9	9.4
2012-08-09	-9.2569	-36.8	62.19771957	14.070833333333333	0.4	95.41045449211816	350.0	1.3478260869565215	92.0	5.40762	0.002200623302996	-0.0095411539077758	100	70.0	8	20.0	1100.0	8.5	20.0	4.0	2.3	19.5	8.5
2012-08-09	-9.2569	-36.8	62.19771957	14.070833333333333	0.4	95.41045449211816	350.0	1.3478260869565215	92.0	5.40762	0.002200623302996	-0.0095411539077758	100	70.0	8								8.1
2012-08-22	-8.2454	-36.8	62.96775818	15.3625	5.6	98.80348340609652	0.0	0.75	91.66666666666669	3.99967	0.0	0.0102245807647705	100	83.0	8	20.0	802.0	8.45	23.0	7.0	2.51	19.4	11.0
2012-09-13	-14.4546	-36.8	172.6135559	11.304166666666667	0.7	75.08976550864239	240.0	2.583333333333333	21.33333333333333	3.5075	0.0	0.0266380310058593	100	105.0	9								2.0
2012-09-13	-14.4546	-36.8	172.6135559	11.304166666666667	0.7	75.08976550864239	240.0	2.583333333333333	21.33333333333333	3.5075	0.0	0.0266380310058593	100	105.0	9	5.0	860.0	8.4	32.0	7.0	3.2	15.6	1.0
2012-09-20	-19.1678	-1.084493217925233	135.5172577	8.754166666666666	1.7	82.58792899939141	220.0	2.4166666666666665	33.666666666666664	4.87858	0.0015322364343195	4.373436450958252	100	112.0	9	11.0	919.0	8.59	35.0	24.0	3.51	14.2	2.3
2012-09-27	-22.2646	-36.8	60.61369705	12.458333333333334	1.1	99.89068737030554	230.0	1.9166666666666667	91.66666666666669	13.8305	0.0019210901564587	0.2096939086914062	100	119.0	9							13.1	1.5
2013-03-05	-36.8	-36.8	67.54244232	1.3125000000000002	0.0	95.51803194696268	240.0	2.4166666666666665	96.0	8.23325	0.0	-0.0034365653991699	67	-87.0	3	5.0	1100.0	11.4	59.0	40.0	5.6	0.4	1.0
2013-04-10	-36.8	-12.195598833134634	205.8509064	-0.0250000000000002	0.0	66.97168799142797	130.0	1.5416666666666667	62.66666666666666	6.07695	0.040664544034406	-1.287755399942398	67	-51.0	4								1.0
2013-04-10	-36.8	-12.195598833134634	205.8509064	-0.0250000000000002	0.0	66.97168799142797	130.0	1.5416666666666667	62.66666666666666	6.07695	0.040664544034406	-1.287755399942398	67	-51.0	4	5.0	1200.0	12.6	51.0	35.0	5.7	1.4	1.3
2013-05-15	-4.8741	-36.8	312.6430054	10.312500000000002	0.0	59.87972860249471	190.0	2.25	12.666666666666666	28.3998	0.0007732288554624	0.0005386326229199	67	-16.0	5							11.8	21.0
2013-05-15	-4.8741	-36.8	312.6430054	10.312500000000002	0.0	59.87972860249471	190.0	2.25	12.666666666666666	28.3998	0.0007732288554624	0.0005386326229199	67	-16.0	5	5.0	1100.0	12.0	59.0	25.0	4.5	11.8	26.0
2013-07-11	-7.0153	-36.8	336.1430359	15.212500000000004	0.0	64.85324779329741	360.0	2.083333333333333	46.333333333333336	3.40095	0.0005174115311847	0.1327981948852539	67	41.0	7								5.9
2013-07-11	-7.0153	-36.8	336.1430359	15.212500000000004	0.0	64.85324779329741	360.0	2.083333333333333	46.333333333333336	3.40095	0.0005174115311847	0.1327981948852539	67	41.0	7	26.0	780.0	8.7	18.0	2.0	2.5	18.9	7.0
2013-07-31	-9.2925	-36.8	236.7395782	16.741666666666667	1.0	89.75565347731795	230.0	2.5	75.33333333333333	4.87902	0.0019003102719869	-0.0092546939849853	67	61.0	7							18.8	3.3
2013-08-28	-10.3685	-36.8	211.8537292	17.679166666666664	0.0	68.98053818666202	220.0	1.875	21.0	1.63964	0.0041525981870869	0.0659427642822265	67	89.0	8	5.0	570.0	9.6	17.0	2.0	2.1	19.1	16.0
2013-08-28	-10.3685	-36.8	211.8537292	17.679166666666664	0.0	68.98053818666202	220.0	1.875	21.0	1.63964	0.0041525981870869	0.0659427642822265	67	89.0	8			9.6				19.1	15.0
2013-09-25	-16.513	-3.5121325718898064	96.86260223	4.416666666666667	0.0	90.54018822909036	360.0	1.875	42.0	3.80433	0.0087795779793538	3.469827651977539	67	117.0	9	5.0	660.0	8.7	20.0	5.0	2.5	14.9	12.0
2013-09-25	-16.513	-3.5121325718898064	96.86260223	4.416666666666667	0.0	90.54018822909036	360.0	1.875	42.0	3.80433	0.0087795779793538	3.469827651977539	67	117.0	9								11.0
2013-10-10	-24.6593	-23.84851262293052	5.666374683	8.491666666666669	2.1	100.0	360.0	1.875	100.0	3.27114	0.0668968774741588	1.627580642700195	67	132.0	10							12.1	9.0
2014-03-06	-36.8	-36.8	93.84181213	3.8625	0.0	89.93834117989223	210.0	2.4166666666666665	71.33333333333333	22.757	0.0368594922898316	-0.2936031818389892	92	-86.0	3	11.0	1300.0	12.8	61.0	30.0	4.7	2.1	0.8
2014-04-11	-36.8	-36.8	102.7140808	6.858333333333333	0.0	87.51526680519312	230.0	2.583333333333333	75.0	22.7862	0.0094371583529039	-0.0980274677276611	92	-50.0	4								0.6
2014-04-11	-36.8	-36.8	102.7140808	6.858333333333333	0.0	87.51526680519312	230.0	2.583333333333333	75.0	22.7862	0.0094371583529039	-0.0980274677276611	92	-50.0	4	9.2	1500.0	12.2	61.0	28.0	4.9	3.7	0.6
2014-05-15	-4.1087	-36.8	249.7584534	8.966666666666665	0.0	67.75681101742477	200.0	2.458333333333333	62.66666666666666	6.33828	0.0046346492615279	-0.0293858535587787	92	-16.0	5								2.5
2014-05-15	-4.1087	-36.8	249.7584534	8.966666666666665	0.0	67.75681101742477	200.0	2.458333333333333	62.66666666666666	6.33828	0.0046346492615279	-0.0293858535587787	92	-16.0	5	8.9	1400.0	11.7	55.0	22.0	4.9	8.4	2.6
2014-07-07	-4.1167	-36.8	286.0548401	22.1625	0.0	68.6046032935203	120.0	1.9583333333333333	4.333333333333333	3.67645	0.001046649965731	0.0012465994805097	92	37.0	7	21.0	850.0	13.2	24.0	1.0	2.2	20.6	12.0
2014-07-07	-4.1167	-36.8	286.0548401	22.1625	0.0	68.6046032935203	120.0	1.9583333333333333	4.333333333333333	3.67645	0.001046649965731	0.0012465994805097	92	37.0	7								11.0
2014-07-29	-3.6141	-36.8	261.4389343	24.50833333333333	0.0	61.04934294464953	240.0	1.2083333333333333	50.333333333333336	2.15646	0.0025295893649482	0.0886507034301757	92	59.0	7							26.5	
2014-07-29	-3.6141	-36.8	261.4389343	24.50833333333333	0.0	61.04934294464953	240.0	1.2083333333333333	50.333333333333336	2.15646	0.0025295893649482	0.0886507034301757	92	59.0	7								12.0
2014-08-20	-10.9349	-36.8	129.6243134	13.85416666666667	3.8	96.17160989476469	210.0	1.7916666666666667	87.66666666666667	11.993	0.0002054538734043	0.0049495697021484	92	81.0	8								47.0
2014-08-20	-10.9349	-36.8	129.6243134	13.85416666666667	3.8	96.17160989476469	210.0	1.7916666666666667	87.66666666666667	11.993	0.0002054538734043	0.0049495697021484	92	81.0	8	6.6	440.0	9.1	20.0	6.0	2.1	19.5	49.0
2014-09-23	-17.3043	-1.2445216836003627	127.1105728	3.8375	0.0	83.41112749336845	360.0	2.208333333333333	37.66666666666666	10.9262	0.0021963861108028	3.7920150756835938	92	115.0	9								14.0
2014-09-23	-17.3043	-1.2445216836003627	127.1105728	3.8375	0.0	83.41112749336845	360.0	2.208333333333333	37.66666666666666	10.9262	0.0021963861108028	3.7920150756835938	92	115.0	9	15.0	550.0	8.4	39.0	1.0	2.7	14.0	13.0
2014-10-01	-23.1165	-7.557086682496774	123.9110947	6.104166666666667	0.9	78.50441348046753	0.0	1.1666666666666667	54.66666666666666	3.34185	0.0305287694092759	1.1150436401367188	92	123.0	10								9.4
2014-10-01	-23.1165	-7.557086682496774	123.9110947	6.104166666666667	0.9	78.50441348046753	0.0	1.1666666666666667	54.66666666666666	3.34185	0.0305287694092759	1.1150436401367188	92	123.0	10							13.0	
2015-03-18	-36.8	-36.8	151.0170135	5.645833333333333	0.0	55.35848734416348	190.0	2.375	25.0	14.8011	0.0	0.0004607629962265	82	-74.0	3	8.6	1200.0	12.9	60.0	34.0	4.9	2.1	0.4
2015-04-08	-36.8	-36.8	193.4246521	7.662499999999999	0.0	39.479010430685626	270.0	3.25	87.66666666666667	12.8429	0.0018474829380903	-0.0092429351061582	82	-53.0	4								0.6
2015-04-08	-36.8	-36.8	193.4246521	7.662499999999999	0.0	39.479010430685626	270.0	3.25	87.66666666666667	12.8429	0.0018474829380903	-0.0092429351061582	82	-53.0	4	5.4	1200.0	12.6	49.0	29.0	4.9	4.1	0.6
2015-05-19	-12.6578	-36.8	95.57939148	7.220833333333334	1.7	81.79442818442998	160.0	1.7916666666666667	75.0	7.58113	0.0026298570109875	0.0071958303451538	82	-12.0	5	8.6	1200.0	11.2	41.0	25.0	4.6	8.9	2.4
2015-05-19	-12.6578	-36.8	95.57939148	7.220833333333334	1.7	81.79442818442998	160.0	1.7916666666666667	75.0	7.58113	0.0026298570109875	0.0071958303451538	82	-12.0	5								2.3
2015-07-08	-7.0868	-36.8	75.25190735	14.858333333333333	8.3	91.63083802320082	210.0	1.875	96.0	3.12884	0.0002491329815243	0.0019175931811332	82	38.0	7								18.0
2015-07-08	-7.0868	-36.8	75.25190735	14.858333333333333	8.3	91.63083802320082	210.0	1.875	96.0	3.12884	0.0002491329815243	0.0019175931811332	82	38.0	7	35.0	760.0	10.1	23.0	1.0	3.0	17.5	22.0
2015-08-04	-10.8047	-36.8	267.0759277	17.500000000000004	0.3	62.9509396441867	0.0	1.9166666666666667	63.0	4.61274	0.0111187661304575	-0.0352393388748168	82	65.0	8								8.3
2015-08-04	-10.8047	-36.8	267.0759277	17.500000000000004	0.3	62.9509396441867	0.0	1.9166666666666667	63.0	4.61274	0.0111187661304575	-0.0352393388748168	82	65.0	8			10.2				20.2	
2015-08-12	-10.1856	-36.8	151.5702057	18.3625	0.1	71.00707555009258	220.0	1.9166666666666667	87.66666666666667	3.17962	0.0002444487219856	-0.0004416704177856	82	73.0	8								11.0
2015-08-12	-10.1856	-36.8	151.5702057	18.3625	0.1	71.00707555009258	220.0	1.9166666666666667	87.66666666666667	3.17962	0.0002444487219856	-0.0004416704177856	82	73.0	8	4.1	620.0	10.5	31.0	1.0	2.6	21.1	14.0
2015-09-09	-15.6927	-36.8	190.3304901	10.017391304347829	0.0	79.93502553777351	0.0	0.6956521739130435	87.66666666666667	3.35781	0.0005287127998698	-0.0201723575592041	82	101.0	9								15.5
2015-09-09	-15.6927	-36.8	190.3304901	10.017391304347829	0.0	79.93502553777351	0.0	0.6956521739130435	87.66666666666667	3.35781	0.0005287127998698	-0.0201723575592041	82	101.0	9	3.5	570.0	9.2	15.0	2.0	3.0	16.3	18.0
2016-07-27	-4.1806	-36.8	254.5824432	19.366666666666664	0.0	60.04849048232595	240.0	2.333333333333333	41.66666666666666	2.66488	0.0008497028907115	8.308002725243568e-05	71	60.0	7								10.0
2016-07-27	-4.1806	-36.8	254.5824432	19.366666666666664	0.0	60.04849048232595	240.0	2.333333333333333	41.66666666666666	2.66488	0.0008497028907115	8.308002725243568e-05	71	60.0	7	6.6	430.0	9.3	22.0	1.0	2.3	19.7	
2016-08-23	-15.31	-36.8	215.0088348	17.508333333333336	0.0	75.31446621556168	0.0	1.375	29.33333333333333	2.80411	0.0005039256865003	0.0043646097183227	71	87.0	8								8.9
2016-08-23	-15.31	-36.8	215.0088348	17.508333333333336	0.0	75.31446621556168	0.0	1.375	29.33333333333333	2.80411	0.0005039256865003	0.0043646097183227	71	87.0	8	3.9	490.0	9.5	19.0	2.0	2.7	18.7	24.0
2016-09-22	-15.021	-2.210932003397944	100.7194672	11.354166666666664	0.0	83.00520489226908	0.0	0.9166666666666666	92.0	1.63151	0.0227653361887714	7.302145957946777	71	117.0	9			9.7				15.9	
