Date	Wind Spd	AirP	AirT	Hum	CC	SWR	delT	Kelsey_inflow	Kelsey_temp	Scotts_inflow	Scotts_temp	Middle_inflow	Middle_temp	Ungaged_inflow	Ungaged_temp
2019-04-01	0.6332958333333331	960.7438708333331	14.941666666666668	58.916666666666664	0.34769999999999995	496.0	1.3854166666666663	7.556	12.131	4.97	12.309	8.266	12.431	24.327	16.255629052875765
2019-04-02	1.1175874999999997	955.1746666666667	12.320833333333333	71.75	0.4171583333333333	451.0	1.5626388888888894	6.401	12.309	4.284	12.363	7.241	12.227	20.974	15.215242633109797
2019-04-03	0.59605	958.3945541666667	11.0625	79.41666666666667	0.3928291666666666	598.0	1.356111111111111	5.917	11.922	3.688	11.946	6.423	11.76	18.753	14.2071025495932
2019-04-04	0.8754499999999998	960.1272625	11.774999999999999	74.95833333333333	0.3705375	491.0	1.1501388888888895	5.78	11.884	3.219	11.923	5.205	12.201	16.619	13.475452851304567
2019-04-05	1.136225	958.2647500000002	10.841666666666663	81.08333333333333	0.4813458333333333	335.0	0.23125000000000054	6.857	11.818	3.618	11.787	6.136	11.723	19.434	14.346491688911334
2019-04-06	0.8381958333333333	961.079675	11.433333333333332	78.08333333333333	0.47798333333333337	257.0	0.31791666666666685	7.091	11.935	3.238	11.809	5.621	11.431	18.662	14.135399397852368
2019-04-07	0.4284124999999999	966.7039166666665	12.508333333333335	86.91666666666667	0.49268333333333336	487.0	0.6130555555555557	6.679	12.539	2.924	12.426	5.56	11.826	17.741	14.235277706975067
2019-04-08	0.42841250000000003	966.5402249999999	15.091666666666663	77.83333333333333	0.41434166666666666	546.0	0.9727777777777774	6.464	13.731	2.99	13.588	6.229	12.76	18.349	15.222814760603832
2019-04-09	4.451770833333334	965.9052833333334	11.733333333333333	67.125	0.3281	891.0	0.36638888888888893	6.662	13.123	3.544	12.928	8.685	11.999	22.102	16.051053305216268
2019-04-10	2.7194833333333333	970.3654375000001	9.799999999999997	60.583333333333336	0.2202208333333334	889.0	0.06736111111111136	5.597	12.408	3.023	11.934	6.413	11.746	17.59	13.977252359603598
2019-04-11	2.179316666666667	967.6041291666666	12.02083333333333	58.583333333333336	0.3581375	746.0	0.26250000000000023	5.194	12.24	2.788	11.392	5.5	12.269	15.774	13.135276559579301
2019-04-12	1.6763916666666665	960.3812458333333	10.616666666666669	71.70833333333333	0.23344583333333332	889.0	0.20763888888888848	4.911	11.701	2.695	10.87	4.87	11.648	14.596	12.388867401266845
2019-04-13	0.6332999999999998	958.6908666666665	13.562499999999998	75.375	0.23462499999999997	856.0	0.9716666666666667	4.669	13.076	2.69	13.106	4.237	13.349	13.568	13.250006690578234
2019-04-14	1.2479708333333333	957.4026250000001	15.683333333333328	57.25	0.24409583333333332	930.0	1.2975	4.465	13.742	2.673	13.589	3.742	13.887	12.73	13.353670622651213
2019-04-15	1.3224875000000003	954.4592916666666	10.624999999999998	55.041666666666664	0.3950083333333334	519.0	0.23625000000000007	4.258	12.529	2.551	10.227	3.425	12.373	11.974	11.576733652712923
2019-04-16	1.6577708333333334	957.4731791666667	10.312499999999998	80.75	0.3400708333333333	927.0	0.2552777777777779	4.167	12.231	2.464	10.793	3.662	11.93	12.042	11.688673174511768
2019-04-17	0.577425	965.4989208333332	12.174999999999999	74.75	0.26575	897.8	0.9126388888888893	3.963	13.519	2.203	12.742	2.845	13.473	10.543	12.267973704219926
2019-04-18	0.31664166666666665	964.8272874999999	16.65833333333333	60.916666666666664	0.21560416666666668	911.0	2.39	3.815	14.68	2.049	16.26	2.535	14.881	9.826	13.588690639656384
2019-04-19	0.31664583333333335	959.0295000000001	18.412499999999998	63.125	0.2614666666666667	785.0	3.627777777777777	3.649	15.865	1.85	17.631	2.332	15.788	9.162	14.219399577383845
2019-04-20	2.384208333333333	953.5195583333337	16.51666666666667	59.291666666666664	0.30914583333333334	811.0	2.0844444444444448	3.507	15.912	1.668	16.051	2.156	15.39	8.577	13.513193428230764
2019-04-21	1.6763958333333342	960.8623916666667	11.170833333333333	70.29166666666667	0.21029166666666668	920.0	0.6270833333333332	3.413	14.763	1.549	12.436	1.988	14.254	8.131	11.776712625143913
2019-04-22	0.4842874999999999	963.4162874999998	14.97916666666667	61.875	0.21235416666666662	919.0	1.5958333333333332	3.299	15.09	1.481	15.426	1.83	15.133	7.735	12.750198798530809
2019-04-23	0.31664583333333335	961.0571000000001	19.35833333333333	52.541666666666664	0.21611249999999996	912.0	3.2687499999999994	3.213	16.133	1.378	18.63	1.703	16.251	7.365	14.042564002463026
2019-04-24	0.44702916666666653	957.8781375000002	21.345833333333335	59.0	0.21495833333333333	910.0	3.8905555555555558	3.145	17.469	1.301	19.983	1.6	17.215	7.074	14.841890614017638
2019-04-25	0.6332958333333331	956.3302666666665	20.266666666666662	53.041666666666664	0.20547916666666663	931.0	3.73	3.051	17.906	1.199	18.773	1.51	17.269	6.74	14.473004150557543
2019-04-26	0.6519333333333333	956.5884875	19.458333333333332	47.833333333333336	0.20791249999999997	933.0	4.235555555555556	2.976	17.574	1.102	17.998	1.421	16.906	6.434	14.002038865700655
2019-04-27	0.894075	955.7715166666667	18.416666666666668	52.625	0.22619583333333335	915.0	4.649583333333333	2.91	17.308	1.041	17.571	1.357	16.808	6.209	13.695964674597315
