Date	NOX(mmole/m3)	NH4(mmole/m3)	PO4(mmole/m3)	TotP(mmole/m3)	Chl(mg/m3)	Wind Spd	AirP	AirT	Hum	CC	SWR	delT	DO_sur	DO_bot
2020-03-19						1.4901374999999997	958.5695166666669	7.541666666666665	81.33333333333333	0.1935583333333333	796.4	0.09944444444444445		8.44992621527778
2020-03-20						2.104804166666667	965.2026083333332	9.616666666666665	74.0	0.158	811.0	0.245277777777778		8.266297743055558
2020-03-21						0.8754499999999998	965.3267666666666	9.879166666666665	70.875	0.12510000000000002	819.25	0.6865277777777777		8.269657118055557
2020-03-22						1.2479916666666666	963.6491124999999	11.3375	74.0	0.12493749999999999	830.8	1.2284722222222222		7.680737847222221
2020-03-23						5.6066125000000016	960.3163375	10.720833333333333	76.45833333333333	0.2378625	764.1667	0.5045833333333333		8.428993055555555
2020-03-24						4.116491666666667	963.4826083333334	7.454166666666666	81.54166666666667	0.4210875	410.6	0.07583333333333298		8.653480902777778
2020-03-25						4.600795833333334	962.3058374999999	6.633333333333333	77.54166666666667	0.17561666666666667	860.0	0.07583333333333304		8.580177951388889
2020-03-26						1.695029166666667	961.558	6.55	73.20833333333333	0.22614583333333335	873.75	0.07291666666666703		8.578875868055556
2020-03-27						6.1468	962.8956208333335	7.700000000000003	72.29166666666667	0.21047916666666666	726.6	0.08166666666666648		8.626571180555556
2020-03-28						4.191000000000001	965.7571333333332	8.812500000000002	77.75	0.3834458333333333	795.0	0.12749999999999986		8.684257812500002
2020-03-29						1.6205208333333336	963.8565291666667	9.079166666666666	84.41666666666667	0.40568333333333334	564.0	0.1908333333333334		8.544414062500001
2020-03-30						4.917441666666666	966.9423583333336	10.095833333333333	82.29166666666667	0.420125	391.25	0.08749999999999998		8.40790798611111
2020-03-31						2.5146041666666665	967.7931958333332	11.370833333333332	84.08333333333333	0.30488333333333334	871.0	0.203333333333333		8.47474826388889
2020-04-01						6.575208333333332	960.7198749999999	9.499999999999998	73.79166666666667	0.15942916666666665	852.25	0.045416666666666515		8.631610243055555
2020-04-02						4.190995833333333	962.2239833333332	8.416666666666666	66.75	0.09597083333333334	864.0	0.07791666666666701		8.715394965277778
2020-04-03						5.643879166666667	962.3114791666668	9.525000000000002	62.5	0.16391666666666668	849.0	0.12583333333333346		8.702504340277777
2020-04-04						2.0489208333333337	956.0537125000001	9.279166666666669	72.54166666666667	0.43917500000000004	568.0	0.10374999999999963		8.726692708333333
2020-04-05						2.9988916666666667	947.9193208333336	8.908333333333333	82.54166666666667	0.43459166666666665	676.8	0.052916666666666425		8.7347265625
2020-04-06						3.4645541666666673	952.5868999999999	7.241666666666667	71.70833333333333	0.23267500000000005	871.6	0.15666666666666695		8.692599826388888
2020-04-07						2.3655875	961.5805750000001	9.275	77.54166666666667	0.3606291666666667	841.25	0.17208333333333328		8.589066840277779
2020-04-08						3.017516666666667	958.8305583333332	13.250000000000002	71.70833333333333	0.19581666666666664	880.0	0.3012499999999998		8.496744791666666
2020-04-09						5.122329166666667	957.6509666666667	13.966666666666663	78.0	0.39681666666666665	677.8	0.5268055555555555		8.483506944444445
2020-04-10						2.011675	961.2687541666668	12.775000000000004	83.75	0.31140833333333334	884.4	0.5779166666666667		8.109817708333333
2020-04-11						3.4459375000000008	959.5953166666668	12.620833333333332	86.79166666666667	0.26824583333333335	868.8	0.3112499999999998		8.48532986111111
2020-04-12						2.589104166666667	958.9152124999999	14.566666666666668	81.58333333333333	0.3114083333333333	900.75	0.43583333333333285		8.621293402777779
2020-04-13						2.9057583333333334	961.8782958333331	13.954166666666666	73.66666666666667	0.243	922.6	0.9847222222222219		7.7293532986111115
2020-04-14						1.4342499999999998	966.931075	16.429166666666664	38.583333333333336	0.09303333333333334	915.25	1.3258333333333336		7.511540798611111
2020-04-15						0.9685791666666664	963.5277583333333	17.608333333333338	53.416666666666664	0.18010833333333331	906.0	1.3211111111111116		7.62374565972222
2020-04-16						3.259658333333333	955.8378333333335	18.075	57.583333333333336	0.18775833333333333	879.4	1.8154166666666667		7.4003515625
2020-04-17						1.8999208333333335	954.3196041666666	16.625000000000004	65.25	0.22951250000000004	877.2	2.5352777777777775		6.813728298611111
2020-04-18						4.265512499999999	959.1988375000001	11.908333333333333	79.95833333333333	0.4574041666666666	632.6	1.6333333333333335		7.5486371527777765
2020-04-19						5.532120833333333	961.2348916666668	12.245833333333335	77.125	0.17823333333333333	909.8	0.22499999999999934		8.483281250000001
2020-04-20						1.750895833333334	961.3040291666667	13.604166666666666	73.79166666666667	0.48085416666666664	598.0	0.14319444444444432		8.586458333333331
2020-04-21						3.073412500000001	965.5539458333332	13.60416666666667	74.5	0.23240416666666666	906.0	0.14041666666666672		8.441306423611111
2020-04-22						3.7439583333333335	967.9371333333332	16.704166666666662	62.75	0.16672916666666668	870.4	0.2250000000000001		8.277630208333333
2020-04-23						4.656670833333334	967.6958458333335	17.84583333333333	73.83333333333333	0.19022499999999998	906.0	0.13208333333333333		8.407738715277778
2020-04-24						1.9930624999999997	964.3785875	19.8	44.416666666666664	0.13004583333333333	918.0	0.10236111111111128		8.386280381944445
2020-04-25						1.7322874999999998	961.5481333333333	21.45	52.125	0.2739625	765.0	0.3441666666666672		8.15541232638889
2020-04-26						1.8440541666666668	959.6686749999999	19.645833333333332	59.208333333333336	0.18851666666666667	932.0	0.41916666666666647		8.415117187500002
2020-04-27						3.7812208333333337	962.0278749999999	18.366666666666667	43.916666666666664	0.15725416666666667	875.5	0.18499999999999975		8.44707465277778
2020-04-28						4.656658333333333	962.9492500000001	18.87916666666667	72.5	0.16936666666666667	889.6	0.20041666666666677		8.253255208333332
2020-04-29						4.470400000000001	958.7219166666667	20.17083333333333	70.33333333333333	0.39257083333333337	640.0	0.5262499999999998		8.252148437499999
2020-04-30						1.7509208333333337	961.1093166666665	17.3375	64.125	0.20014583333333333	888.0	0.16750000000000043		8.508125
2020-05-01						3.855712499999999	961.8345624999998	15.683333333333335	44.416666666666664	0.180075	916.6	0.15999999999999984		8.3140234375
2020-05-02						6.984999999999999	961.1756250000002	15.35416666666667	75.75	0.44514583333333335	542.0	0.1366666666666664		8.176037326388888
2020-05-03						5.550745833333334	964.6311583333335	12.270833333333336	76.125	0.20624166666666668	951.6	0.26125000000000015		8.039778645833332
2020-05-04						3.483191666666666	965.4269583333333	14.891666666666671	57.166666666666664	0.13320833333333335	948.0	0.10541666666666716		7.951336805555556
2020-05-05						1.3970000000000002	963.0437916666666	18.466666666666665	41.166666666666664	0.12266666666666666	939.0	0.2320833333333332		8.029761284722223
2020-05-06						1.5646416666666667	965.3705208333331	16.495833333333334	57.333333333333336	0.1768125	854.0	0.40124999999999983		8.026111111111113
2020-05-07						0.7823166666666667	961.1417500000002	19.750000000000004	49.625	0.16956666666666667	784.0	0.47652777777777766		7.690078125000002
2020-05-08						1.4156333333333337	956.3542625000001	21.82083333333333	46.625	0.19324583333333337	777.0	0.9681944444444447		7.5715104166666665
2020-05-09						2.2724541666666673	954.5171416666666	22.108333333333334	54.208333333333336	0.155475	943.0	1.7634722222222214		7.115316840277777
2020-05-10						3.0733916666666663	954.1277083333334	20.641666666666666	58.375	0.16428333333333336	946.0	2.109583333333333		6.466111111111111
2020-05-11						3.818458333333334	955.4089041666666	15.366666666666669	62.291666666666664	0.4771458333333334	554.2	1.54875		7.394939236111113
2020-05-12						2.4214708333333337	957.0145958333336	12.966666666666667	79.70833333333333	0.4235041666666666	1060.0	1.5366666666666664		5.780611979166667
2020-05-13						3.9488499999999997	960.1004499999998	12.079166666666666	78.91666666666667	0.5120666666666666	424.4	0.2487499999999998		7.550407986111111
2020-05-14						4.656670833333332	962.0137583333335	13.391666666666667	78.08333333333333	0.4510916666666667	811.0	0.1187500000000002		7.27138454861111
2020-05-15						3.7998416666666652	962.9520708333338	15.15	71.0	0.18739999999999998	965.0	0.19500000000000015		7.06609375
2020-05-16						2.477341666666667	958.6217249999999	16.941666666666666	61.791666666666664	0.40569583333333337	611.0	0.12999999999999945		6.882252604166666
2020-05-17						3.3714291666666667	953.1936333333333	14.533333333333333	80.08333333333333	0.44881666666666664	830.2	0.280416666666667		6.620347222222221
2020-05-18						1.8067791666666668	953.7763625000001	12.195833333333335	81.54166666666667	0.44530833333333325	640.8	0.06500000000000083		6.9656293402777765
2020-05-19						4.898829166666666	959.3907083333335	12.158333333333331	80.5	0.2675625	945.4	0.05124999999999972		6.503337673611113
2020-05-20						5.662504166666666	962.1830791666666	14.083333333333336	77.375	0.18800000000000003	961.4	0.15916666666666654		6.845755208333334
2020-05-21						3.799845833333333	961.3562374999998	16.787499999999998	74.20833333333333	0.14491666666666667	951.2	0.2620833333333336		6.6528645833333355
2020-05-22						6.426200000000001	956.9849708333333	15.304166666666665	67.375	0.15464583333333334	954.4	0.17208333333333345		7.405789930555557
2020-05-23						3.4273041666666657	958.2224208333333	16.262500000000003	64.16666666666667	0.13970416666666666	976.6	0.210138888888889		7.388385416666666
2020-05-24						2.0675541666666666	958.6541791666665	20.104166666666668	56.291666666666664	0.1845125	971.0	0.47305555555555595		7.082743055555555
2020-05-25						1.0803375	956.6477416666667	23.370833333333334	54.791666666666664	0.15218333333333336	945.0	1.030972222222222		6.994474826388888
2020-05-26						2.7195000000000005	955.3369166666668	24.299999999999997	63.041666666666664	0.24193333333333333	929.4	1.5686111111111112		6.581792534722222
2020-05-27						0.7823124999999999	955.0575541666667	26.337500000000002	53.291666666666664	0.21457500000000004	949.0	2.33388888888889		5.520577256944446
2020-05-28						0.52155	954.3210166666664	26.0	52.166666666666664	0.17190833333333333	962.0	3.2234722222222225		4.563198784722222
2020-05-29						1.4528791666666667	952.6884874999997	25.775000000000002	57.791666666666664	0.18607916666666666	941.25	3.8905555555555558		4.1580859375
2020-05-30						5.643875	954.6765750000001	17.308333333333334	75.625	0.48288749999999997	671.0	2.0933333333333324		5.877877604166667
2020-05-31						1.9371708333333337	957.7313833333334	17.325	75.41666666666667	0.46384583333333335	815.0	0.5937500000000003		6.262721354166666
2020-06-01						1.639141666666667	957.7821916666666	19.137500000000003	70.41666666666667	0.3365708333333333	956.25	0.699583333333333		5.859574652777777
2020-06-02						2.8126333333333338	958.9857625	21.804166666666664	66.95833333333333	0.18884583333333335	955.6	1.5520833333333321		4.9915581597222225
2020-06-03						2.2724541666666673	958.2661541666668	24.933333333333337	60.666666666666664	0.21872500000000003	949.2	2.200694444444444		4.605785590277779
2020-06-04						0.9499624999999999	953.3460125000001	25.64583333333333	54.083333333333336	0.24093333333333336	948.0	2.5240277777777784		4.088567708333334
2020-06-05						0.1117625	947.7782250000001	23.816666666666666	46.625	0.18105833333333332	929.0	2.3087499999999985		4.866176215277778
2020-06-06						1.8440458333333336	953.4659416666665	15.65	63.625	0.27568750000000003	998.0	0.37124999999999986		7.114440104166667
2020-06-07						5.923283333333331	961.3703458333333	13.345833333333337	64.91666666666667	0.22084166666666669	977.0	0.47374999999999917		6.8578125000000005
2020-06-09						1.1176041666666672	965.2773958333332	20.312499999999996	45.666666666666664	0.20256249999999998	953.0	0.28083333333333327		6.426957465277777
2020-06-10						1.266616666666667	961.4338375000001	22.637499999999992	53.916666666666664	0.22916249999999996	950.0	0.41499999999999987		6.354032118055556
2020-06-11						1.3038708333333338	957.9416208333333	23.654166666666665	55.916666666666664	0.2501083333333333	889.0	0.5427777777777782		6.753328993055555
2020-06-12						5.960533333333333	957.8005250000001	18.074999999999996	72.16666666666667	0.5483416666666666	711.4	0.4391666666666665		7.173888888888889
2020-06-13						9.257445833333334	960.275404166667	14.699999999999996	73.83333333333333	0.3053916666666667	1008.6	0.10625000000000062		7.291536458333332
2020-06-14						2.0116791666666676	959.9452374999997	17.508333333333333	68.16666666666667	0.27572083333333325	945.0	0.16013888888888936		6.735325520833334
2020-06-15						1.285241666666667	959.2594958333335	19.825	60.375	0.4056166666666667	941.0	2.5700000000000003		
2020-06-16						1.7322833333333334	958.8023333333332	16.495833333333334	63.375	0.20098333333333332	970.0	2.5700000000000003		
2020-06-17						0.8754541666666668	959.9029041666664	18.6	55.625	0.17901250000000002	927.0	2.5700000000000003		
2020-06-18						0.2421458333333333	957.1289041666664	23.241666666666664	43.166666666666664	0.19882499999999995	965.0	2.5700000000000003		
2020-06-19						0.3725333333333333	954.4324875000001	25.220833333333342	43.458333333333336	0.2226916666666667	957.0	1.1858333333333329		5.521315104166667
2020-06-20						1.0803458333333333	955.2663791666665	25.841666666666665	47.375	0.20725000000000002	940.0	1.1644444444444444		5.62421875
2020-06-21						0.0	956.5673166666666	25.47916666666667	50.75	0.23257499999999998	935.0	0.666805555555556		6.884991319444443
2020-06-22						0.1490125	955.4032416666668	26.929166666666674	57.5	0.2194	932.0	1.3730555555555555		6.616948784722223
2020-06-23						1.6764083333333335	953.7961249999998	28.291666666666668	52.708333333333336	0.24519999999999997	930.6667	1.9337499999999999		5.4633940972222215
2020-06-24						2.9057625	951.5850874999998	28.04583333333333	55.666666666666664	0.25452499999999995	930.0	2.608055555555555		4.950555555555555
2020-06-25						1.2107333333333337	949.5744208333334	27.874999999999996	53.666666666666664	0.20618333333333336	936.0	2.8562500000000006		4.485850694444445
2020-06-26						1.0431000000000001	951.6119	30.129166666666663	51.25	0.23062916666666666	933.0	4.024861111111112		2.952756076388889
2020-06-27						1.5273791666666667	950.9233416666666	30.04166666666666	44.625	0.2149708333333333	966.0	3.664722222222222		3.5469835069444446
2020-06-28						2.0489374999999996	947.3168333333333	23.704166666666662	48.0	0.22387500000000002	962.0	0.7308333333333333		6.296019965277778
2020-06-29						1.881291666666667	952.0789416666667	21.425	48.916666666666664	0.1970666666666666	967.0	0.6150000000000005		5.725217013888888
2020-06-30						0.8195749999999999	955.5161166666667	24.337499999999995	47.875	0.19432916666666666	956.0	1.6299999999999997		3.4979210069444435
2020-07-01						0.9127083333333333	952.2708458333333	24.695833333333336	51.041666666666664	0.20347916666666666	954.0	1.3995833333333334		3.9221918402777773
2020-07-02						1.0058416666666665	951.635875	24.75416666666666	46.875	0.20386250000000003	961.0	1.7401388888888893		3.6854470486111097
2020-07-03						0.9872124999999999	955.8618249999996	23.60416666666667	50.166666666666664	0.20801666666666663	950.0	1.6180555555555556		3.3096571180555556
2020-07-04						1.2666208333333338	959.2820833333334	24.40833333333333	42.625	0.19419166666666668	962.0	0.6563888888888895		5.053776041666667
2020-07-05						1.5646416666666665	958.7247208333332	24.970833333333335	38.625	0.17427916666666668	970.0	0.6054166666666667		5.528315972222221
2020-07-06						3.4086833333333337	956.1722416666663	23.120833333333334	45.625	0.156075	964.0	0.3329166666666669		6.820579427083334
2020-07-07						2.1979583333333337	956.5151125000001	20.616666666666664	52.125	0.15891666666666668	956.0	0.19916666666666671		6.606727430555556
2020-07-08						1.2666125000000004	955.0886	23.779166666666672	52.625	0.1567	938.0	0.22499999999999978		6.14953125
2020-07-09						1.1362375000000002	954.0980708333333	25.545833333333345	46.125	0.15941666666666668	937.0	0.40875000000000067		6.038645833333334
2020-07-10						3.8557208333333333	957.3701750000001	24.391666666666662	54.416666666666664	0.13500416666666668	964.8	0.289583333333333		6.508489583333334
2020-07-11						1.862662500000001	958.5003833333334	26.791666666666668	40.416666666666664	0.14435833333333334	979.0	0.6974999999999999		6.197434895833332
2020-07-12						1.8812875	956.7634416666666	26.575000000000003	43.125	0.14874583333333333	963.6667	0.9437499999999984		5.147682291666666
2020-07-13						2.19795	952.5558625000002	25.625	54.708333333333336	0.16805	941.0	0.7634722222222221		5.39595703125
2020-07-14						2.458712500000001	953.0229000000003	26.125	61.083333333333336	0.19594166666666665	906.1667	1.2840277777777782		5.606009114583333
2020-07-15						1.5646458333333337	953.6888791666665	26.98333333333333	54.958333333333336	0.1582916666666667	946.0	1.4533333333333338		4.738190104166666
2020-07-16						1.4715041666666666	952.7294125	26.98333333333333	54.375	0.18123333333333336	928.0	1.7369444444444444		4.659433593749999
2020-07-17						1.1921000000000004	954.0571541666667	26.71666666666667	57.0	0.17211666666666667	935.0	1.5755555555555556		5.368834635416667
2020-07-18						1.5832625	955.7291874999997	27.125	53.416666666666664	0.1708208333333333	933.0	2.1319444444444438		3.204674479166668
2020-07-19						1.0058375000000004	955.754583333333	28.54583333333333	44.5	0.130225	937.0	1.990694444444444		3.603958333333333
2020-07-20						4.060620833333332	955.581025	26.55	59.125	0.15807916666666666	905.8333	1.9072222222222226		3.750332031249999
2020-07-21						2.9616458333333333	953.0228916666666	26.891666666666666	56.875	0.18791666666666665	900.75	2.082916666666666		4.529778645833332
2020-07-23						1.0058333333333336	952.6828541666667	25.354166666666668	55.5	0.13462916666666666	917.0	2.172222222222222		2.322649739583333
2020-07-24						1.1175833333333338	953.1442291666667	26.3875	48.125	0.1414291666666667	932.0	1.0005555555555554		5.056178385416667
2020-07-25						1.7136500000000001	953.9005291666667	26.266666666666666	54.916666666666664	0.13651666666666665	919.0	2.014583333333334		3.192402343750001
2020-07-26						2.8871375	954.6568208333333	26.3125	57.0	0.15593333333333334	879.3333	1.7763888888888886		2.4730143229166663
2020-07-27						2.775370833333333	954.5989791666667	28.308333333333334	41.458333333333336	0.16068749999999998	907.0	1.721666666666667		2.5528710937500003
2020-07-28						1.2293583333333336	953.8017583333334	28.545833333333334	38.708333333333336	0.162525	926.0	1.7412500000000002		1.9922656249999993
2020-07-29						1.1734875000000005	953.4814749999999	28.0125	39.083333333333336	0.15080833333333332	937.0	1.9233333333333347		0.9565885416666667
2020-07-30						0.8940750000000001	955.791275	27.112499999999997	42.0	0.14354999999999998	933.0	1.514722222222223		3.2913867187500006
2020-07-31						1.2852375	957.1387666666668	26.920833333333334	35.666666666666664	0.140175	953.0	1.4272222222222215		2.7359375000000004
2020-08-01						1.5273958333333333	958.1010583333333	25.512500000000006	44.125	0.15012083333333334	932.0	0.4275000000000002		4.994680989583335
2020-08-02						1.3597458333333339	957.8357999999998	26.962499999999995	43.0	0.15859166666666666	927.0	0.5104166666666656		4.793339843749998
2020-08-03						1.8254291666666669	958.6132625000001	26.433333333333334	41.625	0.16690416666666666	916.0	0.23499999999999974		5.109283854166667
2020-08-04						1.3411333333333342	956.4671291666667	25.745833333333334	52.25	0.15344583333333334	895.0	0.24166666666666714		5.5823828125
2020-08-05						4.2468875	954.3845083333337	22.491666666666664	67.29166666666667	0.13881666666666667	892.8333	0.3037499999999997		6.171920572916669
2020-08-06						3.147912500000001	954.4790375000001	22.04583333333333	67.83333333333333	0.18655833333333335	889.0	0.2512499999999996		6.90658203125
2020-08-07						0.9126958333333334	954.7979208333331	24.1125	61.208333333333336	0.168475	878.0	0.15902777777777807		6.9540690104166645
2020-08-08						0.8754500000000002	955.6741499999998	27.00833333333333	52.25	0.188725	876.0	0.3691666666666669		6.9757291666666665
2020-08-09						0.5215416666666666	955.1591416666666	28.16666666666666	51.583333333333336	0.19342083333333335	876.0	0.7865277777777777		5.7875390625
2020-08-10						1.0617250000000003	953.7982416666669	29.28958333333333	46.75	0.19104583333333336	866.0	0.8666666666666675		5.610540364583332
2020-08-11						4.302766666666666	953.0906250000002	27.72916666666666	45.25	0.19105833333333333	892.0	0.4345833333333335		7.163743489583332
2020-08-12						1.0803375000000002	954.3703999999999	25.825000000000003	52.375	0.17191666666666663	906.0	0.574722222222221		6.962252604166668
2020-08-13						0.8568166666666667	955.5217666666667	26.962500000000006	39.458333333333336	0.15193333333333334	907.0	0.6536111111111121		5.101360677083334
2020-08-14						0.5960499999999999	956.3838833333333	28.362499999999997	38.416666666666664	0.24743749999999998	867.0	0.8284722222222225		4.446536458333333
2020-08-15						0.6891791666666668	954.6074416666667	30.637500000000003	46.041666666666664	0.1688625	877.0	1.0855555555555554		3.2441861979166666
2020-08-16						1.5646291666666663	955.0984708333335	29.637499999999992	48.291666666666664	0.3588083333333334	916.0	1.6036111111111104		2.6355794270833335
2020-08-17						1.3970041666666668	957.3927583333334	28.175	55.958333333333336	0.5137958333333333	442.0	1.2740277777777773		1.0545377604166666
2020-08-18						2.365591666666667	958.7190958333334	26.845833333333328	69.91666666666667	0.34999583333333334	767.0	1.0483333333333338		1.7423958333333334
2020-08-19						1.9744333333333337	956.7041916666667	29.704166666666662	26.083333333333332	0.2867125	904.0	0.9120833333333337		3.1923437499999996
2020-08-20						2.8126250000000006	954.8148625	25.491666666666664	37.958333333333336	0.24219166666666667	849.0	0.4716666666666667		4.887037760416667
2020-08-21						2.9988875000000004	953.55625	25.52916666666667	53.25	0.2229375	819.0	0.2612500000000007		5.279036458333334
2020-08-22						1.3783708333333333	954.1065416666667	25.479166666666668	63.333333333333336	0.31135000000000007	781.0	0.33916666666666684		5.858040364583334
2020-08-23						0.9127	953.4871125	26.600000000000005	54.0	0.3762458333333334	624.0	0.6126388888888878		4.712089843749999
2020-08-24						2.0303041666666664	952.836645833333	27.666666666666668	45.791666666666664	0.3686041666666666	671.5	0.5019444444444439		5.00826171875
2020-08-25						2.2910791666666666	952.7632749999999	25.454166666666666	48.833333333333336	0.3679208333333333	739.0	0.579166666666666		2.603658854166667
2020-08-26						2.8871333333333333	952.064825	25.358333333333334	55.333333333333336	0.32309583333333336	752.75	0.2562499999999998		5.793333333333333
2020-08-27						3.2596583333333338	951.1307499999999	24.625	50.666666666666664	0.27470416666666664	798.6	0.3337499999999993		6.540540364583333
2020-08-28						2.06755	951.3480416666666	25.362499999999997	61.5	0.3857749999999999	598.4	0.5683333333333339		4.971373697916666
2020-08-29						2.4400875	951.8574125	25.816666666666666	60.958333333333336	0.37477083333333333	726.4	0.33208333333333284		4.099993489583333
2020-08-30						2.2165708333333334	952.9551624999999	24.941666666666666	65.91666666666667	0.3535875	775.2	0.4379166666666669		4.412519531249999
2020-08-31						2.309708333333334	951.9251458333333	25.44583333333333	59.666666666666664	0.3795041666666667	624.8	0.48361111111111016		4.27341796875
2020-09-01						2.5891041666666674	953.8553791666667	25.34583333333333	59.75	0.4203333333333333	579.25	0.37958333333333405		3.7322591145833335
2020-09-02						3.2969250000000003	957.4012041666666	24.916666666666668	59.125	0.35912499999999997	756.6667	0.26388888888888823		5.39908203125
2020-09-03						2.682233333333334	958.5582374999998	24.45	64.45833333333333	0.3204708333333333	753.0	0.39291666666666575		3.7808333333333324
2020-09-04						3.2224041666666667	957.7807666666668	25.816666666666677	53.0	0.25784999999999997	806.75	0.27972222222222126		5.275149739583333
2020-09-05						2.365583333333334	958.4397083333333	25.6875	54.083333333333336	0.2638375	778.0	0.4149999999999994		4.791940104166666
2020-09-06						0.8754541666666666	958.8757083333334	28.708333333333332	49.458333333333336	0.25840416666666666	740.6	0.7276388888888882		3.2218554687500007
2020-09-07						2.551845833333334	955.3863125000001	29.754166666666666	47.208333333333336	0.2254541666666667	800.0	0.8672222222222229		2.7194205729166665
2020-09-09						0.8382	950.6369083333334	22.354166666666668	48.041666666666664	0.5	132.5	0.42166666666666713		3.205195312500001
2020-09-10						0.8754541666666666	957.2982124999999	20.754166666666666	43.791666666666664	0.5	216.0	0.019166666666667147		4.262858072916666
2020-09-11						0.6332958333333333	960.2288541666667	20.879166666666666	51.041666666666664	0.4155708333333334	539.25	0.11222222222222185		2.751334635416667
2020-09-12						1.22935	957.9769083333334	21.208333333333336	55.083333333333336	0.2994791666666667	681.75	0.36388888888888865		1.6445247395833336
2020-09-13						0.9127041666666665	955.7376500000001	23.59583333333333	51.875	0.2842166666666667	686.3333	0.2708333333333333		2.3434179687500003
2020-09-14						1.7881541666666667	956.7493291666666	22.399999999999995	57.5	0.25244999999999995	679.5	0.31875000000000037		1.7490039062499998
2020-09-15						1.8254125000000005	960.0299	21.029166666666665	54.875	0.20947499999999997	729.8	0.24138888888888857		4.0574739583333335
2020-09-16						2.6263583333333336	960.2090999999997	21.433333333333334	58.708333333333336	0.22628749999999997	742.0	0.2956944444444436		3.8458723958333327
2020-09-17						2.0861875	957.7525458333334	23.474999999999994	64.45833333333333	0.22795833333333335	739.0	0.20125000000000023		4.692858072916667
2020-09-18						1.6577708333333339	957.3207749999997	20.54583333333333	63.833333333333336	0.1903708333333333	773.0	0.18333333333333446		5.610006510416667
2020-09-19						3.967479166666666	958.7769333333334	18.929166666666667	76.33333333333333	0.25019583333333334	701.4	0.3166666666666667		5.951979166666668
2020-09-20						1.9185500000000004	956.5503833333333	21.374999999999996	68.375	0.30935	591.2	0.41625000000000006		4.767734375
2020-09-21						2.495970833333334	955.5203583333335	22.062499999999996	60.208333333333336	0.2819375	652.75	0.35499999999999937		5.474186197916667
2020-09-22						4.805670833333333	957.8160458333333	21.375	60.0	0.13830416666666664	750.0	0.10708333333333304		6.854902343749999
2020-09-23						1.788170833333333	961.1502416666668	21.887500000000003	45.25	0.17809166666666668	736.0	0.16416666666666746		7.127311197916669
2020-09-24						2.5146083333333333	960.4207416666667	20.820833333333333	71.33333333333333	0.16522916666666668	733.25	0.20874999999999977		7.031074218750001
2020-09-25						6.2399249999999995	958.8728875000002	19.041666666666668	67.58333333333333	0.22376666666666664	671.75	0.16083333333333374		7.04314453125
2020-09-26						5.792891666666666	960.9569166666666	21.16666666666667	64.16666666666667	0.25124166666666664	641.75	0.1666666666666674		7.132122395833332
2020-09-27						3.3527958333333334	958.2957791666668	22.125	63.25	0.19928333333333334	705.6667	0.13888888888888898		7.2746354166666665
2020-09-28						3.6694541666666667	956.7902583333333	29.29166666666667	24.958333333333332	0.27624583333333336	613.75	0.18916666666666662		6.903268229166667
2020-09-29						0.3538958333333333	958.4904999999999	23.595833333333335	50.458333333333336	0.31864999999999993	722.0	0.6976388888888884		6.384374999999999
2020-09-30						0.1676375	961.6468958333334	23.712500000000002	47.416666666666664	0.23743333333333336	691.0	0.9588888888888883		5.228684895833332
2020-10-01						0.8009541666666666	960.3896958333333	25.729166666666668	43.0	0.34820416666666665	525.0	0.2887499999999997		3.453834635416666
2020-10-02						0.5960541666666667	959.0944125	23.879166666666666	51.875	0.3959291666666666	417.75	0.29194444444444406		2.6084700520833337
2020-10-03						1.8999375000000003	957.5465458333334	25.91666666666667	40.916666666666664	0.2194125	741.0	0.25374999999999986		3.080846354166667
2020-10-04						1.639154166666667	957.5140958333335	24.329166666666676	40.416666666666664	0.17142499999999997	738.0	0.1173611111111108		5.2356966145833335
2020-10-05						0.7450625	959.5699250000002	21.75	52.833333333333336	0.26752916666666665	635.5	0.7145833333333337		4.177552083333333
2020-10-06						0.07450833333333333	959.8154375	21.758333333333336	48.958333333333336	0.21000833333333335	682.0	0.6401388888888895		4.347037760416666
2020-10-07						0.9313333333333332	956.659025	20.979166666666664	49.833333333333336	0.1594375	731.3333	0.4147222222222224		3.7000390625
2020-10-08						1.657758333333333	955.3933666666668	20.108333333333338	56.125	0.3545875	604.25	0.07000000000000028		
2020-10-09						2.589112500000001	956.8100249999999	17.45833333333334	70.66666666666667	0.34555416666666666	689.0	0.07000000000000028		
2020-10-10						1.7322874999999998	957.2107374999997	18.216666666666665	72.20833333333333	0.3812416666666667	464.0	0.07000000000000028		
2020-10-11						3.2596708333333333	961.8176291666663	16.2	76.95833333333333	0.27831249999999996	613.0	0.08916666666666655		5.339192708333335
2020-10-12						4.321391666666667	964.2826333333333	18.97083333333333	63.666666666666664	0.2844166666666667	615.75	0.07124999999999988		5.1762109375
2020-10-13						1.3411291666666674	962.7136083333331	21.437500000000004	61.125	0.18990416666666668	676.0	0.30375000000000013		4.537662760416667
2020-10-14						1.5087625000000002	963.9750458333336	22.670833333333334	55.958333333333336	0.13177916666666667	664.0	0.20458333333333276		5.2259765625000005
2020-10-15						1.0244583333333332	961.56505	22.529166666666658	52.916666666666664	0.13545	666.0	0.5933333333333333		4.084192708333334
2020-10-17						0.7450541666666667	958.2929583333333	23.22916666666667	43.708333333333336	0.11134166666666666	657.0	0.44458333333333283		2.752161458333333
