Date	thermD	MLD	SW	AirT	Prec(mm)	relhum	Wspeed(m/s)	CC	Inflow	W	delT	Ice_d	day_from_iceoff	O2	NOX	NH4-N	PO4-P	Tot-P	Si	Chl
2003-08-06	-6.4857	-36.8	273.9656677	18.67916666666667	0.0	52.79937163155319	1.941666666666667	29.33333333333333	1.41326	0.0006954848633822	0.005465030670166	69	67.0	10.649919509887695	602.296142578125	17.37112808227539	6.004472255706787	34.803707122802734	1.2179784774780273	15.968504905700684
2003-08-07	-6.6801	-36.8	208.1377869	18.84583333333333	0.0	54.46804681927831	1.2208333333333334	37.66666666666666	1.34539	0.0001331277874154	0.0014844536781311	69	68.0	11.246095657348633	497.3340148925781	15.04041862487793	5.739047527313232	38.95794677734375	1.1489088535308838	20.03110694885254
2003-08-08	-6.7753	-36.8	229.3722839	17.986956521739128	0.0	54.8750088554316	1.9565217391304344	25.33333333333333	1.28092	0.0002939380203022	0.0023302435874938	69	69.0	11.50792121887207	493.5324401855469	11.679169654846191	5.646858215332031	43.54911804199219	1.1925441026687622	25.149049758911133
2003-08-09	-7.02	-36.8	257.7131042	16.724999999999998	0.0	53.367963708591645	1.4375000000000002	25.0	1.21961	0.0041510361890939	0.0185691714286804	69	70.0	11.455669403076172	473.8273010253906	9.33775520324707	6.256405353546143	50.170467376708984	1.2364511489868164	29.17699432373047
2003-08-10	-7.2303	-36.8	264.2666626	16.625000000000004	0.0	50.15739197746272	1.1541666666666666	21.33333333333333	1.16127	0.0027272769586017	0.0153332948684692	69	71.0	11.14438533782959	198.95550537109375	7.606579780578613	5.035884857177734	36.9609260559082	1.3435804843902588	30.047887802124023
2003-08-11	-7.4917	-36.8	228.1054535	18.53333333333333	0.2	62.975591499177	1.4833333333333332	75.0	1.10573	0.0043503802957318	-0.0025039911270141	69	72.0	10.999463081359863	172.7617645263672	4.923640251159668	4.124642372131348	27.690889358520508	1.5163471698760986	32.935245513916016
2003-08-12	-7.6791	-36.8	164.0269318	20.175	0.3	76.66707337252025	1.4133333333333336	67.0	1.10299	0.0014024925574903	0.0050474405288696	69	73.0	10.277505874633789	325.0703125	4.427395343780518	4.567941665649414	31.874095916748047	1.9409515857696533	28.016141891479492
2003-08-13	-7.8058	-36.8	109.2684479	18.0	8.8	72.69883246986815	1.453267973856209	91.66666666666669	1.10724	0.0002008623800036	0.001268982887268	69	74.0	9.110116004943848	540.570556640625	10.64203929901123	3.932872772216797	31.315717697143555	1.9547964334487915	19.246366500854492
2003-08-14	-7.9304	-36.8	192.025528	16.5	11.0	77.12522888	4.025298595	58.333333333333336	3.47074	0.000128005130272	0.0025700330734252	69	75.0	8.584692001342773	612.8269653320312	21.89239501953125	4.8128662109375	30.553552627563477	1.6750596761703491	9.925443649291992
2003-08-15	-7.1498	-36.8	75.09268188	14.333333333333334	15.3	94.65179443	3.435111046	92.0	5.59393	0.0009315185931434	0.0038590431213378	69	76.0	8.26855754852295	588.4843139648438	46.3724365234375	2.3115127086639404	24.607332229614258	1.7868330478668213	7.13489294052124
2003-08-16	-7.8066	-36.8	116.7144775	16.166666666666668	0.2	88.97601318	4.382666588	83.33333333333333	8.58367	0.0013008374102961	-0.0005245208740234	69	77.0	8.030313491821289	755.3870239257812	76.64720153808594	0.9431244730949402	18.5599365234375	2.4081130027770996	5.530318737030029
2003-08-17	-8.4582	-36.8	216.4398651	18.5	0.0	70.8157959	2.294395685	50.333333333333336	5.53565	0.004560366268697	-0.0021435022354125	69	78.0	8.043381690979004	857.6961059570312	90.74758911132812	1.62846839427948	17.63511085510254	2.6280674934387207	4.1973958015441895
2003-08-18	-8.6364	-36.8	209.1430511	21.33888888888889	0.0	52.85762795660768	1.6529411764705884	63.0	4.06112	0.0	-0.0005877017974853	69	79.0	8.312838554382324	910.6973266601562	85.62699127197266	3.283738136291504	21.480785369873047	2.6830620765686035	4.325546741485596
2003-08-19	-8.8444	-36.8	119.8542938	17.50833333333333	1.1	81.13839487595389	2.195833333333333	87.66666666666667	3.33055	0.0002508324749794	0.0031208992004394	69	80.0	8.475858688354492	940.009765625	51.78006362915039	7.375311851501465	26.429431915283203	2.8131659030914307	5.761261940002441
2003-08-20	-8.9793	-36.8	222.7829742	18.00416666666667	0.0	67.1582384613632	2.5333333333333337	46.0	3.20932	0.0013097623610685	-0.0013694763183593	69	81.0	8.543822288513184	898.822509765625	25.570037841796875	9.406376838684082	32.17124938964844	2.655176877975464	8.82608413696289
2003-08-21	-8.6151	-36.8	182.5073853	17.395652173913042	0.0	62.702340621241234	2.4	54.333333333333336	2.85016	0.0046480221774154	-0.0161836147308349	69	82.0	8.769696235656738	855.2105102539062	23.623916625976562	8.695592880249023	33.840431213378906	2.5209031105041504	10.558802604675293
2003-08-22	-8.9302	-36.8	60.22989655	16.147826086956517	3.6	89.66272888744332	2.1478260869565218	100.0	2.62267	0.0253760841585875	-0.093820571899414	69	83.0	8.834795951843262	711.1823120117188	24.47433853149414	9.040436744689941	32.08059310913086	2.23317813873291	13.488375663757324
2003-08-23	-9.1675	-36.8	149.858963	16.645833333333336	2.0	77.86908350429935	2.4166666666666665	67.0	3.36703	0.0	-0.0343790054321289	69	84.0	8.675277709960938	759.8469848632812	28.244239807128906	8.754514694213867	30.908550262451172	2.062368631362915	11.04910659790039
2003-08-24	-9.4865	-36.8	174.7935486	16.74583333333333	0.5	78.0541677391144	3.1041666666666665	58.66666666666666	3.35762	0.0165929770903493	-0.0374311208724975	69	85.0	8.391609191894531	763.7245483398438	26.061664581298828	8.05384635925293	31.15451431274414	1.9707626104354858	8.934345245361328
2003-08-25	-10.1472	-36.8	139.3290558	14.404347826086957	0.2	78.61586199260981	2.2043478260869565	79.33333333333333	2.98499	0.0498171909372601	-0.0423674583435058	69	86.0	8.279036521911621	760.0045776367188	22.973081588745117	7.308464050292969	29.82486343383789	1.733180284500122	7.975821018218994
2003-08-26	-10.579	-36.8	125.7589493	12.416666666666666	9.3	80.29613023605025	1.4083333333333332	92.0	2.69722	0.0156486220100482	-0.0427658557891845	69	87.0	8.154458045959473	843.563232421875	22.725555419921875	8.492349624633789	29.216318130493164	1.9141186475753784	7.90074348449707
2003-08-27	-10.6341	-36.8	40.11930466	10.725	4.3	83.0456118784394	2.85	87.66666666666667	5.10986	0.0	0.0032633543014526	69	88.0	8.203925132751465	757.45068359375	29.28513526916504	7.926875114440918	31.073740005493164	2.295961618423462	8.928686141967773
2003-08-28	-11.1353	-36.8	132.6669464	12.02727272727273	0.0	71.16647621028417	1.75	88.0	4.93705	0.0059406104662439	-0.0030598640441894	69	89.0	8.392385482788086	946.7562255859375	28.349708557128906	10.431549072265625	31.786731719970703	2.346363067626953	8.042864799499512
2003-08-29	-11.4822	-36.8	191.5569305	12.295652173913044	0.7	67.85206905168701	0.7739130434782607	46.0	3.81639	0.003173054872305	-0.0083413124084472	69	90.0	8.767142295837402	999.4891357421875	19.56414794921875	12.087834358215332	33.10905075073242	2.449899911880493	7.5569047927856445
2003-08-30	-11.6267	-36.8	96.03620911	12.166666666666666	0.0	83.52404500812244	1.4125	88.0	3.41724	0.0176748883821652	-0.0035798549652099	69	91.0	8.94580078125	1019.6615600585938	20.682588577270508	13.062908172607422	34.81745910644531	2.5263092517852783	6.8723273277282715
2003-08-31	-11.6991	-36.8	130.5153656	10.02608695652174	0.0	78.39823617977096	1.81304347826087	79.33333333333333	3.01616	0.0	0.0062053203582763	69	92.0	8.958808898925781	1048.8289794921875	18.17827606201172	14.590720176696777	35.21066665649414	2.4738171100616455	6.171292304992676
2003-09-01	-11.2826	-36.8	157.8914948	8.190909090909091	0.0	74.26354260744277	1.3227272727272728	46.0	2.76655	0.0014521481753247	0.0008051395416259	69	93.0	9.049811363220215	1005.89111328125	14.43425464630127	15.513659477233887	36.28647232055664	2.4246490001678467	5.79150390625
2003-09-02	-11.7585	-36.8	186.288147	9.683333333333332	0.5	61.265805823715255	1.5	42.0	2.58754	0.001885274779239	0.0019872188568115	69	94.0	9.032841682434082	918.9485473632812	12.269619941711426	14.394113540649414	35.679962158203125	2.380014181137085	6.484294414520264
2003-09-03	-12.2147	-36.8	115.8347015	13.095833333333331	0.0	69.59713633783453	1.770833333333334	92.0	2.56847	0.001166450303807	0.0034103393554687	69	95.0	8.869616508483887	803.6328735351562	13.541234016418457	11.895413398742676	33.604644775390625	2.1823205947875977	7.846199035644531
2003-09-04	-12.4625	-36.8	195.1272278	14.65	0.0	62.527697874239806	1.5083333333333335	54.333333333333336	2.39089	0.0037879178371016	-0.0074210166931152	69	96.0	9.033954620361328	852.5467529296875	17.236207962036133	9.746366500854492	33.0117073059082	1.9477512836456299	8.755230903625488
2003-09-05	-12.5739	-36.8	189.2587891	12.846153846153848	0.0	72.52027178394049	1.1727272727272728	21.0	2.25228	0.0	-0.0017666816711425	69	97.0	8.956896781921387	767.2291870117188	15.803515434265137	8.949962615966797	33.834102630615234	1.8569014072418213	9.971016883850098
2003-09-06	-12.6833	-36.8	188.3882446	17.166666666666668	0.0	68.74258983573331	1.4014260249554369	21.0	2.13382	0.0	0.0156238079071044	69	98.0	9.190475463867188	762.4229125976562	12.786048889160156	8.293432235717773	34.259334564208984	1.8092464208602905	11.496124267578125
2003-09-07	-12.7976	-36.8	187.2331543	16.666666666666668	0.0	74.01144409	3.57636261	37.66666666666666	2.02701	0.0019129145776135	0.0052859783172607	69	99.0	9.654125213623047	725.6749877929688	12.040627479553223	7.24306058883667	34.12116241455078	1.7672274112701416	12.803261756896973
2003-09-08	-10.1666	-36.8	185.1920471	16.994444444444444	0.0	61.18722593931898	1.8588235294117648	29.33333333333333	1.92796	0.0027805290313413	0.0045709609985351	69	100.0	9.857810974121094	702.2206420898438	11.319336891174316	6.544106483459473	34.45949935913086	1.7601354122161865	13.883827209472656
2003-09-09	-12.8048	-36.8	160.9494476	14.679166666666667	0.0	71.4741072310341	0.925	8.333333333333334	1.83483	0.0	0.0071909427642822	69	101.0	9.967425346374512	657.292236328125	11.27550983428955	6.789975643157959	34.36163330078125	1.8272795677185059	13.704696655273438
2003-09-10	-12.4441	-36.8	162.4024506	14.075	0.0	74.52896533279636	1.491666666666667	62.66666666666666	1.74668	0.0010338443285205	-0.0002727508544921	69	102.0	9.820234298706055	593.666015625	12.019083976745605	5.000694274902344	32.64607238769531	1.504091739654541	12.823258399963379
2003-09-11	-10.6969	-36.8	85.73217773	12.920833333333336	0.3	85.68288948927446	0.7416666666666667	96.0	1.66297	0.002505413678275	-0.0319805145263671	69	103.0	8.798280715942383	366.5499267578125	15.886354446411133	2.0645663738250732	27.11823844909668	1.644795298576355	16.66098403930664
2003-09-12	-11.5901	-36.8	145.6467743	12.770833333333334	0.0	80.41271756310594	1.0625000000000002	67.0	1.65858	0.0	0.0126755237579345	69	104.0	8.677494049072266	387.8927001953125	13.350022315979004	1.8442318439483643	26.94718360900879	1.7179925441741943	17.21435546875
2003-09-13	-12.1803	-36.8	149.9031677	14.104166666666664	0.0	75.9626755534852	1.2250000000000003	50.333333333333336	1.55189	0.001093680681309	0.0274629592895507	69	105.0	8.828629493713379	514.756591796875	8.684286117553711	2.5888607501983643	28.8597412109375	1.7191716432571411	14.358488082885742
2003-09-14	-12.4802	-36.8	157.2578583	15.3875	0.0	71.40804114199648	3.216666666666667	33.666666666666664	1.46554	0.0043295048702598	0.0887656211853027	69	106.0	8.932671546936035	604.1357421875	4.947372913360596	4.569696426391602	30.343780517578125	1.6700197458267212	11.798355102539062
2003-09-15	-12.0933	-36.8	113.0043106	16.87916666666667	0.0	76.24449922775601	3.5	100.0	1.39008	0.0064170770207327	0.0777835845947265	69	107.0	8.791633605957031	420.2878112792969	6.491051197052002	4.7181501388549805	26.75184440612793	1.814697265625	16.359420776367188
2003-09-16	-13.047	-1.0821934742690793	127.0435867	14.712500000000006	0.0	64.25000358185005	1.6041666666666663	54.66666666666666	1.32122	0.0001407155627798	2.22104549407959	69	108.0	8.813294410705566	647.4878540039062	5.783100128173828	5.798509120941162	27.961164474487305	2.348726511001587	12.062336921691895
2003-09-17	-13.1656	-36.8	152.5090485	11.8	0.0	65.7421740304761	1.2666666666666664	58.66666666666666	1.25698	0.0188861479196278	0.2430062294006347	69	109.0	8.827300071716309	776.1312255859375	6.535613059997559	7.6979851722717285	28.740680694580078	2.306816816329956	8.309879302978516
2003-09-18	-13.3336	-36.8	87.06887817	17.312500000000004	0.0	66.82948739193291	3.870833333333333	87.66666666666667	1.19641	0.0049337987662542	0.1215195655822753	69	110.0	8.766899108886719	683.0195922851562	12.949446678161621	6.917081832885742	27.977083206176758	2.2822728157043457	8.932872772216797
2003-09-19	-13.5925	-36.8	45.97290421	13.720833333333337	10.2	85.08227648093586	1.9125000000000003	100.0	1.13899	0.0088168570120892	0.1129994392395019	69	111.0	8.835009574890137	683.983642578125	20.765850067138672	6.430712699890137	28.318161010742188	2.200880527496338	7.470978736877441
2003-09-20	-13.7521	-36.8	152.5576019	8.556521739130437	0.0	69.21828206299888	1.547826086956522	21.33333333333333	3.9854	0.0051827480347536	0.0475087165832519	69	112.0	8.711498260498047	804.41064453125	16.92902374267578	8.860133171081543	30.69513511657715	2.3624629974365234	5.116400718688965
2003-09-21	-14.0409	-36.8	61.6658783	13.566666666666665	0.0	90.60121032557508	1.7916666666666663	83.66666666666667	2.68922	0.0184376984934602	0.1618552207946777	69	113.0	8.618586540222168	757.3231811523438	16.52778434753418	8.61690616607666	30.919530868530273	2.451589345932007	5.30251932144165
2003-09-22	-13.9008	-5.904169341654932	132.6523132	15.7125	0.0	76.20306543625767	3.9833333333333343	67.0	2.07046	0.0039043212979856	1.2458229064941406	69	114.0	8.686769485473633	886.5848999023438	13.18791675567627	11.111949920654297	29.789403915405273	2.583312511444092	4.479556083679199
2003-09-23	-15.3425	-2.132759798174047	106.3704147	12.487500000000002	0.3	59.991183330097485	4.554166666666666	62.66666666666666	1.75414	0.0027962063234552	2.2640089988708496	69	115.0	8.613493919372559	941.5516967773438	10.070613861083984	15.653787612915039	32.022186279296875	2.5748281478881836	4.391590118408203
2003-09-24	-16.135	-1.1264463506734466	144.8113861	7.970833333333332	0.0	53.61377740448281	2.066666666666667	13.0	1.64914	0.0046555086271158	3.1321425437927246	69	116.0	8.764896392822266	934.7469482421875	9.218183517456055	16.623035430908203	32.479557037353516	2.687669277191162	4.783021926879883
2003-09-25	-16.6347	-1.0997718206624183	87.52902222	12.895833333333336	0.0	71.56070438193744	3.5375	75.33333333333333	1.50022	0.00090058727513	3.512795925140381	69	117.0	8.595232009887695	867.574951171875	9.246955871582031	18.02923011779785	32.43622589111328	2.6888654232025146	5.047179222106934
2003-09-26	-17.8696	-1.1465732205897232	85.60485077	13.666666666666666	0.0	69.8880541250245	3.558333333333334	83.66666666666667	1.39742	0.0011437602421544	3.948712348937988	69	118.0	8.411035537719727	849.5531616210938	10.239192008972168	16.212894439697266	32.34324645996094	2.6780622005462646	4.723090171813965
2003-09-27	-18.3922	-1.1099439059501337	46.54142761	10.429166666666664	17.3	90.70891191583064	2.4791666666666665	96.0	1.31683	0.0009564938642557	4.322616100311279	69	119.0	8.275880813598633	937.7613525390625	14.248327255249023	15.457734107971191	36.674564361572266	2.607433319091797	4.0503926277160645
2003-09-28	-18.4321	-0.9448776592794664	56.45442963	5.091304347826087	1.3	95.29138038482743	2.330434782608696	100.0	6.58877	0.0006258762802296	5.436179161071777	69	120.0	8.28731632232666	928.7003784179688	13.072792053222656	14.971879959106445	41.26985168457031	2.578886032104492	3.5236454010009766
2003-09-29	-18.5878	-6.248190949119671	75.13962555	5.245833333333335	0.7	95.5446889039036	0.6583333333333333	71.0	4.50919	0.0765858844707307	3.475710391998291	69	121.0	8.32307243347168	965.15966796875	12.788325309753418	19.50126075744629	43.26958465576172	2.563161849975586	3.729556083679199
2003-09-30	-18.8706	-36.8	124.1854858	5.2250000000000005	1.7	83.55611028758057	0.7541666666666668	38.0	3.42112	0.1320721027877485	0.7966761589050293	69	122.0	8.590279579162598	931.446533203125	10.017404556274414	24.769567489624023	42.859134674072266	2.5190963745117188	4.471517562866211
2003-10-01	-18.9988	-1.7191907279975391	38.87140656	9.004166666666668	6.9	95.9172965622048	2.016666666666667	88.0	3.17318	0.0016748347348405	2.7772932052612305	69	123.0	8.686288833618164	905.0279541015625	9.990795135498047	23.473522186279297	45.86589431762695	2.5755159854888916	4.340221881866455
2003-10-02	-19.4657	-10.7102110585535	35.30734634	9.4375	0.7	95.90403841866603	1.0875	100.0	4.88152	0.0308700485913923	2.2835912704467773	69	124.0	8.883525848388672	890.6477661132812	11.248735427856445	22.088804244995117	48.244659423828125	2.581505298614502	4.090535640716553
2003-10-03	-20.0177	-36.8	51.86896896	10.013636363636364	0.9	93.30428378921806	2.186363636363636	87.66666666666667	3.75647	0.107286507822694	0.8467731475830078	69	125.0	8.919768333435059	876.2754516601562	12.594382286071777	21.20100212097168	49.46305847167969	2.558126449584961	4.219933032989502
2003-10-04	-19.2815	-36.8	12.39940834	10.5125	18.3	94.60793818504948	1.7083333333333333	100.0	3.25707	0.1413330272627992	0.8172197341918945	69	126.0	8.894885063171387	851.4201049804688	12.984856605529785	20.93316650390625	51.6134033203125	2.5702672004699707	3.469013214111328
2003-10-05	-20.0721	-1.582282254599753	94.87561798	8.629166666666666	0.0	85.69261022238067	2.6250000000000004	50.333333333333336	9.20285	0.0042170565934715	2.1049118041992188	69	127.0	8.91955852508545	880.017333984375	10.590224266052246	28.0963134765625	53.33412551879883	2.636657953262329	3.1691088676452637
2003-10-06	-20.689	-2.444008920110823	96.78821564	5.839130434782609	0.0	81.98707360737149	0.7565217391304349	37.66666666666666	6.01057	0.0019167537831434	1.8058114051818848	69	128.0	8.97551155090332	889.4541625976562	8.101689338684082	33.47987747192383	56.11310958862305	2.719249963760376	3.3448517322540283
2003-10-07	-21.3792	-3.10608918948138	52.4516449	4.295454545454546	0.5	94.08176763200312	0.881818181818182	96.0	4.50296	0.0037285512052155	1.8664746284484863	69	129.0	8.784461975097656	871.8853759765625	8.148242950439453	30.454389572143555	56.32094955444336	2.7101144790649414	2.8057470321655273
2003-10-08	-21.7711	-6.274422027866642	98.05059814	5.0458333333333325	0.0	84.35400716876673	2.05	42.0	3.87205	0.043396057340068	1.8330583572387693	69	130.0	8.75285530090332	802.4237060546875	7.8747358322143555	32.29994583129883	54.41032028198242	2.6420812606811523	3.2723171710968018
2003-10-09	-22.647	-5.5188325527607685	77.08571625	6.404166666666666	0.1	93.72700312218832	1.0375	83.66666666666667	3.40147	0.0171428062516341	2.2626662254333496	69	131.0	8.604823112487793	788.3053588867188	8.217564582824707	28.24457359313965	51.92670440673828	2.602667808532715	3.0447497367858887
2003-10-10	-23.4681	-13.96031591617386	37.70566177	7.3083333333333345	0.5	97.4101528588146	1.741666666666667	87.66666666666667	3.13735	0.164526894988408	1.706193923950195	69	132.0	8.598546981811523	778.3272094726562	9.820874214172363	24.971099853515625	50.155250549316406	2.586843729019165	2.797433614730835
2003-10-11	-24.2676	-7.126051908953035	66.53196716	6.008333333333333	0.0	91.7694163183723	1.3333333333333333	67.0	3.04749	0.0632266368084117	2.574188232421875	69	133.0	8.455076217651367	750.2340698242188	10.460992813110352	23.112009048461914	48.73332595825195	2.551923990249634	2.5621354579925537
2003-10-12	-26.5548	-10.242027958983474	80.48622894	6.350000000000001	0.1	70.36950066093924	2.4625	58.66666666666666	2.82727	0.0932420955577642	2.5009307861328125	69	134.0	8.478476524353027	950.2500610351562	10.400848388671875	29.320837020874023	51.902923583984375	2.6376194953918457	2.573606491088867
2003-10-13	-36.8	-10.88556989121773	79.63005066	4.675	0.0	72.46558818729072	3.2750000000000004	75.33333333333333	2.68412	0.2883854738941934	2.447174072265625	69	135.0	8.684317588806152	952.0274047851562	9.766170501708984	33.73401641845703	54.14346694946289	2.7415027618408203	1.9582586288452148
2003-10-14	-36.8	-3.476724560263014	88.38043976	4.578260869565217	0.4	82.17676867901496	2.6391304347826083	29.666666666666668	2.53201	0.0097763711009358	3.1857171058654785	69	136.0	8.976344108581543	973.732421875	8.974027633666992	38.11876678466797	57.42947006225586	2.7915544509887695	1.9315335750579834
2003-10-15	-36.8	-8.992195645035737	82.61146545	3.031818181818182	0.0	83.99548613944567	1.886363636363636	58.66666666666666	2.5007	0.1341966569969923	3.079463481903076	69	137.0	8.90725040435791	962.371826171875	9.314786911010742	40.19939422607422	61.651031494140625	2.8388864994049072	1.5901528596878052
2003-10-16	-36.8	-10.488862601849696	75.65193939	2.9874999999999994	0.0	88.51125956608364	1.2625000000000002	54.333333333333336	2.33999	0.1923609421997309	3.18353271484375	69	138.0	8.97667407989502	947.034423828125	9.470304489135742	41.74121856689453	64.88003540039062	2.876157283782959	1.3723076581954956
2003-10-17	-36.8	-3.7489080250869	83.09863281	3.304166666666666	0.0	85.88169352804991	1.6875	29.33333333333333	2.20986	0.1613941803350302	4.412225246429443	69	139.0	9.186502456665039	941.4257202148438	9.293390274047852	42.846092224121094	68.88214111328125	2.877338409423828	1.3071386814117432
2003-10-18	-36.8	-1.1302378767054386	43.54161835	1.3166666666666662	0.3	87.27039854533649	1.5541666666666665	91.66666666666669	2.0961	0.0181239998150741	6.685915946960449	69	140.0	8.913534164428711	992.4064331054688	11.068072319030762	35.3984489440918	70.02473449707031	2.930617570877075	1.2295804023742676
2003-10-19	-36.8	-36.8	78.20594025	-0.3208333333333334	0.0	86.04268014133977	1.3791666666666669	25.33333333333333	2.0675	1.42486210656551	1.5192642211914062	69	141.0	9.226044654846191	960.46142578125	9.859085083007812	37.76799392700195	74.15874481201172	2.9175429344177246	1.495205044746399
2003-10-20	-36.8	-4.091425439421529	58.03252029	-1.5458333333333336	0.0	88.40267977094905	0.7583333333333333	58.66666666666666	1.93971	0.0706325917674119	6.394542694091797	69	142.0	9.153903007507324	946.4126586914062	9.132695198059082	38.55956268310547	75.02459716796875	2.9322385787963867	1.4324352741241455
2003-10-21	-36.8	-6.321810223916319	52.2338562	-0.8875000000000003	2.6	78.36640855457951	1.5000000000000002	58.66666666666666	1.83412	0.1402396072749771	5.693177700042725	69	143.0	9.064774513244629	940.9808959960938	8.90101146697998	39.61710739135742	75.41976165771484	2.947629451751709	1.3401857614517212
2003-10-22	-36.8	-2.2522443810495294	56.57839584	-2.4826086956521736	1.0	91.16265497484773	2.4391304347826086	87.66666666666667	1.74073	0.0568350445861922	7.088133335113525	69	144.0	8.973282814025879	970.59716796875	9.107643127441406	34.84151840209961	71.75218200683594	2.9532713890075684	1.2703417539596558
2003-10-23	-36.8	-1.5930373825707933	63.21321869	-4.863636363636363	0.0	77.61628794731946	1.3454545454545457	50.333333333333336	1.65497	0.0177596604840562	8.706072330474854	69	145.0	9.05268669128418	956.0078125	9.27597427368164	39.01945495605469	70.6740951538086	2.9310882091522217	1.2260100841522217
2003-10-24	-36.8	-1.5772099188155198	57.01240158	-1.3416666666666666	0.0	73.41898241048521	2.3999999999999995	54.333333333333336	1.57471	0.0434465729476217	8.78608751296997	69	146.0	9.216944694519043	946.7430419921875	9.390313148498535	42.39080047607422	70.3459243774414	2.925229787826538	1.204651117324829
2003-10-25	-36.8	-2.381013372159124	63.27534103	0.4695652173913043	0.0	61.380832971757	3.4086956521739133	33.666666666666664	1.49891	0.0277573508625026	8.702467441558838	69	147.0	9.626437187194824	945.8786010742188	9.16720962524414	45.112918853759766	70.60772705078125	2.903451919555664	1.198553204536438
2003-10-26	-36.8	-3.1590425841024445	60.13234711	-3.0826086956521737	0.0	70.68870912276633	2.126086956521739	50.333333333333336	1.42702	0.0475912455179416	9.23236322402954	69	148.0	9.695201873779297	957.8270263671875	8.949332237243652	46.334136962890625	71.07581329345703	2.9085071086883545	1.2016276121139526
2003-10-27	-36.8	-8.732358081109554	28.96203804	-0.5416666666666669	0.0	89.91925481257333	2.225	92.0	1.35868	0.4948265054531346	6.255481243133545	69	149.0	9.532332420349121	960.9691162109375	10.727118492126465	38.04991149902344	69.58416748046875	2.9502954483032227	1.209394931793213
2003-10-28	-36.8	-9.42473249778204	54.25231171	8.024999999999999	0.0	84.01274540170776	3.516666666666667	33.333333333333336	1.29367	0.492405069480436	5.503349304199219	69	150.0	9.716290473937988	947.9901733398438	10.588907241821289	39.60361862182617	71.1362075805664	2.9402928352355957	1.2005692720413208
2003-10-29	-36.8	-9.037080341899127	18.63920975	6.599999999999999	0.6	97.56362269030508	1.5583333333333331	96.0	2.55698	0.2213945072315204	5.715642929077148	69	151.0	9.468424797058105	957.770263671875	11.732148170471191	34.334415435791016	69.70054626464844	2.9656031131744385	1.2516511678695679
2003-10-30	-36.8	-10.177883110320696	29.61936951	2.1666666666666665	2.4	98.70140609231134	0.6291666666666668	100.0	2.04065	0.3169425568113075	5.3645758628845215	69	152.0	9.110739707946777	974.9757080078125	12.687987327575684	30.51314353942871	66.85430908203125	2.9747982025146484	1.2733303308486938
2003-10-31	-36.8	-13.581924878042852	4.357526779	4.562499999999999	6.9	99.10109333769606	1.691666666666667	100.0	2.24898	0.2631214640383192	4.5835466384887695	69	153.0	9.029206275939941	962.7608642578125	13.008724212646484	28.78769874572754	65.2009506225586	2.980090856552124	1.0124857425689697
2003-11-01	-36.8	-14.933517104266032	18.9505024	6.334782608695652	3.5	98.80838366614265	2.3521739130434782	96.0	3.73044	0.2584072339299695	4.170681953430176	69	154.0	8.932265281677246	935.7891235351562	12.669063568115234	28.489110946655273	62.528385162353516	2.9638538360595703	1.1173264980316162
2003-11-02	-36.8	-10.135496351393558	30.41386986	6.933333333333333	0.1	91.37843908776348	2.458333333333333	66.66666666666667	3.61467	0.3870170278272695	4.662161350250244	69	155.0	8.982419967651367	909.5460205078125	11.070631980895996	28.71929931640625	61.108001708984375	2.945434093475342	0.9979868531227112
2003-11-03	-36.8	-9.004835224229318	13.69642353	7.72272727272727	0.4	97.18687229830752	2.8863636363636367	100.0	2.71374	0.4867575153841618	4.955598831176758	69	156.0	9.028675079345703	896.1005249023438	11.009990692138672	29.10953140258789	56.748756408691406	2.889828681945801	1.481001615524292
2003-11-04	-36.8	-1.6496261879069607	31.12131882	7.533333333333332	0.0	95.65129662956348	1.591666666666667	96.0	2.34125	0.0448912080156804	7.1501145362854	69	157.0	8.993828773498535	884.9564819335938	10.349522590637207	29.00584602355957	53.2880744934082	2.7703917026519775	1.4243714809417725
2003-11-05	-36.8	-2.3479546897176338	28.6066761	2.3545454545454545	0.1	90.54829142254547	1.1444444444444446	91.66666666666669	2.04075	0.0462474871448461	7.102537155151367	69	158.0	9.01570987701416	898.925048828125	9.85129451751709	29.57555389404297	48.89183807373047	2.745615005493164	1.2709184885025024
2003-11-06	-36.8	-2.4289821468990267	35.81478119	7.152941176470587	0.0	94.2302334218216	2.96875	75.0	1.88465	0.0730771281194285	7.312491416931152	69	159.0	9.06722640991211	912.8272705078125	9.214216232299805	29.47342872619629	47.813594818115234	2.7939960956573486	1.171646237373352
2003-11-07	-36.8	-1.3642527672660472	47.82136917	3.712500000000001	0.1	98.80450396346365	1.4416666666666664	104.33333333333331	1.74835	0.0580784675751278	8.52121877670288	69	160.0	8.948493003845215	913.1965942382812	9.007826805114746	29.318082809448242	46.685630798339844	2.7292323112487793	1.1484827995300293
2003-11-08	-36.8	-1.220249974222404	27.49168396	2.3833333333333333	0.1	99.73362482758316	1.3416666666666668	113.0	1.66934	0.0688773661373608	9.727659702301024	69	161.0	8.964617729187012	942.6173706054688	10.315051078796387	29.060102462768555	45.93663787841797	2.658951759338379	1.2511987686157227
2003-11-09	-36.8	-2.386096365094324	25.19657135	1.3541666666666667	0.4	99.7611946136778	0.9916666666666664	108.66666666666669	1.5964	0.2252560217576638	9.642136573791504	69	162.0	8.95833969116211	940.6231689453125	11.380060195922852	28.737207412719727	45.451637268066406	2.6178009510040283	1.3357588052749634
