Date	inflow	thermD	U	AirP	AirT	Hum	delT	CC	MLD	NOX	DO_sur	DO_bot	PO4	TotP	NH4	TotN	Chl
1996-09-19	0.4743	-16.6804	3.4004929734962333	1021.6429166666668	9.68	5.5225	7.071941	0.5279166666666667	-16.004113279803093	0.02861950546503067	9.947000503540039	5.882474899291992	0.10500448197126389	0.09326466172933578	0.012291859835386276	0.7425848245620728	8.428853988647461
1996-09-20	0.4743	-17.2344	5.471797591962695	1018.1295833333334	9.900416666666668	5.542083333333333	6.799269	0.7283333333333334	-16.933319547575266	0.030350295826792717	10.03691577911377	7.551873207092285	0.1129060909152031	0.08903609216213226	0.013652139343321323	0.7405421733856201	6.498777389526367
1996-09-21	0.4743	-17.5863	5.322464814283499	1015.9954166666666	8.700416666666667	3.935833333333333	6.342302	0.7745833333333333	-17.997138736686185	0.03440460190176964	10.042766571044922	8.373870849609375	0.11589252948760986	0.08735963702201843	0.014936694875359535	0.7325305342674255	5.51674747467041
1996-09-22	0.4743	-18.2719	4.870223593155389	1016.9945833333333	8.734583333333333	3.310416666666667	5.9717255	0.7666666666666666	-18.00498107314633	0.03922639414668083	10.008312225341797	8.43289852142334	0.11272836476564407	0.08814769983291626	0.016881830990314484	0.7255309820175171	5.032043933868408
1996-09-23	0.4743	-18.5563	4.751188291869622	1014.11375	9.635	4.62625	5.7053285	0.2408333333333333	-17.896223853784914	0.04439220577478409	9.98135757446289	7.718494415283203	0.1077897846698761	0.08906199038028717	0.017479095607995987	0.7168466448783875	5.337569713592529
1996-09-24	0.4743	-18.6451	3.857571653942994	1011.725	9.494166666666668	5.34375	5.5079503	0.4058333333333333	-18.28393584741677	0.05044719576835632	10.016573905944824	5.778682231903076	0.09963198751211166	0.09601142257452011	0.018154077231884003	0.7087528109550476	6.4531660079956055
1996-09-25	0.4743	-18.6785	3.433265169700361	1011.87125	9.038333333333334	6.501666666666666	5.343044	0.9308333333333332	-18.807221642958385	0.05068131908774376	10.016366004943848	5.1740264892578125	0.09891428798437119	0.1070219948887825	0.018132103607058525	0.712419331073761	6.7722625732421875
1996-09-26	0.4743	-18.7927	2.485461350643204	1015.4233333333332	8.305833333333334	4.789166666666667	5.286392	0.2866666666666667	-2.85248396697619	0.04603566229343414	10.123401641845703	5.150852680206299	0.09815145283937454	0.11036176234483719	0.01855284534394741	0.7171717882156372	7.158454895019531
1996-09-27	0.4743	-19.1826	6.251618553644577	1008.3041666666668	10.94375	8.837916666666667	5.090523	0.955	-19.039516603162152	0.04597426950931549	10.083807945251465	4.8682475090026855	0.09869229793548584	0.11713985353708267	0.020770583301782608	0.7261869311332703	7.177286624908447
1996-09-28	0.4743	-19.5599	4.871447996905435	1012.2529166666668	12.7625	9.435	5.1032195	0.55125	-19.00979852581435	0.04476736858487129	10.048583984375	4.7971343994140625	0.10212992876768112	0.11868611723184586	0.02100055105984211	0.730650782585144	7.250970840454102
1996-09-29	0.4743	-19.5998	6.875337962752956	1008.2825	11.890416666666669	10.933333333333332	5.035678	1.0	-19.856793660321813	0.045742250978946686	9.895864486694336	4.534191131591797	0.10707955062389374	0.12038788199424744	0.02204309031367302	0.7320224642753601	6.855286598205566
1996-09-30	0.4743	-20.4223	5.662515838444812	1001.6654166666668	13.3375	9.79875	5.048666	0.7991666666666667	-20.761250353802605	0.04656106233596802	9.734471321105957	4.19481897354126	0.11141995340585709	0.1194494441151619	0.02382770925760269	0.731056272983551	6.4858622550964355
1996-10-01	0.2482	-20.447	3.2453620390893856	1000.9079166666668	10.431666666666668	8.739583333333334	4.988426	0.9404166666666668	-17.902164745684424	0.04967384412884712	9.590572357177734	2.5613882541656494	0.11157714575529099	0.12977133691310883	0.029438436031341553	0.7246501445770264	7.108949661254883
1996-10-02	0.2482	-20.4757	4.769804722944322	1008.4520833333332	9.78375	6.626666666666666	4.889218	0.58625	-20.066439323157848	0.05097632110118866	9.529022216796875	1.959026575088501	0.11232982575893402	0.1435270458459854	0.03574039041996002	0.7253953218460083	7.7692155838012695
1996-10-03	0.2482	-20.6557	5.795375607725819	1015.8654166666666	10.534583333333334	7.199166666666667	4.6376247	0.635	-21.03837872124104	0.04855771362781525	9.501749992370605	1.8784356117248535	0.11659595370292664	0.15219220519065857	0.036691807210445404	0.7333211302757263	7.520090103149414
1996-10-04	0.2482	-21.4981	6.040992891956737	1007.6545833333332	11.5325	7.541250000000001	4.5856676	0.4758333333333333	-20.07845874197069	0.05620386824011803	9.291804313659668	3.7363600730895996	0.11627309024333954	0.1589004546403885	0.04553170129656792	0.743384838104248	8.165669441223145
1996-10-05	0.2482	-21.5198	4.603697879182643	1009.9908333333332	9.77	7.206250000000001	4.431621	0.2991666666666666	-20.744214559048785	0.053882475942373276	9.320168495178223	3.464738130569458	0.11898399889469147	0.15072716772556305	0.03540221229195595	0.7468550801277161	8.13550090789795
1996-10-06	0.2482	-21.5728	3.082671582752098	1017.8745833333334	9.393333333333333	6.705416666666667	4.332567	0.4620833333333333	-19.99386593952156	0.055116988718509674	9.382806777954102	4.468191623687744	0.12014611065387726	0.15100066363811493	0.03531373292207718	0.7478333115577698	8.369865417480469
1996-10-07	0.2482	-21.6024	4.114041163280503	1020.6075	11.030416666666667	8.128333333333332	4.2274137	0.7983333333333333	-20.57193602552059	0.0511922687292099	9.389826774597168	3.562180757522583	0.12625601887702942	0.14998272061347961	0.02490607462823391	0.7444402575492859	7.716472625732422
1996-10-08	0.2482	-21.612	3.286790615225444	1018.7383333333332	11.11125	8.329583333333334	4.165669	0.78625	-19.88358543729452	0.05062909424304962	9.417628288269043	3.4206037521362305	0.13073500990867615	0.1560535430908203	0.020842405036091805	0.7362731695175171	7.0301666259765625
1996-10-09	0.2482	-21.6084	3.680532207493145	1014.5066666666668	11.088333333333331	8.82875	4.18125	0.9841666666666667	-6.945228031530043	0.04671962931752205	9.436633110046387	2.730228900909424	0.13467168807983398	0.1640833169221878	0.020814470946788788	0.7293604016304016	5.928873538970947
1996-10-10	0.2482	-21.7061	4.859165047435302	1018.99625	9.47	5.29125	4.0486794	0.6408333333333333	-21.894395374799533	0.046344246715307236	9.362627983093262	3.057241439819336	0.13560384511947632	0.17709417641162872	0.022170986980199814	0.7244118452072144	5.948447227478027
1996-10-11	0.2482	-21.9131	3.39969327151783	1021.4383333333334	7.9941666666666675	4.943333333333333	3.8818278	0.9075	-20.901525134662176	0.046662941575050354	9.224324226379395	2.9227278232574463	0.13635148108005524	0.18712589144706726	0.021883931010961533	0.7238306999206543	6.108283042907715
1996-10-12	0.2482	-22.0891	5.00909213139284	1012.7116666666668	11.297916666666666	9.15625	3.8186245	0.9904166666666666	-21.74863360754929	0.05194498598575592	9.119882583618164	3.8758907318115234	0.13448098301887512	0.18982230126857758	0.0214987900108099	0.7236618995666504	6.373581409454346
1996-10-13	0.2482	-22.0495	2.6682553180574704	1013.2604166666666	10.875	9.663333333333334	3.8361254	0.7733333333333333	-19.62129985279883	0.056050486862659454	9.13062572479248	5.62232780456543	0.13099002838134766	0.1915639042854309	0.023525508120656013	0.7192407250404358	6.8906121253967285
1996-10-14	0.2482	-22.4016	5.185723832406644	1014.5895833333334	10.906666666666666	9.481666666666667	3.767849	0.81	-21.764767733584115	0.059792377054691315	9.15418815612793	6.676669597625732	0.12770499289035797	0.18639247119426727	0.029273714870214462	0.7189306020736694	7.054129123687744
1996-10-15	0.2482	-22.583	4.764598542633352	1008.9116666666667	11.519583333333337	9.590833333333334	3.7432866	0.8058333333333333	-22.00114890472178	0.060850828886032104	9.19564437866211	6.602545738220215	0.1251922845840454	0.1727263629436493	0.02908158488571644	0.7178832292556763	6.7896552085876465
1996-10-16	0.2482	-22.5938	3.809598832070151	1006.0791666666668	11.3975	10.074166666666668	3.7077565	0.98125	-21.84204176829892	0.06139388680458069	9.255425453186035	6.614107608795166	0.12300897389650345	0.1648988425731659	0.03134331852197647	0.7164116501808167	6.328103065490723
1996-10-17	0.2482	-22.5889	2.895873498963452	1003.9491666666668	11.616666666666667	10.632083333333332	3.7375612	0.9575	-19.645770156721596	0.05984274670481682	9.243444442749023	7.325203895568848	0.12240517884492874	0.1567920595407486	0.026361102238297462	0.715286135673523	5.805105209350586
1996-10-18	0.2482	-22.5871	2.377791547258673	1010.0658333333334	9.675416666666669	7.873333333333334	3.6808023	0.86625	-21.091538289810615	0.056209441274404526	9.201998710632324	7.715487480163574	0.12165746092796326	0.1651245802640915	0.025441020727157593	0.707328736782074	6.109035968780518
1996-10-19	0.2482	-22.5901	3.872620788860168	1008.965	10.19	8.437916666666666	3.630395	0.8054166666666666	-21.701026660228077	0.0519009605050087	9.135557174682617	7.727291107177734	0.12164732068777084	0.17374718189239502	0.02485772781074047	0.7040744423866272	6.10106086730957
1996-10-20	0.2482	-22.6661	3.460544137508201	1010.91375	8.720416666666667	6.982916666666667	3.4856076	0.6216666666666667	-22.305486275483755	0.049612902104854584	9.142282485961914	7.444664001464844	0.12000564485788345	0.17664998769760132	0.01942136511206627	0.699810266494751	6.2295308113098145
1996-10-21	0.2482	-22.7743	2.5426555108362896	1010.4983333333332	7.52875	6.495	3.353558	0.8829166666666667	-21.93832440522806	0.05017384514212608	9.137628555297852	7.643176078796387	0.11852984875440598	0.18443720042705536	0.020905418321490288	0.6989632844924927	6.202022552490234
1996-10-22	0.2482	-22.7959	3.152638773341185	1018.2466666666666	8.99875	7.732916666666667	3.3098907	0.9091666666666668	-21.686459730361623	0.050723232328891754	9.046366691589355	7.554512023925781	0.11791469901800156	0.1905541718006134	0.01845996268093586	0.698980987071991	6.374800682067871
1996-10-23	0.2482	-23.1189	1.4746937647997822	1027.8554166666663	6.390416666666667	5.25875	3.1860056	0.9008333333333334	-21.983990534292825	0.05255187302827835	8.961771965026855	7.527795791625977	0.1185067892074585	0.20150615274906158	0.01561942882835865	0.6988524794578552	6.391151428222656
1996-10-24	0.2482	-23.4532	3.997771535771052	1029.77875	7.685833333333334	5.6308333333333325	3.0514827	0.8333333333333334	-22.081274090027804	0.05599318817257881	8.89379596710205	7.30262565612793	0.11962337046861649	0.2088223695755005	0.01292257197201252	0.7024352550506592	6.005184173583984
1996-10-25	0.2482	-23.8002	6.641367496537698	1026.3041666666666	7.802916666666667	3.53	2.8376622	0.9008333333333334	-23.97755313778756	0.06587463617324829	8.815363883972168	7.345910549163818	0.1191326156258583	0.20572882890701294	0.011731377802789211	0.7061870098114014	5.222029209136963
1996-10-26	0.2482	-25.1246	5.382818004119193	1020.99125	7.875	6.1120833333333335	2.5927286	0.86875	-24.902096001689905	0.07778207212686539	8.737014770507812	7.578816890716553	0.11837582290172577	0.19394028186798096	0.012414593249559402	0.7099143862724304	4.508591175079346
1996-10-27	0.2482	-25.3511	6.573322094427495	1011.77	8.980833333333333	7.709583333333334	2.4741268	0.6416666666666667	-24.91093557119632	0.09112100303173065	8.761268615722656	7.929623603820801	0.11528662592172623	0.17224407196044922	0.011710092425346375	0.7116298079490662	4.146215438842773
1996-10-28	0.2482	-26.3217	6.384625940107129	995.0358333333334	11.646666666666668	10.08875	2.4164877	0.9045833333333334	-26.56858365453825	0.10452987253665924	8.855856895446777	8.523833274841309	0.11248007416725159	0.15485981106758118	0.012421282939612865	0.7112254500389099	3.908940553665161
1996-10-29	0.2482	-26.8057	5.276833430824002	986.2654166666666	10.105833333333331	8.446250000000001	2.4116526	0.8504166666666667	-25.61290279173634	0.11058630794286728	9.031310081481934	8.841196060180664	0.112313412129879	0.14172187447547913	0.014342275448143482	0.7124963998794556	3.450444459915161
1996-10-30	0.2482	-28.1095	8.00097508682591	1004.20625	8.29125	4.820833333333334	2.183607	0.6016666666666667	-28.359498503415644	0.11879115551710129	9.126446723937988	8.985879898071289	0.11202988028526306	0.14055730402469635	0.016163058578968048	0.7201149463653564	3.26100492477417
1996-10-31	0.2482	-29.6559	5.449770481030608	1009.7929166666668	9.063333333333334	7.794166666666666	1.781457	0.9195833333333332	-28.966565143080658	0.12538650631904602	9.097875595092773	8.969412803649902	0.11714797466993332	0.1591852605342865	0.023212401196360588	0.7374909520149231	3.0814428329467773
1996-11-01	0.4599	-30.4155	7.215270067942842	1006.1020833333332	9.108333333333333	6.233750000000001	1.5890226	0.7295833333333334	-30.752191180534744	0.129889577627182	8.985270500183105	8.94776725769043	0.1209825873374939	0.1837296038866043	0.029128599911928177	0.7604906558990479	3.1443488597869873
1996-11-02	0.4599	-33.1426	7.762687229594306	1006.8816666666668	12.48	10.68	1.0938368	0.9770833333333332	-32.90277376423641	0.12993554770946503	8.782444953918457	8.874844551086426	0.12400102615356445	0.20275507867336273	0.02891625463962555	0.7821626663208008	3.226292848587036
1996-11-03	0.4599	-34.0756	8.077663436333966	1004.2329166666668	13.217083333333331	11.4425	0.94116783	0.9033333333333332	-34.09208583253899	0.13935427367687225	8.65925407409668	8.843812942504883	0.12903760373592377	0.22154761850833893	0.034802764654159546	0.8075273036956787	3.174621343612671
1996-11-04	0.4599	-35.8479	6.941763945543141	1000.65875	12.008333333333333	10.101666666666668	0.5401602	0.94	-35.27963078294279	0.15425994992256165	8.58305835723877	9.149747848510742	0.13516470789909363	0.23134687542915344	0.04206494241952896	0.8238450288772583	3.2835052013397217
1996-11-05	0.4599	-36.3911	8.870624171110089	992.3825	10.416666666666666	7.287916666666667	0.3873806	0.7608333333333334	-36.55531885837429	0.17923037707805634	8.651596069335938	9.332832336425781	0.14224489033222198	0.22664104402065277	0.042796920984983444	0.833896815776825	3.0410797595977783
1996-11-06	0.4599	-0.61	11.3961940751395	989.2433333333332	9.074583333333331	5.299166666666666	0.00041007996	0.6816666666666666	-37.73966979980469	0.21065054833889008	8.755786895751953	9.747702598571777	0.14576755464076996	0.20456315577030182	0.04609142988920212	0.8278356790542603	2.7420849800109863
1996-11-07	0.4599	-0.61	7.289887670359488	992.975	6.794999999999999	3.855	-0.006669998	0.6045833333333334	-37.73966979980469	0.20300723612308502	8.738860130310059	10.160709381103516	0.13909058272838593	0.16909535229206085	0.0453532338142395	0.8070043921470642	2.75177001953125
1996-11-08	0.4599	-0.61	6.283023973381179	1010.6741666666668	4.722083333333333	2.0258333333333334	-0.009955406	0.3704166666666666	-37.73966979980469	0.20128966867923737	8.900517463684082	10.349623680114746	0.132314994931221	0.15416219830513	0.047733329236507416	0.7937847971916199	2.4855363368988037
1996-11-09	0.4599	-0.61	7.482524875370729	1011.6016666666666	5.4875	3.2133333333333334	-0.00810051	0.7279166666666667	-37.73966979980469	0.20175530016422272	9.082296371459961	10.562677383422852	0.12103167921304703	0.14930938184261322	0.03942253813147545	0.7788358330726624	2.199333667755127
1996-11-10	0.4599	-0.61	4.475795706633424	1014.6870833333334	3.5641666666666665	-0.15625	-0.0063638687	0.56375	-37.73966979980469	0.22704219818115234	9.353288650512695	10.521679878234863	0.11356078833341599	0.15628573298454285	0.028278544545173645	0.7673909664154053	1.7966575622558594
1996-11-11	0.4599	-0.61	5.705031652915864	1006.6075	6.322916666666667	4.759166666666666	-0.002776146	0.9995833333333332	-37.73966979980469	0.2797930836677551	9.610095977783203	10.234926223754883	0.11340390890836716	0.1636098325252533	0.021149301901459694	0.765457808971405	1.3494833707809448
1996-11-12	0.4599	-0.61	5.13809377589599	999.1275	7.827916666666667	6.9625	0.0033426285	1.0	-37.73966979980469	0.3409745991230011	9.865409851074219	9.268744468688965	0.12185738235712051	0.16745513677597046	0.01733545958995819	0.7816247940063477	0.871139407157898
1996-11-13	0.4599	-0.61	4.937043270746629	999.8679166666668	4.535833333333334	2.751666666666667	-0.013090134	0.7195833333333334	-37.73966979980469	0.3846070170402527	10.064491271972656	7.9652581214904785	0.13442383706569672	0.16988053917884827	0.013945532031357288	0.8103323578834534	0.7166785001754761
1996-11-14	0.4599	-0.61	2.243610488613075	1020.1616666666667	0.3274999999999999	-1.7225	-0.0010271072	0.12375	-37.73966979980469	0.36753347516059875	10.216642379760742	8.59821891784668	0.13481026887893677	0.17531923949718475	0.01178042497485876	0.815247118473053	1.4536981582641602
1996-11-15	0.4599	-0.61	1.6075863196591007	1026.12375	-0.62875	-1.14125	-0.0038385391	0.9520833333333334	-37.73966979980469	0.3580656349658966	10.374311447143555	9.258964538574219	0.13561278581619263	0.1882769614458084	0.010312090627849102	0.8261479139328003	1.9281744956970215
1996-11-16	0.4599	-0.61	2.129252113653314	1022.1166666666668	2.0558333333333336	0.8075	-0.00538826	0.9195833333333332	-37.73966979980469	0.35468339920043945	10.437321662902832	9.693167686462402	0.1357758641242981	0.2004689872264862	0.00903549324721098	0.8426603078842163	2.3562731742858887
1996-11-17	0.4599	-0.61	2.9649808025390354	1009.9775	4.223333333333334	2.81625	-0.0059757233	0.8470833333333333	-37.73966979980469	0.3402999937534332	10.466811180114746	9.858307838439941	0.13775788247585297	0.20351597666740417	0.0077308667823672295	0.8520328402519226	2.8787832260131836
1996-11-18	0.4599	-0.61	3.127632376162765	1001.4279166666666	4.280833333333333	2.512083333333333	-0.0059571266	0.9975	-37.73966979980469	0.3379805386066437	10.48005199432373	10.035171508789062	0.1367761790752411	0.19363191723823547	0.007367817219346762	0.8533236384391785	3.0570287704467773
1996-11-19	0.4599	-0.61	5.288132121123929	986.9583333333334	4.133333333333334	3.0375	-0.011804581	0.9841666666666667	-37.73966979980469	0.3256763517856598	10.550565719604492	10.145248413085938	0.13572043180465698	0.17687742412090302	0.007297872100025415	0.8470270037651062	3.064039707183838
1996-11-20	0.4599	-0.61	5.001947677266584	985.2045833333332	4.880416666666666	3.154583333333333	-0.006652355	0.8829166666666667	-37.73966979980469	0.3177419900894165	10.708979606628418	10.495165824890137	0.13083919882774353	0.15985950827598572	0.007650159299373627	0.837459146976471	3.0558462142944336
1996-11-21	0.4599	-0.61	2.723860282914432	986.3225	4.925416666666666	3.9675	-0.0010976791	0.7645833333333334	-37.73966979980469	0.3097803294658661	10.81685733795166	10.77454948425293	0.12224001437425613	0.14905859529972076	0.00791676715016365	0.8249155879020691	3.4503512382507324
1996-11-22	0.4599	-0.61	6.121334091855115	996.09125	4.040416666666666	1.835	-0.012165546	0.3566666666666667	-37.73966979980469	0.32715368270874023	10.934389114379883	10.87479019165039	0.10906589031219482	0.14256858825683594	0.008074385114014149	0.8250673413276672	4.517451763153076
1996-11-23	0.4599	-0.61	4.659606988937102	1004.2666666666668	3.247916666666667	1.96375	-0.010300159	0.8820833333333334	-37.73966979980469	0.3344803750514984	10.85046100616455	10.584674835205078	0.1104663833975792	0.14911597967147827	0.008299330249428749	0.840069055557251	4.769113540649414
1996-11-24	0.4599	-0.61	1.6256505931816638	1014.0929166666666	1.4554166666666666	0.2766666666666666	-0.006303787	0.9258333333333332	-37.73966979980469	0.34340959787368774	10.682144165039062	10.163826942443848	0.11482059955596924	0.16073918342590332	0.008227545768022537	0.8582243919372559	4.721630573272705
1996-11-25	0.4599	-0.61	5.838934636595316	1006.3991666666668	1.82875	-0.5275	-0.020309925	0.9679166666666666	-37.73966979980469	0.3540753126144409	10.48569393157959	9.904837608337402	0.1173037514090538	0.1696268916130066	0.008359981700778008	0.8757104873657227	4.324502468109131
1996-11-26	0.4599	-0.61	5.682731040766098	1007.6483333333334	2.08	-0.04	-0.017212868	0.9995833333333332	-37.73966979980469	0.36191898584365845	10.263633728027344	9.682258605957031	0.12032920867204666	0.1736007034778595	0.008891024626791477	0.8899757266044617	3.560872793197632
1996-11-27	0.4599	-0.61	5.9996837597378585	1010.8870833333334	1.6729166666666666	-0.1458333333333333	-0.014989853	0.9945833333333334	-37.73966979980469	0.36102402210235596	10.111934661865234	9.760395050048828	0.12109395861625671	0.1699216067790985	0.009120860137045383	0.8864926695823669	2.8713879585266113
1996-11-28	0.4599	-0.61	6.034553917769318	1008.5583333333334	-0.3808333333333333	-2.95125	-0.027827263	0.99875	-37.73966979980469	0.3659532964229584	10.064581871032715	9.977141380310059	0.11980453878641129	0.16124996542930603	0.009468674659729004	0.8745169639587402	2.028125762939453
1996-11-29	0.4599	-0.61	4.316206545649645	998.2770833333334	-0.2404166666666666	-1.7933333333333332	-0.024161816	0.94625	-37.73966979980469	0.3783000409603119	10.251708984375	10.314875602722168	0.1172867938876152	0.14966969192028046	0.010398618876934052	0.8633396625518799	1.1783123016357422
1996-11-30	0.4599	-0.61	4.188949654802179	992.8466666666668	1.3270833333333334	0.7200000000000001	-0.019208908	0.9245833333333334	-37.73966979980469	0.3855346143245697	10.423110008239746	10.582170486450195	0.11126307398080826	0.13793672621250153	0.01024778001010418	0.8450552821159363	1.0375241041183472
1996-12-01	0.2468	-0.61	3.6419945756634498	1007.1216666666666	1.0066666666666666	-0.1233333333333333	-0.008361816	0.7204166666666666	-37.73966979980469	0.3885796368122101	10.600129127502441	10.670854568481445	0.11220687627792358	0.13545721769332886	0.010124015621840954	0.8405892848968506	1.2246050834655762
1996-12-02	0.2468	-0.61	4.486968395652206	995.53375	3.670833333333333	3.0241666666666664	-0.0011940002	0.8154166666666667	-37.73966979980469	0.397563636302948	10.778531074523926	10.65911865234375	0.11558567732572556	0.13808339834213257	0.010784498415887356	0.8512237071990967	1.425840139389038
1996-12-03	0.2468	-0.61	5.002492337333336	1002.1991666666668	4.742916666666667	3.47125	-0.00482893	0.7354166666666666	-37.73966979980469	0.39186757802963257	10.819339752197266	10.685205459594727	0.11753328889608383	0.14286376535892487	0.009848145768046379	0.8561840653419495	2.1459450721740723
1996-12-04	0.2468	-0.61	7.363072345780213	1003.1670833333332	5.763333333333333	4.145833333333333	0.0060567856	0.9270833333333334	-37.73966979980469	0.38765114545822144	10.738192558288574	10.657163619995117	0.11900848150253296	0.150190070271492	0.009016134776175022	0.8686044216156006	2.5852465629577637
1996-12-05	0.2468	-0.61	2.7937900796888826	1013.6745833333332	4.97125	4.097083333333333	-0.0030136108	0.88375	-37.73966979980469	0.382051557302475	10.56376838684082	10.512798309326172	0.12232309579849243	0.16054606437683105	0.008086814545094967	0.8826144933700562	3.06915283203125
1996-12-06	0.2468	-0.61	1.4602726134690205	1019.0395833333332	3.9616666666666656	3.410833333333333	-0.0027608871	0.94375	-37.73966979980469	0.3709736168384552	10.265972137451172	10.189096450805664	0.12770655751228333	0.17378000915050507	0.007102984469383955	0.8912400007247925	3.5795633792877197
1996-12-07	0.2468	-0.61	1.915639082956477	1027.5925	2.7379166666666666	1.9554166666666664	-0.011291504	0.99875	-37.73966979980469	0.3625732362270355	10.015446662902832	9.970565795898438	0.13238511979579926	0.18826106190681458	0.0063250623643398285	0.8959381580352783	3.7915163040161133
1996-12-08	0.2468	-0.61	2.832846753637835	1028.5154166666666	1.9070833333333332	1.294166666666667	-0.01796484	1.0	-37.73966979980469	0.3549240529537201	9.830652236938477	9.94016170501709	0.13513357937335968	0.1988067924976349	0.0055891359224915504	0.8939098715782166	3.87467622756958
1996-12-09	0.2468	-0.61	3.182702811470552	1025.732083333333	0.5970833333333333	0.3583333333333333	-0.021172523	0.9966666666666668	-37.73966979980469	0.352767676115036	9.682878494262695	9.799254417419434	0.13552162051200867	0.20334678888320923	0.005278203636407852	0.885209321975708	3.7572834491729736
1996-12-10	0.2468	-0.61	2.586850817596197	1021.7654166666666	1.0379166666666666	0.1720833333333333	-0.021450996	0.9633333333333334	-37.73966979980469	0.3466220796108246	9.648473739624023	9.928738594055176	0.13406828045845032	0.19708657264709473	0.004975230898708105	0.8657071590423584	3.660616874694824
1996-12-11	0.2468	-0.61	2.2982065058275865	1017.2208333333332	1.0854166666666667	0.3825	-0.018032074	0.9804166666666668	-37.73966979980469	0.341143935918808	9.664112091064453	10.081171989440918	0.13146856427192688	0.18515272438526154	0.004646768793463707	0.8429265022277832	3.7347488403320312
1996-12-12	0.2468	-0.61	4.35311964251913	1006.34125	0.1504166666666666	-0.8141666666666666	-0.024494648	0.9808333333333332	-37.73966979980469	0.32571110129356384	9.659339904785156	10.200464248657227	0.1284695565700531	0.1706904172897339	0.004319491796195507	0.8163658976554871	3.9624650478363037
1996-12-13	0.2468	-0.61	4.417055604074263	998.81125	-0.4533333333333333	-3.1012500000000003	-0.023453712	0.2983333333333333	-37.73966979980469	0.33470919728279114	9.828929901123047	10.385581016540527	0.12456144392490387	0.1577465981245041	0.005227640271186829	0.8044175505638123	4.178910255432129
1996-12-14	0.2468	-0.61	6.708224332516597	997.9825	-0.2529166666666667	-1.5970833333333332	-0.017367363	0.935	-37.73966979980469	0.34907394647598267	9.975666046142578	10.528409004211426	0.12075492739677429	0.14920420944690704	0.0060825468972325325	0.8026013970375061	3.5260202884674072
1996-12-15	0.2468	-0.61	6.625077365262544	995.6466666666666	-1.12125	-3.892916666666667	-0.033913136	0.5691666666666667	-37.73966979980469	0.36356157064437866	10.057979583740234	10.606444358825684	0.11838849633932114	0.1465120017528534	0.007064597215503454	0.8102831244468689	2.9771134853363037
1996-12-16	0.2468	-0.61	4.451194258335592	1012.7054166666668	-1.0733333333333337	-3.450416666666667	-0.025949001	0.57625	-37.73966979980469	0.37470728158950806	10.09078598022461	10.591200828552246	0.1187373623251915	0.1515093892812729	0.007541947066783905	0.8234707713127136	2.828214406967163
1996-12-17	0.2468	-0.61	2.328395105398074	1009.4391666666668	1.26375	0.9175	-0.0674212	1.0	-37.73966979980469	0.3794530928134918	10.074616432189941	10.421318054199219	0.1228804737329483	0.16208575665950775	0.007583192549645901	0.8397616744041443	2.60278058052063
1996-12-18	0.2468	-0.61	4.837816429657687	1002.87	2.5341666666666667	2.0425	-0.0039947033	0.9983333333333334	-37.73966979980469	0.38490915298461914	10.075526237487793	10.182425498962402	0.1278437077999115	0.17297065258026123	0.007836433127522469	0.8627374768257141	2.1458446979522705
1996-12-19	0.2468	-0.61	4.270518668143723	1011.78375	-4.109583333333333	-7.010833333333333	-0.05057001	0.2066666666666666	-37.73966979980469	0.39147651195526123	10.150321960449219	10.093652725219727	0.13300102949142456	0.18545061349868774	0.008401179686188698	0.8953155279159546	2.3048815727233887
1996-12-20	0.2468	-0.61	3.4628039936208364	1018.4616666666668	-8.9525	-13.340000000000002	-0.43092346	0.0033333333333333	-37.73966979980469	0.39050838351249695	10.228490829467773	10.369878768920898	0.13742998242378235	0.1989622414112091	0.008444859646260738	0.9204761385917664	3.308767080307007
1996-12-21	0.2468	-7.1929	3.2314260368351744	1019.2020833333332	-4.40375	-8.37625	-1.094254	0.3495833333333333	-8.949629848692103	0.3957826495170593	10.426212310791016	10.794294357299805	0.13312654197216034	0.19305118918418884	0.007524597924202681	0.920535683631897	4.471195220947266
1996-12-22	0.2468	-2.4395	1.9527602996502773	1020.1866666666666	-3.8854166666666665	-5.179583333333333	-1.0895827	0.9254166666666668	-2.951908413433696	0.38170379400253296	10.538512229919434	11.250885963439941	0.13750533759593964	0.18305033445358276	0.006518322974443436	0.9086222648620605	4.788952827453613
1996-12-23	0.2468	-9.9522	3.240783041650189	1018.1979166666666	-7.972916666666666	-11.945416666666668	-1.5062257	0.4033333333333333	-10.985828138153073	0.37517043948173523	10.698531150817871	11.615741729736328	0.13600751757621765	0.16962474584579468	0.005713797174394131	0.8769055604934692	4.947564601898193
1996-12-24	0.2468	-8.2284	3.5516131954264085	1011.32625	-4.775	-7.0125	-2.1304402	0.3525	-8.95990975033806	0.3798021078109741	11.103263854980469	11.87394905090332	0.1322486847639084	0.1543230563402176	0.005425989627838135	0.8591707944869995	5.09982967376709
1996-12-25	0.2468	-9.8125	4.268443306309434	1024.4133333333332	-8.310416666666667	-11.824583333333337	-2.4940257	0.0058333333333333	-9.83064030661646	0.38752812147140503	12.060219764709473	12.055267333984375	0.12812034785747528	0.13490663468837738	0.005567611660808325	0.8597736954689026	5.034950256347656
