Date	inflow	thermD	delT	U	AirP	AirT	Hum	CC	MLD	W	Treatment
2000-09-06	0.7076	-14.317	10.733397	4.772672183307219	1009.3620833333332	13.498333333333331	11.50875	0.9670833333333334	-11.927285791311268	10000.0	0
2000-09-07	0.7076	-14.3257	10.677148	4.933593941439809	1007.705	14.977083333333333	12.619583333333331	0.90125	-14.198153864173552	10000.0	0
2000-09-08	0.7076	-14.3537	10.607277	5.017621553906296	1012.3970833333332	15.369166666666668	12.693333333333332	0.9229166666666666	-14.59074782637721	10000.0	0
2000-09-09	0.7076	-14.3901	10.586752	4.768530918787127	1018.0458333333332	15.6425	11.75875	0.71375	-14.635931255701232	6021.001555028803	0
2000-09-10	0.7076	-14.5112	10.421865	4.76169466997663	1018.8683333333332	14.050833333333337	10.751666666666669	0.7820833333333334	-14.677359122382342	4952.534650738366	0
2000-09-11	0.7076	-14.8517	10.192984	3.829534705862753	1016.9233333333332	12.02375	8.278333333333334	0.8325	-14.570906521813814	8295.256711346918	0
2000-09-12	0.7076	-15.0045	10.079616	3.664447016431454	1012.965	10.949583333333337	9.489583333333334	0.9945833333333334	-4.880994975851516	3692.770175749456	0
2000-09-13	0.7076	-15.3471	9.779119	6.011701102389961	1007.0466666666666	13.0425	11.69375	0.9958333333333332	-13.837202238758326	5960.9894698171565	0
2000-09-14	0.7076	-15.3923	9.551376	4.750638894245676	1015.4195833333332	12.732916666666666	9.774166666666666	0.9929166666666666	-14.892581821449877	8889.787456107946	0
2000-09-15	0.7076	-15.4856	9.307373	6.0373513599128295	1018.6733333333332	12.963333333333331	8.834583333333333	1.0	-15.831472452599378	8063.630915703129	0
2000-09-16	0.7076	-16.2999	9.031582	7.133487477569616	1010.8408333333332	13.242083333333332	9.4475	0.7133333333333334	-15.831222724506098	2867.551182145585	0
2000-09-17	0.7076	-16.5348	8.647884	6.302719324540291	1011.43875	12.54625	8.652083333333334	0.3816666666666666	-16.53932895259569	3521.251858815493	0
2000-09-18	0.7076	-16.8579	8.40856	6.400648899524679	1013.4054166666666	11.329583333333334	6.5225	0.1625	-16.883835556617996	6021.279515995758	0
2000-09-19	0.7076	-17.4284	8.0306835	6.29643374311742	1015.2858333333334	11.01375	6.210833333333333	0.7245833333333334	-17.399546358766646	3717.201358736196	0
2000-09-20	0.7076	-17.5776	7.7152677	6.470967677073333	1017.2554166666667	11.96	8.425416666666667	0.8104166666666667	-17.9645887734089	2799.3733550720217	0
2000-09-21	0.7076	-18.3184	7.4743075	5.577029402945835	1021.5929166666666	12.077083333333334	8.591666666666667	0.6229166666666667	-17.972004198411433	4372.913000829044	0
2000-09-22	0.7076	-18.4856	7.319213	4.351166332784753	1026.51875	11.805	9.50875	0.45875	-17.306972170902696	10000.0	0
2000-09-23	0.7076	-18.4982	7.290384	4.0260460484996505	1030.0466666666666	11.224166666666669	8.071250000000001	0.3925	-16.881915372778348	9469.842076581835	0
2000-09-24	0.7076	-18.5236	7.121136	4.518266735743405	1027.9233333333334	10.3325	5.141666666666667	0.0304166666666666	-17.908996809861947	6417.100381404315	0
2000-09-25	0.7076	-18.5771	6.876156	4.524027927100316	1023.9679166666666	9.980833333333331	4.96875	0.3454166666666666	-19.02554128400644	6265.6495611831015	0
2000-09-26	0.7076	-18.608	6.741104	3.636135981512236	1021.3266666666668	11.299583333333333	9.47625	0.8941666666666667	-18.08386522237309	10000.0	0
2000-09-27	0.7076	-18.6075	6.815486	4.356946168163599	1014.69	14.528333333333334	12.737916666666663	0.8649999999999999	-17.914025353305952	10000.0	0
2000-09-28	0.7076	-18.6044	6.9340997	4.307526275229324	1008.5829166666666	14.548333333333332	13.658333333333331	0.9833333333333334	-14.625400811632344	10000.0	0
2000-09-29	0.7076	-18.5984	7.234914	4.460972998396446	1008.8941666666666	16.17875	13.684583333333334	0.3658333333333333	-6.99940196541659	3655.998470656479	0
2000-09-30	0.7076	-18.5927	7.236528	6.454187562172183	1010.2116666666668	14.4125	11.2725	0.0008333333333333	-15.564482317986672	2630.1538518493257	0
2000-10-01	0.4371	-18.5857	7.0789323	4.476141408246697	1005.70375	13.37375	11.270833333333334	0.4604166666666667	-17.725041342784987	6563.950074352584	0
2000-10-02	0.4371	-18.5733	7.1369524	4.119230229037137	1002.4541666666668	13.904583333333331	12.850833333333334	0.8233333333333334	-12.690406483640944	10000.0	0
2000-10-03	0.4371	-18.5583	7.110165	3.8719593157335455	1017.5741666666668	12.832083333333337	11.062916666666666	0.4858333333333333	-16.318100102892764	10000.0	0
2000-10-04	0.4371	-18.5551	7.1677227	3.3918022667925274	1019.8845833333334	13.437083333333334	11.855833333333337	0.6579166666666666	-5.267654348318728	10000.0	0
2000-10-05	0.4371	-18.5512	7.21993	2.0513398258612843	1015.1316666666668	13.343333333333334	12.262916666666667	0.9475	-2.679933279840173	10000.0	0
2000-10-06	0.4371	-18.5468	7.273668	1.9441302893391808	1014.735	11.725833333333334	10.600833333333332	0.8420833333333334	-3.4740971344066427	2146.9234010096948	0
2000-10-07	0.4371	-18.5422	7.078467	1.7916762727028903	1021.4008333333333	10.83125	9.1475	0.6983333333333333	-7.926434803098218	10000.0	0
2000-10-08	0.4371	-18.5373	7.022304	2.4691530735022726	1016.5195833333332	10.131666666666666	8.595833333333333	0.8695833333333334	-4.07827135156803	3225.996798848288	0
2000-10-09	0.4371	-18.4876	6.839706	4.365698453615832	1007.6166666666668	9.854166666666666	7.945416666666667	0.9958333333333332	-17.90750344359158	10000.0	0
2000-10-10	0.4371	-18.6306	6.658734	7.011339097878296	994.9154166666668	10.597083333333332	8.74	0.92125	-18.964943906405644	3893.818080057568	0
2000-10-11	0.4371	-19.5991	6.331338	7.568336779733691	990.5495833333332	10.99125	8.229166666666666	0.6683333333333333	-20.00458025256271	2786.2369408977584	0
2000-10-12	0.4371	-19.7896	6.254387	3.846805189668095	999.4125	11.980416666666663	9.9875	0.6725	-18.195100286791355	10000.0	0
2000-10-13	0.4371	-19.7824	6.2071204	1.9585370230490464	1010.0445833333332	11.455	10.527916666666666	0.9220833333333333	-17.611487150603164	10000.0	0
2000-10-14	0.4371	-19.778	6.153063	2.453533237063306	1015.5095833333334	10.944583333333334	9.577916666666669	0.6295833333333333	-16.58946548714253	10000.0	0
2000-10-15	0.4371	-19.7732	6.0962963	4.534357910799778	1017.7170833333332	10.884166666666664	9.575	0.8441666666666667	-18.742967202063458	6327.672844564951	0
2000-10-16	0.4371	-20.6382	5.982821	6.8774377185718025	1010.0875	13.715416666666668	11.9475	0.41	-21.06729492952325	4435.970053407752	0
2000-10-17	0.4371	-20.6585	5.9642706	2.6751249622503805	1017.8616666666668	11.93125	9.894583333333332	0.4166666666666667	-18.246680861992765	10000.0	0
2000-10-18	0.4371	-20.6623	5.863824	3.099710171318013	1023.4358333333332	9.462083333333334	7.912083333333334	0.7083333333333334	-18.74781427746208	10000.0	0
2000-10-19	0.4371	-20.6907	5.721113	4.828838790937684	1020.4791666666666	11.179166666666667	10.297083333333331	0.80375	-20.97724119151156	10000.0	0
2000-10-20	0.4371	-20.6936	5.7270007	3.423215830875391	1023.91875	11.88125	10.69875	0.9920833333333332	-18.877112719821973	10000.0	0
2000-10-21	0.4371	-20.8083	5.637703	6.237580809764695	1022.5270833333334	11.67625	9.632916666666668	0.9995833333333332	-21.05524373915778	10000.0	0
2000-10-22	0.4371	-20.9239	5.6300488	3.3746643836780894	1023.7891666666666	12.077916666666669	10.672083333333331	0.7891666666666667	-21.03330559449225	8962.015833623382	0
2000-10-23	0.4371	-20.9713	5.5929976	4.901917243972182	1018.5554166666666	12.822916666666666	11.313333333333333	0.6695833333333333	-19.87575805344516	10000.0	0
2000-10-24	0.4371	-21.4223	5.526549	7.496055639848103	1004.9379166666668	11.972916666666668	9.622916666666669	0.6675	-21.07641124819926	2797.3254645116413	0
2000-10-25	0.4371	-22.0293	5.2964325	8.032813708530098	997.865	10.847916666666668	9.258333333333333	0.8870833333333333	-22.02292960070397	10000.0	0
2000-10-26	0.4371	-23.0311	5.0548134	6.210870053577409	998.5633333333334	9.834166666666668	7.314583333333334	0.52	-23.024557610748865	5248.660728641999	0
2000-10-27	0.4371	-23.545	4.8027964	3.941150546523722	1006.7708333333334	8.725833333333332	7.59	0.6733333333333333	-23.90685437295616	10000.0	0
2000-10-28	0.4371	-23.5594	4.7347765	4.073629742621939	1008.1629166666668	10.469583333333334	9.18375	0.9741666666666666	-23.918696789285164	10000.0	0
2000-10-29	0.4371	-23.7681	4.694623	7.433827504559125	1001.69375	10.88625	8.022499999999999	0.6333333333333333	-23.97367357177711	3694.3967618949896	0
2000-10-30	0.4371	-24.6272	4.473878	10.456804643107937	988.1975	10.572916666666666	7.412916666666667	0.8941666666666667	-24.801034043364098	10000.0	0
2000-10-31	0.4371	-26.2014	4.19527	8.91266319030262	988.85125	9.53625	5.916250000000001	0.7108333333333333	-26.212777220862	10000.0	0
2000-11-01	0.4583	-26.4767	4.0042663	7.259936241205615	995.6870833333334	9.54875	6.495	0.7625000000000001	-26.69108420729628	10000.0	0
2000-11-02	0.4583	-27.0873	3.8477678	5.671218904115687	998.55875	8.34	5.979166666666667	0.6533333333333333	-26.70546812627067	10000.0	0
2000-11-03	0.4583	-27.2528	3.7086139	4.9499269464883175	998.3779166666668	9.40375	7.129583333333334	0.9079166666666666	-25.88946359992999	10000.0	0
2000-11-04	0.4583	-27.2681	3.6268997	3.204337341234316	1003.3020833333334	7.3	5.9991666666666665	0.52375	-26.68340718551892	10000.0	0
2000-11-05	0.4583	-27.6991	3.4051623	3.7193056566325375	1007.6608333333334	6.08125	4.743333333333333	0.5599999999999999	-27.51895873393777	10000.0	0
2000-11-06	0.4583	-28.0757	3.1366224	7.332670046317808	999.3258333333332	7.213333333333334	4.472916666666666	0.8475	-28.39491131031645	2153.537395443266	0
2000-11-07	0.4583	-30.4372	2.433967	5.642158628172742	986.6941666666668	9.579166666666667	7.92625	0.9316666666666666	-30.734032805853627	10000.0	0
2000-11-08	0.4583	-30.5307	2.305007	4.668040255711446	991.15875	8.675833333333333	6.703749999999999	0.5858333333333333	-30.68267596570273	10000.0	0
2000-11-09	0.4583	-30.9189	2.1750312	5.5955921582661725	999.7304166666668	8.575416666666667	6.5929166666666665	0.8116666666666666	-30.54828030488312	10000.0	0
2000-11-10	0.4583	-31.123	2.045082	5.419970554262581	1006.5525	8.332083333333333	6.787916666666667	0.9395833333333332	-30.690360790554426	10000.0	0
2000-11-11	0.4583	-31.7295	1.82231	5.454008593569738	1011.9558333333332	7.732916666666667	5.829583333333333	0.7170833333333334	-31.503718991945	10000.0	0
2000-11-12	0.4583	-31.8776	1.685039	6.391591201792444	1004.6308333333332	7.866666666666667	5.599166666666666	0.9954166666666668	-31.77988086950393	10000.0	0
2000-11-13	0.4583	-32.1917	1.5580721	4.177152081218611	997.8695833333333	7.93625	6.645833333333333	0.8450000000000001	-32.15067184133353	10000.0	0
2000-11-14	0.4583	-32.3408	1.474287	1.7889570041230771	1003.85125	6.94625	6.327083333333333	0.9941666666666666	-32.109169643846634	10000.0	0
2000-11-15	0.4583	-32.4134	1.3997941	2.2912300338426728	1009.7695833333332	6.357916666666667	5.257083333333333	0.8745833333333333	-31.903341114318927	10000.0	0
2000-11-16	0.4583	-32.5956	1.2698555	3.789490936989581	1009.4425	6.34375	4.682083333333334	0.74125	-31.603321193441257	10000.0	0
2000-11-17	0.4583	-33.1374	1.101038	4.601466483689548	1009.23	6.75	5.100833333333333	0.8366666666666666	-32.432169538933906	10000.0	0
2000-11-18	0.4583	-33.2727	0.97818756	4.844173893359518	1004.3091666666668	5.550833333333333	3.700416666666667	0.8370833333333333	-33.24640709300575	10000.0	0
2000-11-19	0.4583	-34.6141	0.65183735	8.11966378034651	998.4791666666666	6.704583333333333	4.421666666666667	1.0	-34.84713444665275	10000.0	0
2000-11-20	0.4583	-35.7784	0.4081869	5.03434079721182	1002.17375	6.230416666666667	4.5325	0.9920833333333332	-35.68166629470646	10000.0	0
2000-11-21	0.4583	-36.3949	0.24419498	2.83695567852105	1007.5658333333334	6.307083333333334	5.108333333333333	0.9616666666666666	-36.54068709222275	10000.0	0
2000-11-22	0.4583	-37.475	0.04906082	5.1469352393959	1005.735	6.709583333333334	5.195	0.9345833333333332	-37.60977084895601	10000.0	0
2000-11-23	0.4583	-0.61	-0.0039606094	4.833859887210578	1008.0270833333334	7.149166666666666	5.909583333333334	0.71	-37.73966979980469	45.02055357891442	0
2000-11-24	0.4583	-0.61	7.534027e-05	4.811455905502611	1004.20625	7.8379166666666675	6.736666666666667	0.9975	-37.73966979980469	0.0	0
2000-11-25	0.4583	-0.61	-0.003917694	3.7138736461236808	1007.99625	5.899583333333333	4.749583333333333	0.8995833333333333	-37.73966979980469	194.756759774985	0
2000-11-26	0.4583	-0.61	-0.0041418076	3.91128448449952	1000.1916666666666	6.297083333333333	4.382916666666667	0.95875	-37.73966979980469	0.0	0
2000-11-27	0.4583	-0.61	-0.0011701584	2.74538140219977	1008.5529166666666	6.147083333333334	5.293333333333334	0.8533333333333334	-37.73966979980469	13.4340736932106	0
2000-11-28	0.4583	-0.61	-0.0026717186	4.547579399425048	1011.5995833333332	6.1675	4.99	0.8679166666666666	-37.73966979980469	62.91961297942067	0
2000-11-29	0.4583	-0.61	0.02409029	4.421004765928129	1007.6695833333332	10.03125	8.887500000000001	0.94625	-37.73966979980469	6037.394274033123	0
2000-11-30	0.4583	-0.61	0.026834965	4.411715292411192	1011.1195833333333	8.357083333333334	7.038333333333333	0.7620833333333333	-37.73966979980469	30.7868838016926	0
2000-12-01	0.5175	-0.61	0.003774166	4.522378245444057	1013.42	6.929166666666667	6.2475	0.9825	-37.73966979980469	59.44669815448914	0
2000-12-02	0.5175	-0.61	0.019171238	3.7088678294925854	1012.32375	8.724166666666667	7.834166666666667	0.94	-37.73966979980469	18.908044014233027	0
2000-12-03	0.5175	-0.61	0.0060253143	4.879498970354299	1012.5308333333334	8.405416666666666	7.560416666666666	0.9529166666666667	-37.73966979980469	104.80912972481596	0
2000-12-04	0.5175	-0.61	-0.004342556	5.167197086829028	1014.11375	7.14375	5.62875	0.9375	-37.73966979980469	134.27391422881593	0
2000-12-05	0.5175	-0.61	0.0007853508	4.703579974725254	1014.4216666666666	7.484583333333333	6.509166666666666	0.9095833333333332	-37.73966979980469	52.85863965925052	0
2000-12-06	0.5175	-0.61	-0.0009870529	5.04850423279932	1012.6866666666666	7.0075	5.96875	0.9966666666666668	-37.73966979980469	117.94736726893288	0
2000-12-07	0.5175	-0.61	0.0064120293	4.658774468308683	1008.77	7.5254166666666675	6.417083333333333	0.975	-37.73966979980469	14.528153435971412	0
2000-12-08	0.5175	-0.61	-0.004834175	5.186073244658732	1002.7341666666666	7.355416666666667	6.267916666666667	0.93	-37.73966979980469	0.0	0
2000-12-09	0.5175	-0.61	0.00043058395	4.813992845599038	1007.0654166666668	7.89375	6.396666666666667	0.5370833333333334	-37.73966979980469	12.900311841373592	0
2000-12-10	0.5175	-0.61	-0.0032553673	5.031660350915403	1006.2325	7.791666666666667	6.377083333333334	0.7166666666666667	-37.73966979980469	254.55837826129687	0
2000-12-11	0.5175	-0.61	0.0028944016	5.760110874774881	1007.15375	8.653333333333334	7.635416666666667	0.9083333333333332	-37.73966979980469	0.0	0
2000-12-12	0.5175	-0.61	0.019778252	3.995808030488432	1008.35125	10.08625	9.49875	0.9995833333333332	-37.73966979980469	815.0488418037024	0
2000-12-13	0.5175	-0.61	0.0036549568	9.072507069112296	996.1679166666668	9.64	6.9925	0.7599999999999999	-37.73966979980469	3.717058177586902	0
2000-12-14	0.5175	-0.61	-0.005048275	8.549266603276923	990.8983333333334	7.2004166666666665	3.83875	0.8762500000000001	-37.73966979980469	1.395784480766587	0
2000-12-15	0.5175	-0.61	-0.0051903725	6.869958359657517	985.1366666666668	5.97125	4.32125	0.8529166666666667	-37.73966979980469	0.0	0
2000-12-16	0.5175	-0.61	-0.0062890053	3.362755566756443	991.0816666666666	4.74625	4.0129166666666665	0.9795833333333334	-37.73966979980469	73.7015417835688	0
2000-12-17	0.5175	-0.61	-0.009377956	1.5104619696737869	1007.2916666666666	1.9908333333333328	1.2704166666666663	0.8808333333333334	-37.73966979980469	1551.9249329996746	0
2000-12-18	0.5175	-0.61	-0.012379646	1.7858234360091834	1016.4204166666668	0.7191666666666667	-0.5033333333333333	0.56375	-37.73966979980469	589.324694867376	0
2000-12-19	0.5175	-0.61	-0.022308826	2.4506266066147973	1025.4675	-0.6245833333333334	-1.3666666666666665	0.6204166666666667	-37.73966979980469	72.09621463603999	0
2000-12-20	0.5175	-0.61	-0.01946783	2.117429107177624	1031.10125	-2.549583333333333	-3.0933333333333333	0.5650000000000001	-37.73966979980469	104.95196904103746	0
2000-12-21	0.5175	-0.61	-0.018871307	2.303381548359546	1031.5633333333333	-1.3370833333333334	-1.6866666666666663	0.9654166666666666	-37.73966979980469	50.432441185182135	0
2000-12-22	0.5175	-0.61	-0.026385307	3.219977998255638	1021.5854166666668	-1.7341666666666666	-3.1220833333333338	0.9941666666666666	-37.73966979980469	249.4006723650183	0
2000-12-23	0.5175	-0.61	-0.0194273	2.3399306041220544	1007.1720833333334	-0.2625	-0.9195833333333332	0.9604166666666668	-37.73966979980469	25.708477556536444	0
2000-12-24	0.5175	-0.61	-0.027130127	2.624491982762074	1003.4616666666668	-1.6362499999999998	-2.6558333333333333	0.7637499999999999	-37.73966979980469	3703.7888963208848	0
2000-12-25	0.5175	-0.61	-0.0329237	3.1104486479601685	1001.89375	-3.6441666666666666	-6.566666666666666	0.6120833333333333	-37.73966979980469	195.2262315261545	0
2000-12-26	0.5175	-0.61	-0.028244495	2.5836477256048256	998.7675	-5.53625	-7.017499999999999	0.155	-37.73966979980469	98.14356984980029	0
2000-12-27	0.5175	-0.61	-0.027535439	3.72675483929726	994.1820833333333	-0.5883333333333334	-1.4341666666666668	0.9325	-37.73966979980469	31.293376641835582	0
2000-12-28	0.5175	-0.61	-0.013754845	3.607460790620991	989.5258333333333	1.6641666666666666	1.29625	0.9966666666666668	-37.73966979980469	28.697591923896496	0
2000-12-29	0.5175	-0.61	-0.01834631	6.063875783432102	988.51	1.2733333333333332	-0.1291666666666666	0.7491666666666666	-37.73966979980469	8.723959116399445	0
2000-12-30	0.5175	-0.61	-0.028604984	3.3981753912543105	996.015	0.4683333333333333	-1.4366666666666663	0.7179166666666666	-37.73966979980469	845.7265235359039	0
2000-12-31	0.5175	-0.61	-0.028426647	4.144822018974653	1007.54	-0.8887499999999999	-3.18625	0.4641666666666666	-37.73966979980469	5.488647783367624	0
2001-01-01	0.5795	-0.61	-0.0135884285	6.209898309237439	1004.0158333333334	0.2329166666666667	-1.2720833333333337	0.9	-37.73966979980469	3.268288788269071	0
2001-01-02	0.5795	-0.61	-0.0069150925	4.347687077080368	995.8008333333332	2.825833333333333	2.42625	0.98875	-37.73966979980469	1575.4017299367097	0
2001-01-03	0.5795	-0.61	0.002711296	4.4115793367282885	998.2079166666668	4.429166666666666	3.6254166666666654	0.7608333333333334	-37.73966979980469	0.0	0
2001-01-04	0.5795	-0.61	-0.0061206818	5.622090122716636	1002.2791666666668	2.967083333333333	2.074583333333333	0.8075	-37.73966979980469	0.0	0
2001-01-05	0.5795	-0.61	0.0079	6.602039870963509	994.0316666666668	4.75	3.749583333333333	0.96875	-37.73966979980469	20.31064486591257	0
2001-01-06	0.5795	-0.61	0.014339924	5.962218347376059	989.9291666666668	5.677499999999999	4.37	0.8849999999999999	-37.73966979980469	2.306724785171612	0
2001-01-07	0.5795	-0.61	0.005021572	6.174131540897832	1003.3454166666668	5.235416666666667	3.3966666666666665	0.92	-37.73966979980469	3.315086785318944	0
2001-01-08	0.5795	-0.61	0.00061297417	5.905408607318029	1005.6504166666668	4.4887500000000005	2.638333333333333	0.8983333333333333	-37.73966979980469	2.737084755491523	0
2001-01-09	0.5795	-0.61	0.0056943893	4.801288611598552	1004.7525	4.193333333333333	2.9683333333333333	0.7799999999999999	-37.73966979980469	3.0683363781925026	0
2001-01-10	0.5795	-0.61	-0.06473446	2.907089826100046	1013.3579166666668	-0.4316666666666667	-2.960833333333333	0.1058333333333333	-37.73966979980469	37.80528221054976	0
2001-01-11	0.5795	-0.61	-0.04260707	4.297200593671588	1018.2279166666668	-0.09125	-1.325416666666667	0.06	-37.73966979980469	3.958693573047361	0
2001-01-12	0.5795	-0.61	-0.2320795	2.271380580147061	1027.25125	-0.9820833333333332	-2.72125	0.1775	-6.352294118954559	1087.7868182756506	0
2001-01-13	0.5795	-0.61	-0.43949294	2.649609675537508	1033.11125	0.1591666666666666	-0.2395833333333333	0.6966666666666667	-10.716583566468085	62.40618902918438	0
2001-01-14	0.5795	-9.634	-0.5215914	1.982558346695514	1035.2891666666667	-0.6191666666666666	-0.8754166666666666	0.9533333333333333	-7.25395674328254	590.4823393724694	0
2001-01-15	0.5795	-10.6875	-0.7035668	1.977126566461056	1033.0845833333333	-2.5683333333333334	-2.6808333333333336	0.9995833333333332	-11.949464108500637	366.1306191913832	0
2001-01-16	0.5795	-1.215	-0.86738205	1.4051882979764878	1029.6558333333337	-2.523333333333333	-3.4625	0.9920833333333332	-37.73966979980469	5466.798174010337	0
2001-01-17	0.5795	-9.6629	-1.0459878	3.730196105524461	1025.7170833333332	-0.3679166666666666	-2.0229166666666667	0.8670833333333333	-10.178192651658332	195.76290717648524	0
2001-01-18	0.5795	-16.6119	-0.9841938	4.356973722677686	1025.1791666666666	-0.11125	-2.42	0.9583333333333334	-17.757171309490673	353.86249425732785	0
2001-01-19	0.5795	-18.8452	-1.0214739	3.96236438235762	1024.4925	0.1316666666666666	-1.2520833333333334	0.9966666666666668	-19.992793279601013	244.98952872694704	0
2001-01-20	0.5795	-19.4901	-1.0725152	2.8741188093769794	1026.9625	0.3029166666666666	-0.4345833333333333	0.9541666666666666	-14.555307263544544	372.1822550891968	0
2001-01-21	0.5795	-19.0007	-1.1623325	4.162827638259515	1027.595	0.7166666666666667	-0.8337500000000001	0.8883333333333333	-17.73020242237253	230.56641315482685	0
2001-01-22	0.5795	-26.0304	-1.0933828	6.9253336693876735	1018.1358333333332	0.4241666666666666	-1.145	0.9929166666666666	-27.49831507241792	194.04158154388332	0
2001-01-23	0.5795	-0.61	0.0007212162	6.914148937666145	1004.975	1.50875	0.5675	1.0	-37.73966979980469	7.512690669242507	0
2001-01-24	0.5795	-0.61	0.015124559	7.512038560879588	995.5445833333332	4.750416666666667	3.5416666666666665	0.88125	-37.73966979980469	978.8942516432352	0
2001-01-25	0.5795	-0.61	-0.05019808	4.495641785946572	1002.7579166666666	3.2254166666666664	2.739583333333333	0.6525	-10.045156359746784	266.6951295775425	0
2001-01-26	0.5795	-0.61	0.019342184	3.773200915520529	1000.76375	4.2	3.285833333333333	0.9829166666666668	-37.73966979980469	146.13659013926306	0
2001-01-27	0.5795	-0.61	0.007050514	3.888437538761071	996.9508333333332	3.058333333333333	2.14875	0.8654166666666666	-37.73966979980469	0.0	0
2001-01-28	0.5795	-0.61	0.009456158	4.455493406196077	998.5229166666668	2.91375	1.5616666666666663	0.9920833333333332	-37.73966979980469	22.58596107524564	0
2001-01-29	0.5795	-0.61	-0.034537792	2.609516386088514	1011.5354166666666	1.9425	0.7045833333333333	0.895	-7.753636343707605	15.935719473194265	0
2001-01-30	0.5795	-0.61	-0.030369043	2.399325320225833	1019.33	2.8266666666666667	1.79125	0.9908333333333332	-37.73966979980469	81.39929818524955	0
2001-01-31	0.5795	-0.61	-0.087828636	1.6502676752178185	1022.3875	1.4725	0.5825	0.695	-5.149409511876286	44.74807985767552	0
2001-02-01	0.9571	-0.61	-0.17451382	4.499876698802201	1021.6458333333334	-0.8966666666666666	-2.8575	0.5925	-22.88816715985049	8391.185784147141	0
2001-02-02	0.9571	-11.8146	-0.50112355	4.6748262908763625	1020.4604166666668	-6.945833333333333	-10.944166666666668	0.44	-13.090099877044745	1669.2436267096425	0
2001-02-03	0.9571	-18.1297	-0.9216808	5.278281312678277	1014.37625	-9.165416666666667	-13.278333333333334	0.4366666666666667	-18.656259494458045	462.0917868823445	0
2001-02-04	0.9571	-20.9105	-1.1923239	5.379638734548448	1011.64	-5.763333333333333	-7.939166666666666	0.8254166666666666	-21.69199034614582	679.6891809842165	0
2001-02-05	0.9571	-29.6949	-1.121116	7.2534945048299155	997.70375	-3.755	-5.293333333333333	0.9991666666666666	-33.28497582432371	492.5240577729296	0
2001-02-06	0.9571	-31.3845	-0.75980026	5.197879175717913	995.0620833333334	3.1375	2.6925000000000003	0.99375	-18.59302948060099	10000.0	0
2001-02-07	0.9571	-33.3184	-0.4668063	5.777325913636062	999.3141666666668	6.205416666666667	4.992083333333333	0.8820833333333334	-33.325685575826675	10000.0	0
2001-02-08	0.9571	-34.5579	-0.3098582	5.6311512070291085	994.9445833333332	5.9975	4.503333333333333	0.9858333333333332	-34.757294607121835	1638.732960706877	0
2001-02-09	0.9571	-0.61	0.009600043	3.7435639009257113	1011.4204166666668	0.6641666666666667	-0.9675	0.7516666666666666	-37.73966979980469	10000.0	0
2001-02-10	0.9571	-1.215	-0.17754209	2.11615971127843	1032.1279166666666	-1.2808333333333335	-2.9033333333333338	0.51125	-37.73966979980469	4500.48722579234	0
2001-02-11	0.9571	-0.61	-0.009200335	7.773231831155286	1023.9045833333332	3.5970833333333334	2.585833333333333	1.0	-37.73966979980469	420.4568406583013	0
2001-02-12	0.9571	-0.61	0.029688478	5.816998687900356	1015.5291666666668	6.177916666666667	5.169583333333333	0.8316666666666667	-37.73966979980469	26.405445034579003	0
2001-02-13	0.9571	-0.61	0.040748477	4.277678231907912	1025.9158333333332	3.9170833333333337	2.1220833333333333	0.30375	-37.73966979980469	184.0422146350357	0
2001-02-14	0.9571	-0.61	0.019780636	4.770400525135289	1028.3554166666663	3.0283333333333338	1.6900000000000002	0.7516666666666666	-37.73966979980469	11.433117512320324	0
2001-02-15	0.9571	-0.61	0.025073528	4.358986191282884	1026.8083333333334	3.091666666666667	0.87875	0.13125	-37.73966979980469	0.0	0
2001-02-16	0.9571	-0.61	0.028157592	2.367062004343054	1028.76875	2.5558333333333336	1.5645833333333332	0.8683333333333333	-37.73966979980469	96.9468920033001	0
2001-02-17	0.9571	-0.61	-0.13047445	4.395158792924939	1033.8595833333334	0.445	-1.3383333333333332	0.7054166666666667	-6.497845657968093	9.289159945886295	0
2001-02-18	0.9571	-0.61	0.045895576	5.37089482488333	1028.0383333333332	3.929166666666666	0.4983333333333333	0.4891666666666667	-37.73966979980469	5417.762527693136	0
2001-02-19	0.9571	-0.61	0.014337301	4.892178099556012	1022.6441666666666	2.62125	1.1025	0.8433333333333333	-37.73966979980469	6.206138901804029	0
2001-02-20	0.9571	-0.61	0.028704166	7.065140205298007	1016.8183333333332	3.998333333333333	0.6945833333333334	0.7620833333333333	-37.73966979980469	26.30987589692802	0
2001-02-21	0.9571	-0.61	0.023551702	10.737682692038709	1003.6020833333332	4.72375	0.1645833333333333	0.3295833333333333	-37.73966979980469	3.865614859076004	0
2001-02-22	0.9571	-0.61	0.015725136	6.776948990003429	997.01375	0.9958333333333332	-4.38625	0.2258333333333333	-37.73966979980469	9.46509586044631	0
2001-02-23	0.9571	-0.61	-0.26415014	3.997388194512604	1001.1616666666667	-5.632083333333333	-11.850833333333334	0.7220833333333333	-12.144031543997134	687.5162158140926	0
2001-02-24	0.9571	-1.215	-0.58085287	2.528829203571534	1006.2225	-6.147916666666667	-10.256666666666666	0.5695833333333333	-3.20720430528676	375.9119296946148	0
2001-02-25	0.9571	-12.1531	-0.5813396	3.621939095768514	1001.6233333333332	-0.3675	-1.4483333333333333	0.7716666666666666	-13.34265771700484	142.19327607124046	0
