Date,thermistorDepth,V1
2018-06-27,0.3,24.066875
2018-06-27,0.55,23.703125
2018-06-27,0.8,23.218125
2018-06-27,1.05,22.8527083333333
2018-06-28,0.05,25.251875
2018-06-28,0.3,24.883125
2018-06-28,0.55,24.473125
2018-06-28,0.8,23.8054166666667
2018-06-28,1.05,23.03125
2018-06-29,0.05,25.1954166666667
2018-06-29,0.3,24.8322916666667
2018-06-29,0.55,24.6758333333333
2018-06-29,0.8,24.518125
2018-06-29,1.05,24.321875
2018-06-30,0.05,24.416875
2018-06-30,0.3,24.4079166666667
2018-06-30,0.55,24.3779166666667
2018-06-30,0.8,24.3004166666667
2018-06-30,1.05,24.1297916666667
2018-07-01,0.05,23.7720833333333
2018-07-01,0.3,23.7620833333333
2018-07-01,0.55,23.7470833333333
2018-07-01,0.8,23.723125
2018-07-01,1.05,23.695625
2018-07-02,0.05,23.2947916666667
2018-07-02,0.3,23.1552083333333
2018-07-02,0.55,22.9139583333333
2018-07-02,0.8,22.7670833333333
2018-07-02,1.05,22.7020833333333
2018-07-03,0.05,24.0039583333333
2018-07-03,0.3,23.543125
2018-07-03,0.55,23.1935416666667
2018-07-03,0.8,22.8316666666667
2018-07-03,1.05,22.6395833333333
2018-07-04,0.05,24.271875
2018-07-04,0.3,24.214375
2018-07-04,0.55,24.0277083333333
2018-07-04,0.8,23.805
2018-07-04,1.05,23.6239583333333
2018-07-05,0.05,23.4839583333333
2018-07-05,0.3,23.3564583333333
2018-07-05,0.55,23.2760416666667
2018-07-05,0.8,23.2258333333333
2018-07-05,1.05,23.2033333333333
2018-07-06,0.05,23.9375
2018-07-06,0.3,23.5497916666667
2018-07-06,0.55,23.36375
2018-07-06,0.8,23.2427083333333
2018-07-06,1.05,23.055625
2018-07-07,0.05,24.37125
2018-07-07,0.3,24.3629166666667
2018-07-07,0.55,24.3547916666667
2018-07-07,0.8,24.343125
2018-07-07,1.05,24.2966666666667
2018-07-08,0.05,25.6989583333333
2018-07-08,0.3,25.635
2018-07-08,0.55,25.5847916666667
2018-07-08,0.8,25.4785416666667
2018-07-08,1.05,25.3225
2018-07-09,0.05,25.0679166666667
2018-07-09,0.3,24.988125
2018-07-09,0.55,24.9022916666667
2018-07-09,0.8,24.8245833333333
2018-07-09,1.05,24.6858333333333
2018-07-10,0.05,25.4445833333333
2018-07-10,0.3,25.415
2018-07-10,0.55,25.3579166666667
2018-07-10,0.8,25.234375
2018-07-10,1.05,25.1014583333333
2018-07-11,0.05,25.7283333333333
2018-07-11,0.3,25.7139583333333
2018-07-11,0.55,25.6866666666667
2018-07-11,0.8,25.6447916666667
2018-07-11,1.05,25.6072916666667
2018-07-12,0.05,25.5483333333333
2018-07-12,0.3,25.539375
2018-07-12,0.55,25.519375
2018-07-12,0.8,25.420625
2018-07-12,1.05,25.214375
2018-07-13,0.05,24.8364583333333
2018-07-13,0.3,24.7583333333333
2018-07-13,0.55,24.6989583333333
2018-07-13,0.8,24.65125
2018-07-13,1.05,24.6314583333333
2018-07-14,0.05,25.3245833333333
2018-07-14,0.3,24.991875
2018-07-14,0.55,24.800625
2018-07-14,0.8,24.6658333333333
2018-07-14,1.05,24.4689583333333
2018-07-15,0.05,24.76375
2018-07-15,0.3,24.7564583333333
2018-07-15,0.55,24.7454166666667
2018-07-15,0.8,24.729375
2018-07-15,1.05,24.6995833333333
2018-07-16,0.05,23.2797916666667
2018-07-16,0.3,23.1745833333333
2018-07-16,0.55,23.1333333333333
2018-07-16,0.8,23.1027083333333
2018-07-16,1.05,23.1045833333333
2018-07-17,0.05,23.7057446808511
2018-07-17,0.3,23.2489361702128
2018-07-17,0.55,22.9559574468085
2018-07-17,0.8,22.8059574468085
2018-07-17,1.05,22.7231914893617
2018-07-18,0.05,24.4795833333333
2018-07-18,0.3,24.0104166666667
2018-07-18,0.55,23.653125
2018-07-18,0.8,23.3977083333333
