Date,thermistorDepth,V1
2018-07-01,0.55,5.23
2018-07-01,0.8,5.23
2018-07-01,1.05,5.23
2018-07-01,1.3,5.23
2018-07-01,1.55,5.23
2018-07-01,1.8,NA
2018-07-01,2.05,NA
2018-07-02,0.05,5.23
2018-07-02,0.3,5.23
2018-07-02,0.55,5.23
2018-07-02,0.8,5.23
2018-07-02,1.05,5.23
2018-07-02,1.3,5.23
2018-07-02,1.55,5.23
2018-07-02,1.8,NA
2018-07-02,2.05,NA
2018-07-03,0.05,5.23
2018-07-03,0.3,5.23
2018-07-03,0.55,5.23
2018-07-03,0.8,5.23
2018-07-03,1.05,5.23
2018-07-03,1.3,5.23
2018-07-03,1.55,5.23
2018-07-03,1.8,NA
2018-07-03,2.05,NA
2018-07-04,0.05,5.23
2018-07-04,0.3,5.23
2018-07-04,0.55,5.23
2018-07-04,0.8,5.23
2018-07-04,1.05,5.23
2018-07-04,1.3,5.23
2018-07-04,1.55,5.23
2018-07-04,1.8,NA
2018-07-04,2.05,NA
2018-07-05,0.05,5.23
2018-07-05,0.3,5.23
2018-07-05,0.55,5.23
2018-07-05,0.8,5.23
2018-07-05,1.05,5.23
2018-07-05,1.3,5.23
2018-07-05,1.55,5.23
2018-07-05,1.8,NA
2018-07-05,2.05,NA
2018-07-06,0.05,5.23
2018-07-06,0.3,5.23
2018-07-06,0.55,5.23
2018-07-06,0.8,5.23
2018-07-06,1.05,5.23
2018-07-06,1.3,5.23
2018-07-06,1.55,5.23
2018-07-06,1.8,NA
2018-07-06,2.05,NA
2018-07-07,0.05,5.23
2018-07-07,0.3,5.23
2018-07-07,0.55,5.23
2018-07-07,0.8,5.23
2018-07-07,1.05,5.23
2018-07-07,1.3,5.23
2018-07-07,1.55,5.23
2018-07-07,1.8,NA
2018-07-07,2.05,NA
2018-07-08,0.05,5.23
2018-07-08,0.3,5.23
2018-07-08,0.55,5.23
2018-07-08,0.8,5.23
2018-07-08,1.05,5.23
2018-07-08,1.3,5.23
2018-07-08,1.55,5.23
2018-07-08,1.8,NA
2018-07-08,2.05,NA
2018-07-09,0.05,5.23
2018-07-09,0.3,5.23
2018-07-09,0.55,5.23
2018-07-09,0.8,5.23
2018-07-09,1.05,5.23
2018-07-09,1.3,5.23
2018-07-09,1.55,5.23
2018-07-09,1.8,NA
2018-07-09,2.05,NA
2018-07-10,0.05,5.23
2018-07-10,0.3,5.23
2018-07-10,0.55,5.23
2018-07-10,0.8,5.23
2018-07-10,1.05,5.23
2018-07-10,1.3,5.23
2018-07-10,1.55,5.23
2018-07-10,1.8,NA
2018-07-10,2.05,NA
2018-07-11,0.05,5.23
2018-07-11,0.3,5.23
2018-07-11,0.55,5.23
2018-07-11,0.8,5.23
2018-07-11,1.05,5.23
2018-07-11,1.3,5.23
2018-07-11,1.55,5.23
2018-07-11,1.8,NA
2018-07-11,2.05,NA
2018-07-12,0.05,5.23
2018-07-12,0.3,5.23
2018-07-12,0.55,5.23
2018-07-12,0.8,5.23
2018-07-12,1.05,5.23
2018-07-12,1.3,5.23
2018-07-12,1.55,5.23
2018-07-12,1.8,NA
2018-07-12,2.05,NA
2018-07-13,0.05,5.23
2018-07-13,0.3,5.23
2018-07-13,0.55,5.23
2018-07-13,0.8,5.23
2018-07-13,1.05,5.23
2018-07-13,1.3,5.23
2018-07-13,1.55,5.23
2018-07-13,1.8,NA
2018-07-13,2.05,NA
2018-07-14,0.05,5.23
2018-07-14,0.3,5.23
2018-07-14,0.55,5.23
2018-07-14,0.8,5.23
2018-07-14,1.05,5.23
2018-07-14,1.3,5.23
2018-07-14,1.55,5.23
2018-07-14,1.8,NA
2018-07-14,2.05,NA
2018-07-15,0.05,5.23
2018-07-15,0.3,5.23
